unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",13422,4.5
TFT7_Aatrox,"None, None, Shroud",12,4.58
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, SpearOfShojin",19,3.47
TFT7_Anivia,"None, None, None",12981,4.49
TFT7_Anivia,"ArchangelsStaff, Bloodthirster, HextechGunblade",20,4.8
TFT7_Anivia,"None, None, StatikkShiv",15,5.4
TFT7_Anivia,"Morellonomicon, None, None",14,5.86
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",37,2.35
TFT7_AoShin,"ArchangelsStaff, GuardianAngel, SpearOfShojin",21,2.48
TFT7_AoShin,"HextechGunblade, RabadonsDeathcap, SpearOfShojin",22,2.77
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",206,2.87
TFT7_AoShin,"HextechGunblade, JeweledGauntlet, SpearOfShojin",64,2.91
TFT7_Ashe,"None, None, Zephyr",12,4.25
TFT7_Ashe,"None, None, StatikkShiv",31,4.35
TFT7_Ashe,"None, None, None",13297,4.5
TFT7_AurelionSol,"HextechGunblade, MageEmblemItem, SpearOfShojin",17,4.18
TFT7_AurelionSol,"JeweledGauntlet, MageEmblemItem, SpearOfShojin",15,4.4
TFT7_AurelionSol,"None, None, None",13296,4.5
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",26,5.15
TFT7_Bard,"None, None, RapidFireCannon",13,2.54
TFT7_Bard,"None, None, Shroud",75,2.87
TFT7_Bard,"NeedlesslyLargeRod, None, None",19,2.95
TFT7_Bard,"GuinsoosRageblade, None, None",19,3.16
TFT7_Bard,"LocketOfTheIronSolari, None, None",31,3.19
TFT7_Braum,"None, None, Shroud",21,2.81
TFT7_Braum,"None, None, Zephyr",21,4.0
TFT7_Braum,"None, None, TitanicHydra",33,4.24
TFT7_Braum,"None, None, None",12491,4.49
TFT7_Braum,"GargoyleStoneplate, None, None",33,4.64
TFT7_Corki,"GuinsoosRageblade, SpearOfShojin, StatikkShiv",15,3.53
TFT7_Corki,"GuinsoosRageblade, LastWhisper, MadredsBloodrazor",21,4.14
TFT7_Corki,"InfinityEdge, LastWhisper, MadredsBloodrazor",13,4.15
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",21,4.29
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",26,4.42
TFT7_Diana,"CavalierEmblemItem, IonicSpark, RedBuff",14,3.36
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",12,3.58
TFT7_Diana,"IonicSpark, RedBuff, TitansResolve",13,3.62
TFT7_Diana,"FrozenHeart, IonicSpark, UnstableConcoction",13,3.69
TFT7_Diana,"FrozenHeart, RedBuff, TitansResolve",12,3.75
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, WhispersEmblemItem",20,3.0
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",12,3.25
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, UnstableConcoction",19,3.37
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",94,3.43
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",27,3.59
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, ShimmerscaleMogulsMail",12,4.25
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",16,4.31
TFT7_DragonGold,"None, None, None",12580,4.46
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",24,4.62
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",29,4.66
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",19,3.89
TFT7_DragonGreen,"Bloodthirster, GuinsoosRageblade, TitansResolve",16,4.06
TFT7_DragonGreen,"Bloodthirster, TitansResolve, TitansResolve",23,4.13
TFT7_DragonGreen,"None, None, None",12830,4.49
TFT7_DragonGreen,"Bloodthirster, TitansResolve, UnstableConcoction",25,4.56
TFT7_DragonPurple,"GuinsoosRageblade, Quicksilver, TitansResolve",14,2.79
TFT7_DragonPurple,"Bloodthirster, FrozenHeart, GuinsoosRageblade",19,3.11
TFT7_DragonPurple,"Bloodthirster, FrozenHeart, InfinityEdge",15,3.2
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",17,3.35
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",15,3.4
TFT7_Elise,"GuinsoosRageblade, OrnnDeathsDefiance, Quicksilver",16,3.38
TFT7_Elise,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,3.57
TFT7_Elise,"GuinsoosRageblade, HextechGunblade, Quicksilver",69,3.81
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",69,3.97
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",682,3.98
TFT7_Ezreal,"None, None, None",13444,4.49
TFT7_Gnar,"None, None, Zephyr",17,3.53
TFT7_Gnar,"None, None, ZekesHerald",17,3.88
TFT7_Gnar,"None, None, RedBuff",17,4.18
TFT7_Gnar,"None, None, Shroud",19,4.32
TFT7_Gnar,"None, None, None",13125,4.52
TFT7_Hecarim,"None, None, TearOfTheGoddess",14,3.07
TFT7_Hecarim,"Morellonomicon, None, SeraphsEmbrace",14,3.79
TFT7_Hecarim,"Morellonomicon, None, None",47,4.06
TFT7_Hecarim,"None, None, Shroud",28,4.07
TFT7_Hecarim,"FrozenHeart, None, None",15,4.07
TFT7_Heimerdinger,"None, None, SparringGloves",17,3.24
TFT7_Heimerdinger,"None, None, Shroud",69,3.43
TFT7_Heimerdinger,"LocketOfTheIronSolari, None, None",21,3.62
TFT7_Heimerdinger,"None, None, Zephyr",83,3.88
TFT7_Heimerdinger,"None, None, StatikkShiv",34,4.09
TFT7_Illaoi,"BrambleVest, DragonsClaw, RedBuff",14,2.64
TFT7_Illaoi,"BrambleVest, RedBuff, Redemption",16,3.12
TFT7_Illaoi,"GargoyleStoneplate, IonicSpark, WarmogsArmor",12,3.17
TFT7_Illaoi,"BrambleVest, RedBuff, WarmogsArmor",13,3.62
