unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, SparringGloves",12,4.08
TFT7_Aatrox,"None, None, None",22076,4.5
TFT7_Aatrox,"None, None, TearOfTheGoddess",12,4.92
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, SpearOfShojin",15,4.0
TFT7_Anivia,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",13,4.15
TFT7_Anivia,"None, None, None",21448,4.5
TFT7_Anivia,"ArchangelsStaff, None, None",29,4.9
TFT7_Anivia,"HextechGunblade, None, None",13,5.23
TFT7_AoShin,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",15,2.8
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",12,2.83
TFT7_AoShin,"HextechGunblade, MageEmblemItem, SpearOfShojin",51,2.94
TFT7_AoShin,"JeweledGauntlet, RabadonsDeathcap, SpearOfShojin",22,3.0
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, UnstableConcoction",15,3.0
TFT7_Ashe,"LastWhisper, None, None",12,2.83
TFT7_Ashe,"None, None, Zephyr",23,3.35
TFT7_Ashe,"NegatronCloak, None, None",12,3.83
TFT7_Ashe,"None, None, RecurveBow",12,4.17
TFT7_Ashe,"None, None, ZekesHerald",18,4.33
TFT7_AurelionSol,"None, None, None",22048,4.5
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",26,4.62
TFT7_Bard,"None, None, Redemption",17,2.24
TFT7_Bard,"ArchangelsStaff, None, None",14,2.36
TFT7_Bard,"LastWhisper, None, None",23,2.48
TFT7_Bard,"None, None, TitansResolve",12,2.5
TFT7_Bard,"None, None, Shroud",108,2.82
TFT7_Braum,"None, None, Shroud",37,3.14
TFT7_Braum,"BrambleVest, RedBuff, WarmogsArmor",12,3.33
TFT7_Braum,"LocketOfTheIronSolari, None, None",30,3.7
TFT7_Braum,"None, None, Zephyr",52,3.87
TFT7_Braum,"DragonsClaw, None, None",22,4.0
TFT7_Corki,"LastWhisper, None, None",12,3.67
TFT7_Corki,"GuinsoosRageblade, LastWhisper, UnstableConcoction",20,3.8
TFT7_Corki,"Deathblade, None, None",12,3.83
TFT7_Corki,"InfinityEdge, RunaansHurricane, UnstableConcoction",14,3.86
TFT7_Corki,"None, None, StatikkShiv",14,4.0
TFT7_Diana,"HextechGunblade, IonicSpark, RedBuff",14,2.79
TFT7_Diana,"FrozenHeart, IonicSpark, UnstableConcoction",19,2.84
TFT7_Diana,"FrozenHeart, IonicSpark, StatikkShiv",25,2.88
TFT7_Diana,"IonicSpark, RedBuff, TitansResolve",19,2.89
TFT7_Diana,"FrozenHeart, IonicSpark, TitansResolve",27,3.22
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, JeweledGauntlet",12,3.17
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",20,3.45
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, Quicksilver",15,3.6
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",56,3.62
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",16,3.94
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",26,3.58
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",14,3.79
TFT7_DragonGold,"GargoyleStoneplate, ShimmerscaleMogulsMail, WarmogsArmor",23,3.87
TFT7_DragonGold,"RedBuff, ShimmerscaleMogulsMail, WarmogsArmor",21,4.05
TFT7_DragonGold,"DragonsClaw, RedBuff, ShimmerscaleMogulsMail",13,4.23
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",52,3.29
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, MadredsBloodrazor",19,3.74
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, GuinsoosRageblade",23,3.87
TFT7_DragonGreen,"Bloodthirster, Quicksilver, TitansResolve",18,4.06
TFT7_DragonGreen,"Bloodthirster, GuinsoosRageblade, TitansResolve",25,4.08
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, Quicksilver",20,2.7
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, Quicksilver",14,3.57
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",19,3.74
