unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",23799,4.5
TFT7_Anivia,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",13,3.62
TFT7_Anivia,"Morellonomicon, None, None",12,4.42
TFT7_Anivia,"None, None, None",23076,4.5
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, SpearOfShojin",15,4.53
TFT7_Anivia,"ArchangelsStaff, None, None",31,4.94
TFT7_AoShin,"ArchangelsStaff, GuardianAngel, SpearOfShojin",24,2.79
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",15,2.8
TFT7_AoShin,"HextechGunblade, JeweledGauntlet, SpearOfShojin",36,2.81
TFT7_AoShin,"HextechGunblade, RabadonsDeathcap, SpearOfShojin",17,2.88
TFT7_AoShin,"HextechGunblade, MageEmblemItem, SpearOfShojin",39,2.92
TFT7_Ashe,"None, None, Shroud",13,3.85
TFT7_Ashe,"None, None, Zephyr",27,3.85
TFT7_Ashe,"None, None, ZekesHerald",23,4.22
TFT7_Ashe,"None, None, None",23510,4.5
TFT7_Ashe,"None, None, RecurveBow",14,4.64
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, MageEmblemItem",13,4.08
TFT7_AurelionSol,"None, None, None",23707,4.5
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",33,4.91
TFT7_Bard,"LastWhisper, None, None",18,2.67
TFT7_Bard,"JadeEmblemItem, None, None",19,2.79
TFT7_Bard,"None, None, RabadonsDeathcap",16,2.94
TFT7_Bard,"ForceOfNature, None, None",22,2.95
TFT7_Bard,"None, None, Shroud",113,2.96
TFT7_Braum,"DragonsClaw, RedBuff, WarmogsArmor",14,3.36
TFT7_Braum,"None, None, Shroud",52,3.58
TFT7_Braum,"LocketOfTheIronSolari, None, None",25,3.72
TFT7_Braum,"IonicSpark, None, None",15,3.73
TFT7_Braum,"None, None, PowerGauntlet",12,3.75
TFT7_Corki,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",20,3.4
TFT7_Corki,"LastWhisper, None, None",16,3.62
TFT7_Corki,"InfinityEdge, MadredsBloodrazor, RunaansHurricane",14,3.71
TFT7_Corki,"InfinityEdge, LastWhisper, RunaansHurricane",18,3.72
TFT7_Corki,"Deathblade, GuinsoosRageblade, UnstableConcoction",30,3.87
TFT7_Diana,"HextechGunblade, IonicSpark, RedBuff",15,2.8
TFT7_Diana,"ArchangelsStaff, FrozenHeart, RedBuff",23,2.87
TFT7_Diana,"FrozenHeart, IonicSpark, StatikkShiv",23,3.26
TFT7_Diana,"FrozenHeart, IonicSpark, IonicSpark",16,3.31
TFT7_Diana,"Bloodthirster, FrozenHeart, IonicSpark",13,3.31
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",21,2.9
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",76,3.37
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",46,3.87
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",18,4.11
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, Quicksilver",14,4.29
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleDiamondHands",15,3.53
TFT7_DragonGold,"BrambleVest, GargoyleStoneplate, RedBuff",15,3.73
TFT7_DragonGold,"GargoyleStoneplate, Redemption, WarmogsArmor",15,3.8
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",17,3.82
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",33,3.88
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",54,3.78
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, MadredsBloodrazor",21,4.05
TFT7_DragonGreen,"Bloodthirster, InfinityEdge, TitansResolve",30,4.07
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",38,4.08
TFT7_DragonGreen,"Bloodthirster, TitansResolve, UnstableConcoction",22,4.14
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, Quicksilver",25,3.0
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, Quicksilver",17,3.24
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",20,3.65
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",18,3.83
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",44,3.89
TFT7_Elise,"Bloodthirster, GuardianAngel, GuinsoosRageblade",19,3.32
TFT7_Elise,"GuinsoosRageblade, Quicksilver, RapidFireCannon",15,3.4
