unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",27654,4.491972228249078
TFT7_Aatrox,"None, None, ShimmerscaleDeterminedInvestor",16,7.4375
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, SpearOfShojin",20,4.1
TFT7_Anivia,"HextechGunblade, None, None",12,4.333333333333333
TFT7_Anivia,"None, None, None",26901,4.503587227240623
TFT7_Anivia,"ArchangelsStaff, None, None",31,4.709677419354839
TFT7_Anivia,"GuinsoosRageblade, None, None",15,4.866666666666666
TFT7_AoShin,"ArchangelsStaff, Quicksilver, SpearOfShojin",19,2.3684210526315788
TFT7_AoShin,"HextechGunblade, JeweledGauntlet, SpearOfShojin",45,2.8666666666666667
TFT7_AoShin,"ArchangelsStaff, SpearOfShojin, StatikkShiv",29,2.9310344827586206
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",219,2.9406392694063928
TFT7_AoShin,"JeweledGauntlet, SpearOfShojin, UnstableConcoction",24,2.9583333333333335
TFT7_Ashe,"Chalice, None, None",16,3.1875
TFT7_Ashe,"LastWhisper, None, None",15,3.3333333333333335
TFT7_Ashe,"None, None, Shroud",19,3.526315789473684
TFT7_Ashe,"None, None, Zephyr",26,4.3076923076923075
TFT7_Ashe,"None, None, RecurveBow",17,4.352941176470588
TFT7_AurelionSol,"HextechGunblade, MageEmblemItem, SpearOfShojin",19,3.789473684210526
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, MageEmblemItem",18,4.222222222222222
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",30,4.433333333333334
TFT7_AurelionSol,"None, None, None",27400,4.501715328467153
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, SpearOfShojin",14,4.714285714285714
TFT7_Bard,"GuardianAngel, None, None",28,2.6785714285714284
TFT7_Bard,"None, None, RunaansHurricane",20,2.7
TFT7_Bard,"ArchangelsStaff, None, None",27,2.7037037037037037
TFT7_Bard,"None, None, RapidFireCannon",38,2.763157894736842
TFT7_Bard,"None, None, Quicksilver",37,2.810810810810811
TFT7_Braum,"BrambleVest, None, None",34,3.7941176470588234
TFT7_Braum,"None, RedBuff, Redemption",13,3.8461538461538463
TFT7_Braum,"GargoyleStoneplate, RedBuff, Redemption",16,3.875
TFT7_Braum,"LocketOfTheIronSolari, None, None",22,3.9545454545454546
TFT7_Braum,"GargoyleStoneplate, RedBuff, WarmogsArmor",30,3.966666666666667
TFT7_Corki,"GuinsoosRageblade, StatikkShiv, StatikkShiv",18,3.3333333333333335
TFT7_Corki,"GuinsoosRageblade, LastWhisper, RunaansHurricane",18,3.4444444444444446
TFT7_Corki,"Deathblade, InfinityEdge, LastWhisper",14,3.5
TFT7_Corki,"GuinsoosRageblade, HextechGunblade, InfinityEdge",16,3.5625
TFT7_Corki,"MadredsBloodrazor, RunaansHurricane, UnstableConcoction",24,3.5833333333333335
TFT7_Diana,"FrozenHeart, RedBuff, StatikkShiv",14,2.2857142857142856
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",17,2.9411764705882355
TFT7_Diana,"FrozenHeart, RedBuff, TitansResolve",17,3.1176470588235294
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",120,3.225
TFT7_Diana,"FrozenHeart, RabadonsDeathcap, RedBuff",23,3.347826086956522
TFT7_DragonBlue,"RevelEmblemItem, StatikkShiv, UnstableConcoction",12,2.75
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",35,3.057142857142857
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",77,3.155844155844156
TFT7_DragonBlue,"GuinsoosRageblade, JeweledGauntlet, MadredsBloodrazor",17,3.235294117647059
TFT7_DragonBlue,"ArchangelsStaff, ArchangelsStaff, JeweledGauntlet",13,3.3846153846153846
TFT7_DragonGold,"GargoyleStoneplate, IonicSpark, RedBuff",14,3.0714285714285716
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleDiamondHands",29,3.1724137931034484
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",30,3.6
TFT7_DragonGold,"GargoyleStoneplate, Redemption, ShimmerscaleMogulsMail",16,3.6875
TFT7_DragonGold,"BrambleVest, GargoyleStoneplate, RedBuff",25,3.8
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, GuinsoosRageblade",16,3.3125
TFT7_DragonGreen,"Bloodthirster, TitansResolve, UnstableConcoction",12,3.3333333333333335
TFT7_DragonGreen,"MadredsBloodrazor, TitansResolve, UnstableConcoction",18,3.4444444444444446
TFT7_DragonGreen,"Bloodthirster, Quicksilver, TitansResolve",12,3.5833333333333335
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",29,3.6206896551724137
TFT7_DragonPurple,"AssassinEmblemItem, InfinityEdge, Quicksilver",15,3.0
TFT7_DragonPurple,"InfinityEdge, Quicksilver, UnstableConcoction",26,3.269230769230769
TFT7_DragonPurple,"GuinsoosRageblade, Quicksilver, UnstableConcoction",27,3.3333333333333335
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, Quicksilver",26,3.4615384615384617
TFT7_DragonPurple,"Bloodthirster, DragonsClaw, TitansResolve",12,3.5833333333333335
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, UnstableConcoction",17,3.588235294117647
TFT7_Elise,"None, None, Zephyr",14,3.642857142857143
TFT7_Elise,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",30,3.6666666666666665
TFT7_Elise,"None, None, Shroud",22,3.727272727272727
TFT7_Elise,"Bloodthirster, GuardianAngel, GuinsoosRageblade",15,3.7333333333333334
TFT7_Ezreal,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",14,4.071428571428571
TFT7_Ezreal,"None, None, None",27566,4.498947979394907
TFT7_Gnar,"IonicSpark, None, None",14,2.857142857142857
TFT7_Gnar,"None, None, Shroud",42,3.357142857142857
TFT7_Gnar,"None, None, TitanicHydra",35,3.4
TFT7_Gnar,"FrozenHeart, None, None",30,3.7
TFT7_Gnar,"None, None, Zephyr",43,3.953488372093023
TFT7_Hecarim,"IonicSpark, None, RedBuff",15,2.933333333333333
TFT7_Hecarim,"None, None, PowerGauntlet",33,3.484848484848485
TFT7_Hecarim,"None, None, StatikkShiv",12,3.5
TFT7_Hecarim,"ForceOfNature, None, None",12,3.5
TFT7_Hecarim,"IonicSpark, None, None",39,3.5641025641025643
TFT7_Heimerdinger,"Deathblade, None, None",12,2.75
TFT7_Heimerdinger,"ForceOfNature, None, None",30,2.966666666666667
TFT7_Heimerdinger,"GiantsBelt, None, None",18,3.0555555555555554
TFT7_Heimerdinger,"None, None, TitanicHydra",24,3.2916666666666665
TFT7_Heimerdinger,"NeedlesslyLargeRod, None, None",25,3.32
TFT7_Illaoi,"None, None, ThiefsGloves",12,1.5833333333333333
TFT7_Illaoi,"FrozenHeart, IonicSpark, RedBuff",12,3.0833333333333335
TFT7_Illaoi,"BrambleVest, DragonsClaw, RedBuff",26,3.1538461538461537
TFT7_Illaoi,"FrozenHeart, RedBuff, WarmogsArmor",17,3.3529411764705883
TFT7_Illaoi,"BrambleVest, GargoyleStoneplate, WarmogsArmor",16,3.375
TFT7_Jinx,"None, None, Zephyr",24,3.375
TFT7_Jinx,"None, None, Shroud",31,3.5483870967741935
TFT7_Jinx,"None, None, PowerGauntlet",15,3.6
TFT7_Jinx,"None, None, None",26902,4.50197011374619
TFT7_Jinx,"None, ZekesHerald, ZekesHerald",15,4.533333333333333
TFT7_Karma,"None, None, Zephyr",17,3.764705882352941
TFT7_Karma,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",32,4.125
TFT7_Karma,"None, None, SeraphsEmbrace",13,4.384615384615385
TFT7_Karma,"None, None, None",27486,4.498908535254311
TFT7_Karma,"None, None, ZekesHerald",21,5.095238095238095
TFT7_Kayn,"None, None, Shroud",24,3.8333333333333335
TFT7_Kayn,"InfinityEdge, None, None",13,4.076923076923077
TFT7_Kayn,"None, None, None",27287,4.489427199765456
TFT7_Kayn,"None, None, Zephyr",23,4.913043478260869
TFT7_Kayn,"None, None, ZekesHerald",17,5.0588235294117645
TFT7_LeeSin,"None, None, TitanicHydra",13,3.6923076923076925
TFT7_LeeSin,"None, None, Shroud",17,4.294117647058823
TFT7_LeeSin,"None, None, None",27192,4.497205060311856
TFT7_LeeSin,"None, None, RedBuff",16,4.875
TFT7_Leona,"GargoyleStoneplate, RedBuff, WarmogsArmor",15,3.4
TFT7_Leona,"None, None, Zephyr",16,3.875
TFT7_Leona,"None, None, Shroud",21,4.142857142857143
TFT7_Leona,"DragonsClaw, RedBuff, WarmogsArmor",12,4.166666666666667
TFT7_Leona,"None, None, None",27201,4.494025954928127
TFT7_Lillia,"None, None, Zephyr",30,3.3333333333333335
TFT7_Lillia,"AssassinEmblemItem, None, None",30,3.6
TFT7_Lillia,"ArchangelsStaff, IonicSpark, UnstableConcoction",54,3.7777777777777777
TFT7_Lillia,"None, None, Shroud",41,4.121951219512195
TFT7_Lillia,"IonicSpark, MadredsBloodrazor, UnstableConcoction",54,4.185185185185185
TFT7_Lulu,"PowerGauntlet, ZekesHerald, ZekesHerald",13,2.5384615384615383
TFT7_Lulu,"Chalice, PowerGauntlet, ZekesHerald",13,2.769230769230769
TFT7_Lulu,"Chalice, ZekesHerald, ZekesHerald",12,2.8333333333333335
TFT7_Lulu,"None, None, RunaansHurricane",22,2.8636363636363638
TFT7_Lulu,"Chalice, Chalice, None",23,2.9565217391304346
TFT7_Nami,"JeweledGauntlet, SpearOfShojin, StatikkShiv",13,2.3846153846153846
TFT7_Nami,"ArchangelsStaff, Chalice, SpearOfShojin",12,3.1666666666666665
