unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",8821,4.497335902958848
TFT7_Anivia,"Morellonomicon, None, None",19,4.368421052631579
TFT7_Anivia,"None, None, None",8134,4.500860585197935
TFT7_Anivia,"ArchangelsStaff, None, None",41,4.512195121951219
TFT7_Anivia,"None, None, RabadonsDeathcap",14,4.642857142857143
TFT7_Anivia,"ArchangelsStaff, None, StatikkShiv",12,4.666666666666667
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",20,2.85
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",29,3.4482758620689653
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",12,3.5833333333333335
TFT7_AoShin,"None, None, None",8538,4.52986647926915
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",14,5.214285714285714
TFT7_Ashe,"Chalice, None, None",14,3.7142857142857144
TFT7_Ashe,"None, None, RagewingEmblemItem",14,3.9285714285714284
TFT7_Ashe,"Morellonomicon, None, None",14,4.285714285714286
TFT7_Ashe,"None, None, Zephyr",12,4.333333333333333
TFT7_Ashe,"None, None, ZekesHerald",18,4.333333333333333
TFT7_AurelionSol,"None, None, None",8867,4.4980263899853385
TFT7_Bard,"LocketOfTheIronSolari, None, None",16,2.375
TFT7_Bard,"GuardianAngel, None, None",13,2.5384615384615383
TFT7_Bard,"None, None, Quicksilver",16,2.75
TFT7_Bard,"None, None, Redemption",13,2.923076923076923
TFT7_Bard,"None, None, SpearOfShojin",40,2.975
TFT7_Braum,"None, None, Zephyr",12,2.8333333333333335
TFT7_Braum,"None, None, None",8652,4.498035136384651
TFT7_Braum,"None, None, RedBuff",12,4.5
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",46,3.8260869565217392
TFT7_Corki,"InfinityEdge, LastWhisper, RunaansHurricane",12,3.8333333333333335
TFT7_Corki,"Deathblade, GuinsoosRageblade, MadredsBloodrazor",16,3.9375
TFT7_Corki,"InfinityEdge, RunaansHurricane, UnstableConcoction",12,4.0
TFT7_Corki,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",30,4.066666666666666
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",12,2.5
TFT7_Diana,"None, None, None",8684,4.5101335789958545
TFT7_Diana,"FrozenHeart, None, None",15,5.0
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",15,3.0
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",25,3.28
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",23,4.0
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",34,4.323529411764706
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, UnstableConcoction",26,4.346153846153846
TFT7_DragonGold,"BrambleVest, GargoyleStoneplate, RedBuff",13,3.230769230769231
TFT7_DragonGold,"DragonsClaw, RedBuff, ShimmerscaleMogulsMail",18,3.5555555555555554
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",39,3.948717948717949
TFT7_DragonGold,"DragonsClaw, RedBuff, Redemption",12,4.0
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",17,4.235294117647059
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, UnstableConcoction",12,3.1666666666666665
TFT7_DragonGreen,"GuardianAngel, InfinityEdge, UnstableConcoction",18,3.1666666666666665
TFT7_DragonGreen,"MadredsBloodrazor, TitansResolve, UnstableConcoction",31,3.4516129032258065
TFT7_DragonGreen,"Bloodthirster, TitansResolve, TitansResolve",23,3.5652173913043477
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, MadredsBloodrazor",61,3.7049180327868854
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",28,2.857142857142857
TFT7_DragonPurple,"InfinityEdge, Quicksilver, UnstableConcoction",15,3.4
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, MadredsBloodrazor",20,3.6
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, Quicksilver",107,3.6448598130841123
TFT7_DragonPurple,"AssassinEmblemItem, GuinsoosRageblade, InfinityEdge",12,3.75
TFT7_Elise,"None, None, Zephyr",14,3.857142857142857
TFT7_Elise,"None, None, Shroud",14,4.214285714285714
TFT7_Elise,"None, None, None",8512,4.506461466165414
TFT7_Ezreal,"None, None, None",8786,4.504211245162759
TFT7_Gnar,"None, None, Zephyr",37,3.2432432432432434
TFT7_Gnar,"FrozenHeart, None, None",19,3.5789473684210527
TFT7_Gnar,"LocketOfTheIronSolari, None, None",15,3.6
TFT7_Gnar,"None, None, WarmogsArmor",13,3.6923076923076925
TFT7_Gnar,"None, None, PowerGauntlet",18,3.888888888888889
TFT7_Hecarim,"LocketOfTheIronSolari, None, None",21,3.4761904761904763
TFT7_Hecarim,"NegatronCloak, None, None",12,3.5
TFT7_Hecarim,"Morellonomicon, None, None",32,3.65625
TFT7_Hecarim,"None, None, TitanicHydra",19,3.736842105263158
TFT7_Hecarim,"None, None, Redemption",14,3.9285714285714284
TFT7_Heimerdinger,"None, None, Zephyr",26,3.8461538461538463
TFT7_Heimerdinger,"None, None, Shroud",21,4.0476190476190474
TFT7_Heimerdinger,"None, None, None",8713,4.513370825203719
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, WarmogsArmor",16,3.875
TFT7_Illaoi,"None, None, None",7936,4.500756048387097
TFT7_Illaoi,"None, None, TitanicHydra",12,4.75
TFT7_Illaoi,"MageEmblemItem, None, None",13,5.153846153846154
TFT7_Illaoi,"None, RedBuff, WarmogsArmor",13,5.461538461538462
TFT7_Jinx,"None, None, None",8693,4.4997124122857475
TFT7_Karma,"None, None, Zephyr",16,3.5625
TFT7_Karma,"ArchangelsStaff, MadredsBloodrazor, SeraphsEmbrace",12,3.6666666666666665
TFT7_Karma,"None, None, ZekesHerald",13,4.3076923076923075
TFT7_Karma,"None, None, None",8659,4.501905531816607
TFT7_Karma,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",27,4.62962962962963
TFT7_Kayn,"FrozenHeart, None, None",17,4.411764705882353
TFT7_Kayn,"None, None, None",8703,4.4978742962196945
TFT7_LeeSin,"None, None, Shroud",15,3.6666666666666665
TFT7_LeeSin,"None, None, RedBuff",13,4.461538461538462
TFT7_LeeSin,"None, None, None",8553,4.496433999766164
