augment0_grp,Value_Count,average_placement
TFT6_Augment_BinaryAirdrop,1,2.0
TFT6_Augment_FuturePeepers2,1,3.0
TFT7_Augment_CavalierForAllUnits,6,3.0
TFT7_Augment_ShimmerscaleTrait2,6,3.33
TFT7_Augment_TempestEmblem2,3,3.33
TFT7_Augment_WhispersEmblem2,6,3.33
TFT7_Augment_MirageHallucinate,12,3.42
TFT7_Augment_SacrificialPact,7,3.43
TFT7_Augment_GadgetExpert,72,3.47
TFT6_Augment_CyberneticImplants3,10,3.5
TFT7_Augment_WarriorTiamat,2,3.5
TFT6_Augment_CyberneticUplink2,40,3.55
TFT7_Augment_WarriorTrait,6,3.67
TFT6_Augment_CyberneticUplink1,24,3.67
TFT6_Augment_CyberneticShell2,38,3.68
TFT7_Augment_MysticTrait,31,3.71
TFT6_Augment_PortableForge,226,3.72
TFT7_Augment_ShapeshifterTrait2,4,3.75
TFT7_Augment_CavalierEmblem2,13,3.77
TFT7_Augment_CannoneerTrait,28,3.86
TFT7_Augment_CannoneerEmblem2,14,3.86
TFT7_Augment_GuardianEmblem2,8,3.88
TFT6_Augment_Traitless3,9,3.89
TFT7_Augment_ScalescornEmblem,25,3.96
TFT7_Augment_UrfsGrabBag2,23,3.96
TFT7_Augment_SwiftshotPressTheAttack,8,4.0
TFT7_Augment_BruiserEmblem,5,4.0
TFT7_Augment_EvokerEmblem2,13,4.0
TFT7_Augment_SwiftshotEmblem2,4,4.0
TFT7_Augment_CursedCrown,4,4.0
TFT6_Augment_BandOfThieves2,12,4.0
TFT6_Augment_ItemGrabBag2,25,4.0
TFT6_Augment_SalvageBin,36,4.06
TFT6_Augment_TargetDummies,70,4.13
TFT7_Augment_MysticTrait2,7,4.14
TFT6_Augment_Twins1,7,4.14
TFT6_Augment_HyperRoll,36,4.14
TFT7_Augment_ClutteredMind,57,4.14
TFT7_Augment_ThinkFast,7,4.14
TFT7_Augment_LivingForge,51,4.16
TFT7_Augment_BandOfThieves1,107,4.16
TFT6_Augment_ItemGrabBag1,104,4.17
TFT7_Augment_GuardianTrait,6,4.17
TFT6_Augment_SecondWind2,134,4.18
TFT6_Augment_Traitless2,34,4.24
TFT6_Augment_Electrocharge2,109,4.24
TFT6_Augment_ClearMind,53,4.26
TFT7_Augment_EvokerTrait,26,4.27
TFT6_Augment_CalculatedLoss,42,4.29
TFT7_Augment_CavalierTrait,14,4.29
TFT6_Augment_Meditation2,27,4.3
TFT7_Augment_UrfsGrabBag1,108,4.3
TFT6_Augment_MetabolicAccelerator,130,4.3
TFT6_Augment_CyberneticUplink3,13,4.31
TFT6_Augment_Distancing2,19,4.32
TFT7_Augment_BruiserEmblem2,3,4.33
TFT7_Augment_BestFriends2,48,4.33
TFT6_Augment_Featherweights1,6,4.33
TFT6_Augment_LudensEcho1,73,4.34
TFT6_Augment_CyberneticImplants2,35,4.34
TFT7_Augment_CannoneerEmblem,26,4.35
TFT7_Augment_GuildEmblem,11,4.36
TFT6_Augment_MakeshiftArmor1,13,4.38
TFT7_Augment_BestFriends3,8,4.38
TFT6_Augment_Weakspot,129,4.39
TFT6_Augment_Twins3,5,4.4
TFT6_Augment_JeweledLotus,60,4.43
TFT7_Augment_CavalierDevastatingCharge,14,4.43
TFT7_Augment_CannoneerHotShot,37,4.43
TFT7_Augment_JadeTrait,53,4.43
TFT7_Augment_BestFriends1,27,4.44
TFT7_Augment_EvokerEmblem,31,4.45
TFT7_Augment_JadeEmblem,38,4.45
TFT7_Augment_AFK,54,4.48
TFT7_Augment_MirageEmblem,33,4.48
TFT7_Augment_RagewingTrait,2,4.5
TFT6_Augment_ForceOfNature,32,4.5
TFT7_Augment_MirageEmblem2,2,4.5
TFT6_Augment_Electrocharge3,14,4.5
TFT6_Augment_Twins2,21,4.52
TFT6_Augment_Electrocharge1,105,4.53
TFT6_Augment_CelestialBlessing1,61,4.54
