unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",12950,4.495289575289576
TFT7_Aatrox,"None, None, Shroud",13,4.538461538461538
TFT7_Anivia,"None, None, None",12693,4.490821712755062
TFT7_Anivia,"ArchangelsStaff, None, None",12,5.75
TFT7_AoShin,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",25,2.2
TFT7_AoShin,"ArchangelsStaff, SpearOfShojin, StatikkShiv",19,2.210526315789474
TFT7_AoShin,"MageEmblemItem, RabadonsDeathcap, SpearOfShojin",28,2.642857142857143
TFT7_AoShin,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",33,2.757575757575758
TFT7_AoShin,"HextechGunblade, RabadonsDeathcap, SpearOfShojin",18,2.7777777777777777
TFT7_Ashe,"None, None, Shroud",17,3.764705882352941
TFT7_Ashe,"None, None, StatikkShiv",27,4.37037037037037
TFT7_Ashe,"None, None, None",12855,4.496538311940879
TFT7_Ashe,"None, None, Zephyr",12,5.583333333333333
TFT7_AurelionSol,"None, None, None",12843,4.4959121700537255
TFT7_AurelionSol,"HextechGunblade, MageEmblemItem, SpearOfShojin",17,5.117647058823529
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",23,5.217391304347826
TFT7_Bard,"MirageEmblemItem, None, None",12,2.8333333333333335
TFT7_Bard,"None, None, Shroud",72,2.875
TFT7_Bard,"GiantsBelt, None, None",15,3.066666666666667
TFT7_Bard,"None, None, ZekesHerald",44,3.25
TFT7_Bard,"None, None, PowerGauntlet",64,3.265625
TFT7_Braum,"None, None, Shroud",15,3.3333333333333335
TFT7_Braum,"CavalierEmblemItem, None, None",12,3.6666666666666665
TFT7_Braum,"LocketOfTheIronSolari, None, None",12,4.083333333333333
TFT7_Braum,"None, None, Zephyr",19,4.157894736842105
TFT7_Braum,"GargoyleStoneplate, RedBuff, WarmogsArmor",12,4.25
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, UnstableConcoction",14,4.0
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",14,4.071428571428571
TFT7_Corki,"InfinityEdge, MadredsBloodrazor, SpearOfShojin",12,4.416666666666667
TFT7_Corki,"None, None, None",11822,4.490187785484689
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",28,4.571428571428571
TFT7_Diana,"CavalierEmblemItem, IonicSpark, RedBuff",17,3.1176470588235294
TFT7_Diana,"InfinityEdge, IonicSpark, UnstableConcoction",12,3.5833333333333335
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",206,3.6019417475728157
TFT7_Diana,"InfinityEdge, IonicSpark, RedBuff",30,3.966666666666667
TFT7_Diana,"FrozenHeart, InfinityEdge, IonicSpark",32,4.21875
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, UnstableConcoction",14,2.2857142857142856
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, WhispersEmblemItem",20,2.7
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",14,3.7142857142857144
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",85,3.764705882352941
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, MadredsBloodrazor",16,3.875
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",15,3.7333333333333334
TFT7_DragonGold,"DragonsClaw, RedBuff, WarmogsArmor",15,4.2
TFT7_DragonGold,"None, None, None",12048,4.455179282868526
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",16,4.5625
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",36,4.638888888888889
TFT7_DragonGreen,"Bloodthirster, InfinityEdge, TitansResolve",17,3.9411764705882355
TFT7_DragonGreen,"Bloodthirster, GuinsoosRageblade, TitansResolve",23,4.043478260869565
TFT7_DragonGreen,"Bloodthirster, TitansResolve, TitansResolve",22,4.136363636363637
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",24,4.333333333333333
TFT7_DragonGreen,"None, None, None",12454,4.490525132487554
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, Quicksilver",14,2.857142857142857
TFT7_DragonPurple,"Bloodthirster, FrozenHeart, InfinityEdge",12,3.0833333333333335
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",21,3.0952380952380953
TFT7_DragonPurple,"Bloodthirster, FrozenHeart, UnstableConcoction",13,3.3076923076923075
TFT7_DragonPurple,"Bloodthirster, TitansResolve, TitansResolve",27,3.4814814814814814
TFT7_Elise,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",23,2.652173913043478
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",23,3.5217391304347827
TFT7_Elise,"GuinsoosRageblade, HextechGunblade, Quicksilver",69,3.8840579710144927
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",672,4.007440476190476
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",57,4.017543859649122
TFT7_Ezreal,"None, None, None",12961,4.4940976776483295
TFT7_Gnar,"None, None, Shroud",19,3.736842105263158
TFT7_Gnar,"None, None, Zephyr",17,4.0
TFT7_Gnar,"None, None, TitanicHydra",13,4.0
TFT7_Gnar,"None, None, RedBuff",27,4.481481481481482
TFT7_Gnar,"None, None, None",12674,4.519962127189522
TFT7_Hecarim,"None, None, TearOfTheGoddess",19,3.9473684210526314
TFT7_Hecarim,"BrambleVest, None, None",16,4.0625
TFT7_Hecarim,"None, None, Shroud",26,4.076923076923077
TFT7_Hecarim,"None, None, Zephyr",13,4.230769230769231
TFT7_Hecarim,"Morellonomicon, None, SeraphsEmbrace",16,4.3125
TFT7_Heimerdinger,"ForceOfNature, None, None",12,3.25
TFT7_Heimerdinger,"None, None, StatikkShiv",20,3.25
TFT7_Heimerdinger,"None, None, SparringGloves",14,3.4285714285714284
TFT7_Heimerdinger,"None, None, Shroud",64,3.484375
TFT7_Heimerdinger,"LocketOfTheIronSolari, None, None",16,3.5
TFT7_Illaoi,"BrambleVest, RedBuff, WarmogsArmor",12,3.5833333333333335
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, WarmogsArmor",31,3.6451612903225805
TFT7_Illaoi,"BrambleVest, RedBuff, Redemption",18,3.6666666666666665
TFT7_Illaoi,"BrambleVest, GargoyleStoneplate, RedBuff",16,3.8125
TFT7_Illaoi,"RedBuff, Redemption, WarmogsArmor",13,3.8461538461538463
TFT7_Jinx,"None, None, ZekesHerald",14,4.214285714285714
TFT7_Jinx,"LocketOfTheIronSolari, None, None",15,4.4
TFT7_Jinx,"None, None, None",12670,4.500078926598263
TFT7_Jinx,"None, None, Zephyr",12,4.75
TFT7_Jinx,"None, None, StatikkShiv",22,5.0
TFT7_Karma,"None, None, None",12949,4.499729708857827
TFT7_Kayn,"None, None, Zephyr",12,3.6666666666666665
TFT7_Kayn,"None, None, None",12810,4.497345823575332
TFT7_Kayn,"FrozenHeart, None, None",37,4.945945945945946
TFT7_LeeSin,"None, None, None",12858,4.495955825167211
TFT7_Leona,"None, None, TitanicHydra",17,3.588235294117647
TFT7_Leona,"None, None, Shroud",15,3.8
TFT7_Leona,"None, None, Zephyr",17,4.352941176470588
TFT7_Leona,"None, None, None",12711,4.498151207615451
TFT7_Leona,"None, None, RedBuff",13,5.384615384615385
TFT7_Lillia,"None, None, Zephyr",21,3.4761904761904763
TFT7_Lillia,"None, None, Shroud",23,3.9130434782608696
TFT7_Lillia,"AssassinEmblemItem, None, None",33,4.363636363636363
TFT7_Lillia,"None, None, None",12276,4.503258390355165
TFT7_Lillia,"InfinityEdge, JeweledGauntlet, MadredsBloodrazor",18,5.111111111111111
TFT7_Lulu,"None, ZekesHerald, ZekesHerald",16,2.75
TFT7_Lulu,"Chalice, None, ZekesHerald",22,3.227272727272727
TFT7_Lulu,"Chalice, None, PowerGauntlet",24,3.25
TFT7_Lulu,"None, None, Zephyr",46,3.5
TFT7_Lulu,"None, PowerGauntlet, ZekesHerald",35,3.5428571428571427
TFT7_Nami,"None, None, Shroud",52,3.269230769230769
TFT7_Nami,"None, PowerGauntlet, StatikkShiv",17,3.7058823529411766
TFT7_Nami,"None, None, Zephyr",36,3.888888888888889
TFT7_Nami,"None, SpearOfShojin, StatikkShiv",25,3.92
TFT7_Nami,"LocketOfTheIronSolari, None, None",30,4.0
TFT7_Neeko,"BrambleVest, RedBuff, WarmogsArmor",13,2.923076923076923
TFT7_Neeko,"DragonsClaw, GargoyleStoneplate, RedBuff",12,3.3333333333333335
TFT7_Neeko,"RedBuff, Redemption, WarmogsArmor",16,3.375
TFT7_Neeko,"None, Redemption, WarmogsArmor",13,3.6153846153846154
TFT7_Neeko,"GargoyleStoneplate, RedBuff, WarmogsArmor",40,3.725
TFT7_Nidalee,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",13,4.153846153846154
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, Quicksilver",49,4.408163265306122
TFT7_Nidalee,"None, None, None",12713,4.506253441359239
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",16,3.3125
TFT7_Nunu,"None, None, None",12208,4.493446920052425
TFT7_Nunu,"None, None, RedBuff",34,4.794117647058823
TFT7_Nunu,"None, None, WarmogsArmor",24,5.625
TFT7_Olaf,"Bloodthirster, Quicksilver, RunaansHurricane",36,3.361111111111111
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",118,3.5762711864406778
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RapidFireCannon",156,3.698717948717949
TFT7_Olaf,"AssassinEmblemItem, Bloodthirster, InfinityEdge",25,3.72
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, MadredsBloodrazor",14,3.857142857142857
TFT7_Ornn,"None, None, ThiefsGloves",13,1.4615384615384615
TFT7_Ornn,"None, Shroud, TitanicHydra",14,2.5714285714285716
TFT7_Ornn,"None, None, PowerGauntlet",14,3.142857142857143
TFT7_Ornn,"None, TitanicHydra, TitanicHydra",16,3.3125
TFT7_Ornn,"Bloodthirster, None, None",13,3.4615384615384617
TFT7_Pyke,"Bloodthirster, None, None",12,3.0
TFT7_Pyke,"MadredsBloodrazor, None, None",15,3.066666666666667
TFT7_Pyke,"None, None, RedBuff",12,3.1666666666666665
TFT7_Pyke,"HextechGunblade, None, None",17,3.2941176470588234
TFT7_Pyke,"GuardianAngel, None, None",19,3.6315789473684212
TFT7_Qiyana,"None, None, ZekesHerald",16,3.0625
TFT7_Qiyana,"LocketOfTheIronSolari, None, None",13,3.3076923076923075
TFT7_Qiyana,"None, None, Shroud",35,3.5142857142857142
TFT7_Qiyana,"FrozenHeart, None, Zephyr",12,4.0
TFT7_Qiyana,"NeedlesslyLargeRod, None, None",13,4.0
TFT7_Ryze,"ArchangelsStaff, Quicksilver, SpearOfShojin",15,4.4
TFT7_Ryze,"None, None, None",11990,4.429941618015013
TFT7_Ryze,"HextechGunblade, JeweledGauntlet, SpearOfShojin",27,4.518518518518518
TFT7_Ryze,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",19,4.526315789473684
TFT7_Ryze,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",43,5.162790697674419
TFT7_Sejuani,"None, None, Shroud",44,3.4318181818181817
TFT7_Sejuani,"None, None, Zephyr",31,3.6774193548387095
TFT7_Sejuani,"None, None, TitanicHydra",30,3.9
TFT7_Sejuani,"MirageEmblemItem, None, None",25,4.04
TFT7_Sejuani,"None, None, None",12755,4.5091336730693845
TFT7_Senna,"None, None, None",13033,4.496432133814164
TFT7_Sett,"None, None, None",12969,4.494872388002159
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",30,4.666666666666667
TFT7_Shen,"ChainVest, None, None",16,3.0625
TFT7_Shen,"GargoyleStoneplate, None, None",25,3.52
TFT7_Shen,"AssassinEmblemItem, None, None",18,3.611111111111111
TFT7_Shen,"None, None, Zephyr",47,3.6382978723404253
TFT7_Shen,"None, None, Redemption",27,3.962962962962963
TFT7_Shyvana,"None, None, None",12758,4.5147358520144225
TFT7_Skarner,"None, None, RedBuff",12,4.083333333333333
TFT7_Skarner,"None, None, None",12684,4.508435824660991
TFT7_Skarner,"None, None, TitanicHydra",21,5.571428571428571
TFT7_Sona,"None, None, RabadonsDeathcap",12,3.0833333333333335
TFT7_Sona,"JeweledGauntlet, None, None",18,3.5
TFT7_Sona,"Morellonomicon, None, None",53,3.7547169811320753
TFT7_Sona,"None, None, Shroud",15,4.066666666666666
TFT7_Sona,"None, None, ZekesHerald",12,4.166666666666667
TFT7_Soraka,"LocketOfTheIronSolari, None, None",12,2.3333333333333335
TFT7_Soraka,"GuardianAngel, None, None",15,2.933333333333333
TFT7_Soraka,"None, None, RabadonsDeathcap",21,2.9523809523809526
TFT7_Soraka,"Chalice, None, None",21,3.0476190476190474
TFT7_Soraka,"None, None, Shroud",34,3.088235294117647
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",26,4.076923076923077
TFT7_Swain,"None, None, None",12643,4.483983231827889
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",50,4.76
TFT7_Sylas,"None, None, PowerGauntlet",15,3.066666666666667
TFT7_Sylas,"BrambleVest, IonicSpark, RedBuff",19,3.1052631578947367
TFT7_Sylas,"GargoyleStoneplate, RedBuff, TitansResolve",28,3.142857142857143
TFT7_Sylas,"DragonsClaw, RedBuff, TitanicHydra",23,3.3043478260869565
TFT7_Sylas,"None, None, Shroud",57,3.3157894736842106
TFT7_TahmKench,"None, None, TitanicHydra",14,4.214285714285714
TFT7_TahmKench,"None, None, None",12923,4.500967267662308
TFT7_Talon,"InfinityEdge, MadredsBloodrazor, ScalescornEmblemItem",21,3.0476190476190474
TFT7_Talon,"FrozenHeart, InfinityEdge, UnstableConcoction",13,3.5384615384615383
TFT7_Talon,"None, None, RunaansHurricane",13,3.5384615384615383
TFT7_Talon,"None, None, Zephyr",16,3.6875
TFT7_Talon,"Bloodthirster, InfinityEdge, UnstableConcoction",12,3.75
TFT7_Taric,"None, None, Zephyr",15,3.4
TFT7_Taric,"None, None, Shroud",24,3.625
TFT7_Taric,"None, None, TitanicHydra",14,4.214285714285714
TFT7_Taric,"None, None, None",12860,4.502721617418351
TFT7_Thresh,"None, None, RedBuff",15,3.1333333333333333
TFT7_Thresh,"None, None, StatikkShiv",12,3.4166666666666665
TFT7_Thresh,"JadeEmblemItem, None, None",18,3.7222222222222223
TFT7_Thresh,"None, None, Zephyr",71,3.76056338028169
TFT7_Thresh,"None, None, Shroud",53,3.7735849056603774
TFT7_TrainerDragon,"None, None, TrainerSnax",3663,4.474747474747475
TFT7_TrainerDragon,"None, None, None",9441,4.509797690922571
TFT7_Tristana,"Deathblade, LastWhisper, MadredsBloodrazor",14,3.7857142857142856
TFT7_Tristana,"None, None, None",12361,4.489847099749211
TFT7_Tristana,"GuinsoosRageblade, LastWhisper, MadredsBloodrazor",14,4.642857142857143
TFT7_Tristana,"Deathblade, GuinsoosRageblade, MadredsBloodrazor",26,4.923076923076923
TFT7_Tristana,"Deathblade, GuinsoosRageblade, RunaansHurricane",16,4.9375
TFT7_Twitch,"None, None, Shroud",26,3.269230769230769
TFT7_Twitch,"LastWhisper, None, None",12,3.4166666666666665
TFT7_Twitch,"None, None, Zephyr",36,3.7222222222222223
TFT7_Twitch,"None, PowerGauntlet, ZekesHerald",18,3.8333333333333335
TFT7_Twitch,"Chalice, None, None",12,3.9166666666666665
TFT7_Varus,"Deathblade, MadredsBloodrazor, RunaansHurricane",12,3.0833333333333335
TFT7_Varus,"GuinsoosRageblade, Quicksilver, RunaansHurricane",16,3.8125
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",34,3.8823529411764706
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",121,4.066115702479339
TFT7_Varus,"Deathblade, GuinsoosRageblade, UnstableConcoction",17,4.176470588235294
TFT7_Vladimir,"None, None, TitanicHydra",31,3.967741935483871
TFT7_Vladimir,"None, None, Zephyr",22,4.0
TFT7_Vladimir,"None, None, Shroud",28,4.035714285714286
TFT7_Vladimir,"LocketOfTheIronSolari, None, None",16,4.3125
TFT7_Vladimir,"None, None, None",12606,4.508488021577027
TFT7_Volibear,"None, None, None",12695,4.482709728239464
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",90,4.8
