unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",10974,4.49380353562967
TFT7_Anivia,"None, None, None",10685,4.497519887693028
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",32,2.5625
TFT7_AoShin,"JeweledGauntlet, RabadonsDeathcap, SpearOfShojin",14,2.5714285714285716
TFT7_AoShin,"JeweledGauntlet, MadredsBloodrazor, SpearOfShojin",17,3.0588235294117645
TFT7_AoShin,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",28,3.0714285714285716
TFT7_AoShin,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",13,3.076923076923077
TFT7_Ashe,"None, None, None",10827,4.499584372402327
TFT7_Ashe,"None, None, StatikkShiv",15,4.533333333333333
TFT7_Ashe,"None, None, ZekesHerald",12,5.333333333333333
TFT7_AurelionSol,"None, None, None",10907,4.495920051343174
TFT7_Bard,"None, None, Zephyr",56,2.6607142857142856
TFT7_Bard,"LocketOfTheIronSolari, None, None",19,2.6842105263157894
TFT7_Bard,"GuinsoosRageblade, None, None",18,2.9444444444444446
TFT7_Bard,"None, None, Shroud",58,3.103448275862069
TFT7_Bard,"MageEmblemItem, None, None",44,3.1136363636363638
TFT7_Braum,"None, None, Zephyr",13,4.0
TFT7_Braum,"GargoyleStoneplate, RedBuff, WarmogsArmor",16,4.125
TFT7_Braum,"BrambleVest, None, None",13,4.153846153846154
TFT7_Braum,"GiantsBelt, None, None",36,4.277777777777778
TFT7_Braum,"GargoyleStoneplate, None, None",28,4.464285714285714
TFT7_Corki,"GuinsoosRageblade, LastWhisper, MadredsBloodrazor",20,3.75
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",16,3.8125
TFT7_Corki,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",18,4.055555555555555
TFT7_Corki,"InfinityEdge, LastWhisper, UnstableConcoction",13,4.230769230769231
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",14,4.285714285714286
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",12,2.4166666666666665
TFT7_Diana,"FrozenHeart, InfinityEdge, RedBuff",15,3.2666666666666666
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",72,3.2777777777777777
TFT7_Diana,"FrozenHeart, RabadonsDeathcap, RedBuff",16,3.375
TFT7_Diana,"CavalierEmblemItem, IonicSpark, RedBuff",13,3.5384615384615383
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, MadredsBloodrazor",17,3.3529411764705883
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",42,3.4285714285714284
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",20,3.5
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",13,3.5384615384615383
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, UnstableConcoction",16,3.75
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, Redemption",14,3.9285714285714284
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",24,4.375
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",15,4.4
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",23,4.434782608695652
TFT7_DragonGold,"None, None, None",10247,4.465209329559872
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",18,4.222222222222222
TFT7_DragonGreen,"None, None, None",10526,4.506175185255557
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",14,4.642857142857143
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",27,3.1481481481481484
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",16,3.375
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",21,3.380952380952381
TFT7_DragonPurple,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",34,3.7941176470588234
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, TitansResolve",28,3.857142857142857
TFT7_Elise,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,3.9285714285714284
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",192,4.088541666666667
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",43,4.116279069767442
TFT7_Elise,"ArchangelsStaff, Bloodthirster, GuinsoosRageblade",38,4.315789473684211
TFT7_Elise,"ArchangelsStaff, Bloodthirster, Quicksilver",12,4.333333333333333
TFT7_Ezreal,"None, None, None",10959,4.497490646956839
TFT7_Gnar,"None, None, TitanicHydra",18,3.6666666666666665
TFT7_Gnar,"None, None, Zephyr",14,4.0
TFT7_Gnar,"None, None, ZekesHerald",14,4.071428571428571
TFT7_Gnar,"None, None, Shroud",25,4.24
TFT7_Gnar,"None, None, None",10629,4.5198983911939035
TFT7_Hecarim,"BrambleVest, None, None",12,3.25
TFT7_Hecarim,"IonicSpark, None, None",14,3.857142857142857
TFT7_Hecarim,"Morellonomicon, None, None",50,3.96
TFT7_Hecarim,"LocketOfTheIronSolari, None, None",16,4.0
TFT7_Hecarim,"None, None, TitanicHydra",31,4.0
TFT7_Heimerdinger,"ForceOfNature, None, None",13,3.0
TFT7_Heimerdinger,"None, None, RecurveBow",17,3.235294117647059
TFT7_Heimerdinger,"NeedlesslyLargeRod, None, None",14,3.2857142857142856
TFT7_Heimerdinger,"None, None, Shroud",72,3.486111111111111
TFT7_Heimerdinger,"None, None, TearOfTheGoddess",23,3.652173913043478
TFT7_Illaoi,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",12,3.1666666666666665
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, Redemption",14,3.5
TFT7_Illaoi,"BrambleVest, GargoyleStoneplate, RedBuff",17,3.5294117647058822
TFT7_Illaoi,"None, None, WarmogsArmor",16,4.4375
TFT7_Illaoi,"None, None, Shroud",31,4.451612903225806
TFT7_Jinx,"None, None, None",10746,4.503443141634096
TFT7_Karma,"None, None, None",10938,4.501097092704334
TFT7_Kayn,"None, None, None",10852,4.487652045705861
TFT7_Kayn,"FrozenHeart, None, None",25,4.6
TFT7_LeeSin,"None, None, Shroud",14,3.857142857142857
TFT7_LeeSin,"None, None, None",10817,4.500046223537025
TFT7_Leona,"None, None, None",10833,4.4958921812978865
TFT7_Leona,"None, None, RedBuff",16,5.6875
TFT7_Lillia,"None, None, Zephyr",16,3.25
TFT7_Lillia,"ArchangelsStaff, IonicSpark, UnstableConcoction",45,4.288888888888889
TFT7_Lillia,"None, None, Shroud",17,4.294117647058823
TFT7_Lillia,"None, None, None",10074,4.497220567798292
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, IonicSpark",117,4.6068376068376065
TFT7_Lulu,"Chalice, None, PowerGauntlet",12,1.6666666666666667
TFT7_Lulu,"None, PowerGauntlet, ZekesHerald",18,2.4444444444444446
TFT7_Lulu,"Chalice, None, ZekesHerald",25,2.76
TFT7_Lulu,"None, None, TitanicHydra",20,3.05
TFT7_Lulu,"NegatronCloak, None, None",23,3.1739130434782608
