augment1_grp,Value_Count,average_placement
TFT7_Augment_TempestEmblem,3,1.33
TFT6_Augment_CyberneticImplants3,4,1.75
TFT7_Augment_RevelPartyFavors,5,2.0
TFT6_Augment_Traitless2,1,2.0
TFT7_Augment_SwiftshotEmblem,1,3.0
TFT6_Augment_CyberneticShell3,2,3.0
TFT7_Augment_RevelPartyTime,9,3.11
TFT7_Augment_EvokerEmblem2,4,3.25
TFT7_Augment_EvokerEmblem,4,3.25
TFT7_Augment_CavalierDevastatingCharge,13,3.46
TFT7_Augment_CannoneerEmblem,12,3.5
TFT7_Augment_JadePenitence,2,3.5
TFT7_Augment_DragonHorde,73,3.64
TFT6_Augment_MaxLevel10,136,3.66
TFT7_Augment_AssassinEmblem,3,3.67
TFT7_Augment_MysticTrait,27,3.67
TFT6_Augment_Diversify2,92,3.68
TFT7_Augment_CannoneerEmblem2,10,3.7
TFT6_Augment_CyberneticUplink3,10,3.7
TFT6_Augment_Twins3,8,3.75
TFT6_Augment_Twins2,11,3.82
TFT6_Augment_Distancing3,6,3.83
TFT7_Augment_CavalierEmblem2,9,3.89
TFT7_Augment_RevelEmblem2,10,3.9
TFT6_Augment_Weakspot,161,3.94
TFT6_Augment_Diversify3,37,3.95
TFT7_Augment_AssassinEmblem2,4,4.0
TFT7_Augment_JadeEternalProtection,17,4.0
TFT6_Augment_TargetDummies,41,4.0
TFT6_Augment_FuturePeepers,3,4.0
TFT6_Augment_CyberneticUplink2,21,4.0
TFT7_Augment_RagewingTantrum,8,4.0
TFT6_Augment_Electrocharge2,56,4.0
TFT7_Augment_CannoneerTrait,32,4.0
TFT6_Augment_SalvageBin,58,4.02
TFT6_Augment_Diversify1,158,4.02
TFT7_Augment_BandOfThieves1,234,4.03
TFT6_Augment_CyberneticUplink1,27,4.07
TFT6_Augment_CyberneticShell2,15,4.07
TFT6_Augment_Featherweights1,35,4.09
TFT6_Augment_Meditation2,42,4.12
TFT6_Augment_HighEndShopping,156,4.12
TFT6_Augment_SecondWind2,127,4.14
TFT7_Augment_ScalescornEmblem2,7,4.14
TFT7_Augment_EvokerTrait,13,4.15
TFT7_Augment_MageEmblem2,35,4.17
TFT6_Augment_TriForce2,6,4.17
TFT6_Augment_MakeshiftArmor1,34,4.18
TFT7_Augment_CannoneerHotShot,21,4.19
TFT7_Augment_RevelTrait,16,4.19
TFT6_Augment_Meditation3,32,4.19
TFT7_Augment_Preparation3,19,4.21
TFT7_Augment_MirageTrait,29,4.24
TFT6_Augment_Distancing,32,4.25
TFT6_Augment_ComponentGrabBag,198,4.27
TFT6_Augment_BlueBattery2,88,4.28
TFT6_Augment_Meditation1,79,4.28
TFT7_Augment_GuardianTrait,14,4.29
TFT7_Augment_JadeTrait2,31,4.29
TFT6_Augment_LudensEcho1,152,4.33
TFT6_Augment_TriForce3,3,4.33
TFT7_Augment_BigFriend,9,4.33
TFT6_Augment_PortableForge,200,4.34
TFT7_Augment_GadgetExpert,73,4.34
TFT7_Augment_WhispersTrait,17,4.35
TFT7_Augment_LastStand,47,4.36
TFT7_Augment_DragonAlliance,76,4.36
TFT7_Augment_JadeEmblem,67,4.36
TFT7_Augment_JadeTrait,19,4.37
TFT6_Augment_ThrillOfTheHunt1,311,4.37
TFT6_Augment_Featherweights2,29,4.38
TFT7_Augment_LategameSpecialist,87,4.39
TFT6_Augment_LudensEcho3,59,4.39
TFT7_Augment_DragonmancerEmblem2,5,4.4
TFT7_Augment_CursedCrown,12,4.42
TFT7_Augment_WarriorTiamat,12,4.42
TFT6_Augment_CelestialBlessing2,151,4.43
TFT7_Augment_RagewingTrait,7,4.43
TFT7_Augment_MageTrait,82,4.43
TFT6_Augment_SunfireBoard,57,4.44
TFT7_Augment_MirageEmblem2,9,4.44
TFT6_Augment_CelestialBlessing3,71,4.45
TFT6_Augment_Recombobulator,53,4.45
TFT7_Augment_DragonmancerEmblem,13,4.46
TFT6_Augment_RadiantRelics,138,4.49
TFT7_Augment_AssassinCutthroat,2,4.5
TFT7_Augment_TempestEyeOfTheStorm,2,4.5
TFT7_Augment_BruiserTitanicStrength,4,4.5
TFT6_Augment_LudensEcho2,83,4.51
TFT7_Augment_CavalierTrait,32,4.53
TFT6_Augment_Ascension,125,4.54
TFT6_Augment_MakeshiftArmor2,11,4.55
TFT6_Augment_ItemGrabBag1,209,4.56
TFT7_Augment_FirstAidKit2,50,4.56
TFT7_Augment_ShapeshifterTrait,18,4.56
TFT6_Augment_SecondWind1,355,4.57
TFT7_Augment_ShimmerscaleTrait,7,4.57
TFT6_Augment_ItemGrabBag2,33,4.58
TFT7_Augment_UrfsGrabBag2,73,4.59
TFT7_Augment_WhispersEmblem2,5,4.6
TFT7_Augment_ShimmerscaleTrait2,5,4.6
TFT6_Augment_RichGetRicherPlus,72,4.61
TFT6_Augment_TriForce1,13,4.62
TFT7_Augment_BestFriends1,71,4.62
TFT6_Augment_JeweledLotus,123,4.64
TFT6_Augment_CelestialBlessing1,190,4.64
TFT7_Augment_GuildEmblem2,6,4.67
TFT7_Augment_MikaelsGift,30,4.67
TFT6_Augment_TinyTitans,337,4.67
TFT7_Augment_BruiserEmblem,6,4.67
TFT7_Augment_EvokerEssenceTheft,3,4.67
TFT7_Augment_SwiftshotPressTheAttack,6,4.67
TFT7_Augment_GuardianEmblem2,6,4.67
TFT7_Augment_ScalescornTrait,22,4.68
TFT6_Augment_TradeSectorPlus,114,4.68
TFT7_Augment_UrfsGrabBag1,128,4.69
TFT7_Augment_ShapeshifterTrait2,10,4.7
TFT7_Augment_MysticTrait2,7,4.71
TFT6_Augment_FirstAidKit,98,4.73
TFT7_Augment_BestFriends2,49,4.73
TFT7_Augment_Preparation,60,4.75
TFT6_Augment_Distancing2,13,4.77
TFT7_Augment_Preparation2,33,4.79
TFT7_Augment_MageEmblem,56,4.8
TFT7_Augment_CavalierEmblem,15,4.8
TFT6_Augment_ForceOfNature,59,4.81
TFT7_Augment_GuildTrait,6,4.83
