unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",10863,4.5
TFT7_Anivia,"None, None, None",10495,4.5
TFT7_Anivia,"ArchangelsStaff, None, None",12,5.67
TFT7_AoShin,"HextechGunblade, RabadonsDeathcap, SpearOfShojin",13,2.38
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",56,2.68
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",56,2.96
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",122,3.03
TFT7_AoShin,"MadredsBloodrazor, MageEmblemItem, SpearOfShojin",14,3.07
TFT7_Ashe,"None, None, Zephyr",13,3.46
TFT7_Ashe,"None, None, None",10747,4.5
TFT7_AurelionSol,"None, None, None",10783,4.49
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",17,4.65
TFT7_Bard,"ForceOfNature, None, None",15,2.53
TFT7_Bard,"None, None, Zephyr",70,2.86
TFT7_Bard,"None, None, Quicksilver",12,3.08
TFT7_Bard,"None, None, ZekesHerald",34,3.15
TFT7_Bard,"None, None, StatikkShiv",37,3.16
TFT7_Braum,"None, None, Zephyr",24,3.5
TFT7_Braum,"LocketOfTheIronSolari, None, None",13,4.0
TFT7_Braum,"BrambleVest, None, None",15,4.07
TFT7_Braum,"None, None, TitanicHydra",57,4.09
TFT7_Braum,"None, None, Shroud",23,4.22
TFT7_Corki,"Deathblade, GuinsoosRageblade, UnstableConcoction",15,3.67
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",27,3.81
TFT7_Corki,"InfinityEdge, LastWhisper, UnstableConcoction",13,4.23
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",12,4.25
TFT7_Corki,"GuinsoosRageblade, RunaansHurricane, UnstableConcoction",12,4.33
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",16,2.62
TFT7_Diana,"FrozenHeart, RedBuff, StatikkShiv",13,2.92
TFT7_Diana,"FrozenHeart, IonicSpark, RabadonsDeathcap",16,2.94
TFT7_Diana,"FrozenHeart, InfinityEdge, RedBuff",15,3.33
TFT7_Diana,"ArchangelsStaff, FrozenHeart, RedBuff",12,3.5
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",36,3.47
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",14,3.79
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, StatikkShiv",14,3.93
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, MadredsBloodrazor",19,4.11
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",19,4.47
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",15,3.73
TFT7_DragonGold,"RedBuff, ShimmerscaleMogulsMail, WarmogsArmor",14,4.36
TFT7_DragonGold,"None, None, None",10240,4.47
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",28,4.61
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",25,5.32
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, GuinsoosRageblade",12,3.67
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",18,3.78
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",25,3.96
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, MadredsBloodrazor",14,4.14
TFT7_DragonGreen,"None, None, None",10342,4.5
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, Quicksilver",12,3.0
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",21,3.57
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",16,3.62
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",21,3.67
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",12,3.83
TFT7_Elise,"GuinsoosRageblade, Quicksilver, RapidFireCannon",14,3.57
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",204,4.04
TFT7_Elise,"ArchangelsStaff, Bloodthirster, Quicksilver",18,4.44
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",38,4.45
TFT7_Elise,"None, None, None",10034,4.5
TFT7_Ezreal,"None, None, None",10865,4.5
TFT7_Gnar,"GiantsBelt, None, None",14,3.79
TFT7_Gnar,"None, None, Zephyr",16,3.94
TFT7_Gnar,"None, None, RedBuff",17,3.94
TFT7_Gnar,"None, None, Shroud",24,4.17
TFT7_Gnar,"None, None, TitanicHydra",15,4.2
TFT7_Hecarim,"Morellonomicon, None, SeraphsEmbrace",13,3.31
TFT7_Hecarim,"None, None, WarmogsArmor",26,3.88
TFT7_Hecarim,"IonicSpark, None, None",12,3.92
TFT7_Hecarim,"Morellonomicon, None, None",62,4.0
TFT7_Hecarim,"NegatronCloak, None, None",13,4.0
TFT7_Heimerdinger,"ForceOfNature, None, None",16,3.25
TFT7_Heimerdinger,"None, None, Zephyr",70,3.39
TFT7_Heimerdinger,"None, None, PowerGauntlet",14,3.57
TFT7_Heimerdinger,"ChainVest, None, None",12,3.58
TFT7_Heimerdinger,"LocketOfTheIronSolari, None, None",13,3.77
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, Redemption",19,3.95
TFT7_Illaoi,"DragonsClaw, GargoyleStoneplate, RedBuff",20,4.15
TFT7_Illaoi,"BrambleVest, RedBuff, WarmogsArmor",13,4.31
TFT7_Illaoi,"None, None, None",9068,4.49
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, WarmogsArmor",33,4.55
TFT7_Jinx,"None, None, StatikkShiv",19,3.84
TFT7_Jinx,"None, None, None",10638,4.51
TFT7_Jinx,"None, None, PowerGauntlet",12,5.0
TFT7_Karma,"None, None, None",10833,4.5
TFT7_Kayn,"None, None, None",10728,4.49
TFT7_Kayn,"FrozenHeart, None, None",29,5.1
TFT7_LeeSin,"None, None, None",10743,4.5
TFT7_Leona,"None, None, None",10694,4.49
TFT7_Leona,"None, None, RedBuff",15,4.53
TFT7_Lillia,"ArchangelsStaff, IonicSpark, UnstableConcoction",27,3.41
TFT7_Lillia,"IonicSpark, JeweledGauntlet, UnstableConcoction",12,3.58
TFT7_Lillia,"IonicSpark, MadredsBloodrazor, UnstableConcoction",15,3.6
TFT7_Lillia,"AssassinEmblemItem, None, None",26,3.65
TFT7_Lillia,"NeedlesslyLargeRod, None, None",15,3.73
TFT7_Lulu,"Chalice, None, ZekesHerald",21,2.71
TFT7_Lulu,"None, None, Redemption",14,2.79
TFT7_Lulu,"Chalice, None, PowerGauntlet",20,2.85
TFT7_Lulu,"JadeEmblemItem, None, None",19,3.16
TFT7_Lulu,"FrozenHeart, None, None",16,3.25
TFT7_Nami,"LocketOfTheIronSolari, None, None",24,3.62
TFT7_Nami,"None, None, Zephyr",27,3.7
TFT7_Nami,"None, None, PowerGauntlet",13,3.77
TFT7_Nami,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",12,4.08
TFT7_Nami,"None, None, RabadonsDeathcap",15,4.27
TFT7_Neeko,"FrozenHeart, RedBuff, WarmogsArmor",12,2.58
TFT7_Neeko,"DragonsClaw, RedBuff, Redemption",12,2.58
TFT7_Neeko,"GargoyleStoneplate, IonicSpark, RedBuff",13,3.31
TFT7_Neeko,"GargoyleStoneplate, RedBuff, WarmogsArmor",56,3.41
TFT7_Neeko,"GargoyleStoneplate, RedBuff, Redemption",23,4.04
TFT7_Nidalee,"None, None, None",10593,4.5
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, RunaansHurricane",13,4.62
TFT7_Nidalee,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",48,4.62
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, Quicksilver",112,4.7
TFT7_Nidalee,"Deathblade, Quicksilver, RunaansHurricane",12,4.83
TFT7_Nunu,"DragonsClaw, RedBuff, WarmogsArmor",16,3.5
TFT7_Nunu,"RedBuff, Redemption, WarmogsArmor",12,3.58
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",20,3.7
TFT7_Nunu,"None, None, None",10151,4.5
TFT7_Nunu,"IonicSpark, None, None",13,4.62
TFT7_Olaf,"AssassinEmblemItem, Quicksilver, RunaansHurricane",13,2.62
TFT7_Olaf,"MadredsBloodrazor, RapidFireCannon, RunaansHurricane",14,3.21
TFT7_Olaf,"AssassinEmblemItem, RapidFireCannon, RunaansHurricane",13,3.31
TFT7_Olaf,"Bloodthirster, GuinsoosRageblade, RunaansHurricane",12,3.5
TFT7_Olaf,"AssassinEmblemItem, Bloodthirster, InfinityEdge",22,3.64
TFT7_Ornn,"None, None, ThiefsGloves",13,1.0
TFT7_Ornn,"None, None, Quicksilver",18,2.67
TFT7_Ornn,"IonicSpark, None, None",32,3.09
TFT7_Ornn,"LocketOfTheIronSolari, None, None",23,3.26
TFT7_Ornn,"None, None, Zephyr",43,3.42
TFT7_Pyke,"HextechGunblade, None, None",13,3.62
TFT7_Pyke,"FrozenHeart, None, None",23,3.87
TFT7_Pyke,"JeweledGauntlet, None, None",16,4.0
TFT7_Pyke,"FrozenHeart, InfinityEdge, None",12,4.0
TFT7_Pyke,"InfinityEdge, None, None",14,4.07
TFT7_Qiyana,"None, None, StatikkShiv",14,2.93
TFT7_Qiyana,"InfinityEdge, None, None",12,3.67
TFT7_Qiyana,"IonicSpark, None, None",21,3.81
TFT7_Qiyana,"None, None, Zephyr",46,3.98
TFT7_Qiyana,"None, None, Shroud",36,4.03
TFT7_Ryze,"None, None, None",9949,4.44
TFT7_Ryze,"HextechGunblade, MadredsBloodrazor, SpearOfShojin",14,4.57
TFT7_Ryze,"ArchangelsStaff, Bloodthirster, SpearOfShojin",13,4.77
TFT7_Ryze,"ArchangelsStaff, HextechGunblade, SpearOfShojin",75,4.95
TFT7_Ryze,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",14,5.0
TFT7_Sejuani,"ChainVest, None, None",13,3.54
TFT7_Sejuani,"NegatronCloak, None, None",18,3.72
TFT7_Sejuani,"LocketOfTheIronSolari, None, None",23,3.96
TFT7_Sejuani,"None, None, Shroud",49,4.12
TFT7_Sejuani,"None, None, Zephyr",45,4.16
TFT7_Senna,"None, None, None",10875,4.5
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",28,4.14
TFT7_Sett,"None, None, None",10801,4.49
TFT7_Shen,"GuardianEmblemItem, None, None",14,3.5
TFT7_Shen,"None, None, PowerGauntlet",16,3.5
TFT7_Shen,"None, None, TitanicHydra",76,3.57
TFT7_Shen,"None, None, Shroud",53,3.62
TFT7_Shen,"None, None, ZekesHerald",50,3.64
TFT7_Shyvana,"None, None, None",10614,4.51
TFT7_Skarner,"None, None, None",10832,4.49
TFT7_Sona,"None, None, Zephyr",17,2.88
TFT7_Sona,"Morellonomicon, None, None",54,3.85
TFT7_Sona,"ArchangelsStaff, None, None",26,4.15
TFT7_Sona,"None, None, StatikkShiv",27,4.15
TFT7_Sona,"MageEmblemItem, None, StatikkShiv",14,4.21
TFT7_Soraka,"None, None, Zephyr",20,3.3
TFT7_Soraka,"None, None, ZekesHerald",13,3.31
TFT7_Soraka,"Chalice, None, None",20,3.35
TFT7_Soraka,"None, None, RabadonsDeathcap",13,3.46
TFT7_Soraka,"ArchangelsStaff, None, None",17,3.88
TFT7_Swain,"None, None, None",10615,4.49
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",53,4.64
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",23,4.65
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",14,4.86
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",12,6.17
TFT7_Sylas,"GargoyleStoneplate, IonicSpark, TitanicHydra",13,2.38
TFT7_Sylas,"BrambleVest, DragonsClaw, RedBuff",15,2.87
TFT7_Sylas,"BrambleVest, IonicSpark, RedBuff",24,3.21
TFT7_Sylas,"RedBuff, TitanicHydra, TitansResolve",14,3.29
TFT7_Sylas,"GargoyleStoneplate, TitanicHydra, WarmogsArmor",16,3.44
TFT7_TahmKench,"None, None, None",10808,4.5
TFT7_Talon,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",16,3.06
TFT7_Talon,"InfinityEdge, MadredsBloodrazor, ScalescornEmblemItem",12,3.92
TFT7_Talon,"GuardianAngel, None, None",15,4.0
TFT7_Talon,"FrozenHeart, RedBuff, UnstableConcoction",12,4.08
TFT7_Talon,"MadredsBloodrazor, None, None",20,4.2
TFT7_Taric,"None, None, None",10837,4.5
TFT7_Thresh,"None, None, TitanicHydra",27,3.56
TFT7_Thresh,"ChainVest, None, None",13,3.77
TFT7_Thresh,"None, None, Zephyr",38,4.05
TFT7_Thresh,"None, None, None",10512,4.51
TFT7_Thresh,"None, None, Shroud",25,4.52
TFT7_TrainerDragon,"None, None, TrainerSnax",3402,4.37
TFT7_TrainerDragon,"None, None, None",7542,4.56
