unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",11796,4.502712783994575
TFT7_Aatrox,"None, None, ShimmerscaleDeterminedInvestor",13,6.923076923076923
TFT7_Anivia,"ArchangelsStaff, None, SpearOfShojin",22,3.8636363636363638
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, SpearOfShojin",15,3.933333333333333
TFT7_Anivia,"Morellonomicon, None, None",26,4.423076923076923
TFT7_Anivia,"None, None, None",10917,4.508656224237428
TFT7_Anivia,"None, None, StatikkShiv",24,4.958333333333333
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",36,3.5
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",32,3.78125
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",50,3.98
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, SpearOfShojin",12,4.0
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",14,4.214285714285714
TFT7_Ashe,"Chalice, None, ZekesHerald",12,3.3333333333333335
TFT7_Ashe,"None, None, Shroud",20,3.95
TFT7_Ashe,"None, None, StatikkShiv",40,4.025
TFT7_Ashe,"None, None, ZekesHerald",34,4.294117647058823
TFT7_Ashe,"None, None, Zephyr",22,4.363636363636363
TFT7_AurelionSol,"None, None, None",11873,4.49877874168281
TFT7_Bard,"None, None, RapidFireCannon",13,2.4615384615384617
TFT7_Bard,"LastWhisper, None, None",15,2.533333333333333
TFT7_Bard,"GuardianEmblemItem, None, None",12,2.9166666666666665
TFT7_Bard,"GuardianAngel, None, None",12,3.0
TFT7_Bard,"None, None, Redemption",13,3.0
TFT7_Braum,"None, None, Zephyr",14,4.285714285714286
TFT7_Braum,"None, None, RedBuff",17,4.411764705882353
TFT7_Braum,"MirageEmblemItem, None, None",12,4.416666666666667
TFT7_Braum,"None, None, None",11576,4.4972356599861785
TFT7_Braum,"None, None, WarmogsArmor",12,4.916666666666667
TFT7_Corki,"GuinsoosRageblade, ShimmerscaleDravensAxe, UnstableConcoction",16,3.9375
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, LastWhisper",31,3.967741935483871
TFT7_Corki,"InfinityEdge, LastWhisper, UnstableConcoction",21,4.0
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",15,4.2
TFT7_Corki,"MadredsBloodrazor, RunaansHurricane, UnstableConcoction",13,4.230769230769231
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",19,3.0
TFT7_Diana,"None, None, None",11620,4.505938037865748
TFT7_Diana,"FrozenHeart, None, None",20,5.3
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",13,2.230769230769231
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",32,2.71875
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, UnstableConcoction",16,3.5625
