augment2_grp,Value_Count,average_placement
TFT7_Augment_Preparation2HR,1,1.0
TFT6_Augment_Traitless1,12,1.75
TFT6_Augment_Traitless3,13,2.0
TFT6_Augment_Traitless2,45,2.09
TFT6_Augment_TriForce3,12,3.08
TFT6_Augment_TheGoldenEggHR,3,3.33
TFT6_Augment_TriForce2,46,3.48
TFT7_Augment_ScalescornEmblem2,135,3.59
TFT7_Augment_RevelPartyFavorsHR,5,3.6
TFT6_Augment_Featherweights3,12,3.67
TFT7_Augment_BruiserTrait,66,3.8
TFT7_Augment_ShapeshifterBeastsDen,535,3.92
TFT7_Augment_ShapeshifterTrait,106,3.95
TFT6_Augment_CyberneticUplink2,1611,3.96
TFT7_Augment_Preparation3HR,2,4.0
TFT7_Augment_AssassinEmblem2,132,4.0
TFT6_Augment_TheGoldenEgg,506,4.01
TFT7_Augment_GuildEmblem2,106,4.03
TFT7_Augment_CavalierForAllUnits,139,4.03
TFT6_Augment_Diversify2,3611,4.05
TFT7_Augment_ScalescornEmblem,524,4.06
TFT7_Augment_AssassinEmblem,422,4.08
TFT6_Augment_CyberneticUplink3,310,4.13
TFT6_Augment_Distancing,278,4.13
TFT7_Augment_AssassinTrait,51,4.14
TFT7_Augment_MirageTrait,77,4.16
TFT7_Augment_GuildEmblem,502,4.16
TFT6_Augment_Diversify1,636,4.16
TFT7_Augment_AssassinCutthroat,224,4.17
TFT7_Augment_MysticTrait2,80,4.19
TFT6_Augment_Diversify3,820,4.19
TFT7_Augment_MysticTrait,107,4.21
TFT6_Augment_Meditation1,245,4.23
TFT6_Augment_CyberneticImplants3,310,4.24
TFT6_Augment_CyberneticUplink1,288,4.25
TFT7_Augment_ThinkFast,674,4.25
TFT6_Augment_Meditation2,1404,4.26
TFT7_Augment_TempestEmblem,57,4.26
TFT7_Augment_TempestEyeOfTheStorm,69,4.28
TFT7_Augment_BestFriends3,754,4.28
TFT7_Augment_BigFriend2,691,4.28
TFT6_Augment_CyberneticShell2,1530,4.29
TFT7_Augment_ShapeshifterTrait2,95,4.29
TFT6_Augment_Distancing2,1639,4.3
TFT6_Augment_CyberneticImplants2,1396,4.3
TFT6_Augment_Weakspot,630,4.31
TFT7_Augment_RevelPartyFavors,255,4.33
TFT7_Augment_BestFriends2,3414,4.33
TFT7_Augment_JadeEmblem,48,4.33
TFT6_Augment_CelestialBlessing2,3602,4.35
TFT6_Augment_CelestialBlessing3,768,4.36
TFT7_Augment_JadeTrait2,76,4.36
TFT7_Augment_GadgetExpert,1971,4.36
TFT7_Augment_SwiftshotPressTheAttack,775,4.37
TFT7_Augment_GuardianTrait,34,4.38
TFT7_Augment_BruiserTitanicStrength,406,4.39
TFT7_Augment_WarriorTrait,31,4.39
TFT6_Augment_SecondWind1,632,4.4
TFT6_Augment_CyberneticShell1,230,4.41
TFT7_Augment_BandOfThieves1,345,4.42
TFT7_Augment_CavalierEmblem2,120,4.42
TFT7_Augment_RagewingScorch,311,4.42
TFT7_Augment_MageEmblem,961,4.43
TFT7_Augment_MageTrait,169,4.43
TFT7_Augment_TomeOfTraits2,281,4.44
TFT7_Augment_MikaelsGift,645,4.45
TFT7_Augment_MageEmblem2,281,4.46
TFT7_Augment_MirageEmblem2,78,4.46
TFT7_Augment_MirageHallucinate,211,4.47
TFT6_Augment_SecondWind2,3541,4.47
TFT7_Augment_JadeTrait,241,4.47
TFT6_Augment_Meditation3,282,4.48
TFT7_Augment_EvokerEssenceTheft,58,4.48
TFT6_Augment_Ascension,3145,4.48
TFT6_Augment_ThrillOfTheHunt1,538,4.49
TFT6_Augment_ThrillOfTheHunt2,2855,4.49
TFT6_Augment_Distancing3,335,4.49
TFT6_Augment_CelestialBlessing1,519,4.5
TFT6_Augment_MaxLevel10,408,4.51
TFT6_Augment_VerdantVeil,561,4.52
TFT7_Augment_GuildTrait,84,4.52
TFT7_Augment_EvokerTrait,19,4.53
TFT6_Augment_PortableForge,4043,4.53
TFT7_Augment_RevelPartyTime,207,4.54
TFT7_Augment_UrfsGrabBag2,601,4.54
TFT7_Augment_CannoneerEmblem2,85,4.55
TFT7_Augment_GuildGearUpgrades,136,4.55
TFT7_Augment_RevelEmblem2,86,4.55
TFT6_Augment_MakeshiftArmor1,179,4.55
TFT6_Augment_CyberneticShell3,301,4.56
TFT7_Augment_ShimmerscaleTrait2,28,4.57
TFT7_Augment_CavalierEmblem,734,4.57
TFT6_Augment_SunfireBoard,1766,4.57
TFT6_Augment_BinaryAirdrop,237,4.57
TFT6_Augment_BlueBattery2,1083,4.57
TFT6_Augment_TargetDummies,1547,4.58
TFT7_Augment_FirstAidKit2,1141,4.58
TFT7_Augment_UrfsGrabBag1,2445,4.58
TFT7_Augment_MirageEmblem,310,4.58
TFT6_Augment_ComponentGrabBag,3630,4.59
TFT6_Augment_RadiantRelics,826,4.59
TFT7_Augment_JadeEternalProtection,144,4.59
TFT6_Augment_HighEndShopping,527,4.61
TFT7_Augment_CannoneerTrait,106,4.61
TFT7_Augment_CavalierTrait,96,4.62
TFT7_Augment_RevelTrait,42,4.62
TFT6_Augment_ForceOfNature,761,4.65
TFT7_Augment_BestFriends1,461,4.67
TFT6_Augment_FuturePeepers,631,4.67
TFT7_Augment_CannoneerHotShot,527,4.68
TFT6_Augment_FuturePeepers2,115,4.68
TFT7_Augment_ScalescornTrait,73,4.68
TFT7_Augment_RagewingTantrum,185,4.69
TFT6_Augment_BandOfThieves2,278,4.7
TFT7_Augment_JadePenitence,89,4.7
TFT6_Augment_MakeshiftArmor2,1009,4.7
TFT6_Augment_FirstAidKit,254,4.71
TFT6_Augment_PandorasItems,366,4.72
TFT6_Augment_JeweledLotus,1522,4.73
TFT7_Augment_WarriorEmblem2,30,4.73
TFT7_Augment_GuardianHeroicPresence,119,4.74
TFT7_Augment_CursedCrown,282,4.75
TFT6_Augment_CyberneticImplants1,211,4.76
TFT6_Augment_TomeOfTraits1,1457,4.76
TFT7_Augment_GuardianEmblem,149,4.76
TFT7_Augment_WhispersTrait,83,4.77
TFT6_Augment_Featherweights2,36,4.78
TFT7_Augment_AxiomArc1,125,4.78
TFT6_Augment_MakeshiftArmor3,186,4.79
TFT6_Augment_ItemGrabBag1,276,4.8
TFT7_Augment_CannoneerEmblem,302,4.81
TFT6_Augment_SalvageBin,1147,4.82
TFT7_Augment_CavalierDevastatingCharge,201,4.83
TFT7_Augment_SwiftshotEmblem,208,4.83
TFT7_Augment_WarriorEmblem,109,4.83
TFT7_Augment_TempestEmblem2,10,4.9
TFT7_Augment_EvokerEmblem,88,4.9
TFT7_Augment_ShimmerscaleEmblem,44,4.91
TFT7_Augment_TempestTrait,22,4.91
TFT7_Augment_BigFriend,104,4.92
TFT7_Augment_WhispersEmblem2,119,4.92
