augment1_grp,Value_Count,average_placement
TFT7_Augment_EvokerEssenceTheft,1,1.0
TFT7_Augment_MysticTrait2,3,2.0
TFT7_Augment_GuardianHeroicPresence,4,2.5
TFT7_Augment_DragonmancerEmblem2,2,2.5
TFT6_Augment_Traitless1,5,2.6
TFT7_Augment_RevelPartyFavors,25,2.64
TFT7_Augment_AssassinEmblem,5,2.8
TFT7_Augment_ScalescornEmblem2,9,2.89
TFT6_Augment_Featherweights2,22,2.95
TFT7_Augment_ShapeshifterBeastsDen,6,3.17
TFT7_Augment_CavalierEmblem2,10,3.2
TFT7_Augment_BigFriend2,7,3.29
TFT7_Augment_CavalierEmblem,13,3.38
TFT7_Augment_RagewingTantrum,5,3.4
TFT7_Augment_DragonHorde,68,3.41
TFT6_Augment_CyberneticShell2,23,3.48
TFT6_Augment_CyberneticImplants3,9,3.56
TFT6_Augment_CyberneticShell3,7,3.57
TFT7_Augment_WhispersEmblem2,10,3.6
TFT7_Augment_CavalierForAllUnits,11,3.73
TFT6_Augment_Diversify3,74,3.73
TFT7_Augment_GuildEmblem2,4,3.75
TFT7_Augment_RevelPartyTime,13,3.77
TFT7_Augment_MirageHallucinate,13,3.77
TFT7_Augment_JadeEmblem,103,3.79
TFT7_Augment_MysticTrait,19,3.79
TFT7_Augment_GuardianEmblem2,15,3.8
TFT7_Augment_DragonAlliance,82,3.8
TFT7_Augment_ScalescornEmblem,21,3.81
TFT6_Augment_CyberneticImplants1,26,3.85
TFT7_Augment_DragonmancerInspire,9,3.89
TFT6_Augment_CyberneticUplink2,36,3.89
TFT6_Augment_Diversify2,187,3.89
TFT6_Augment_Meditation2,61,3.9
TFT7_Augment_CursedCrown,16,3.94
TFT7_Augment_MageEmblem2,29,3.97
TFT7_Augment_SwiftshotTrait,3,4.0
TFT7_Augment_GuardianTrait,21,4.0
TFT7_Augment_RagewingEmblem,2,4.0
TFT7_Augment_ShimmerscaleTrait2,3,4.0
TFT7_Augment_AssassinEmblem2,3,4.0
TFT6_Augment_MakeshiftArmor1,79,4.04
TFT6_Augment_MaxLevel10,112,4.08
TFT7_Augment_MirageEmblem2,11,4.09
TFT7_Augment_CannoneerTrait,73,4.1
TFT6_Augment_Distancing,65,4.11
TFT6_Augment_Twins2,22,4.14
TFT6_Augment_Twins3,20,4.15
TFT6_Augment_Diversify1,264,4.19
TFT6_Augment_TriForce3,5,4.2
TFT7_Augment_GadgetExpert,120,4.2
TFT7_Augment_BestFriends2,77,4.22
TFT6_Augment_LudensEcho1,213,4.24
TFT7_Augment_WarriorEmblem2,4,4.25
TFT7_Augment_GuildEmblem,4,4.25
TFT6_Augment_HighEndShopping,113,4.27
TFT7_Augment_CannoneerHotShot,43,4.28
TFT6_Augment_TriForce1,7,4.29
TFT6_Augment_PandorasItems,130,4.29
TFT6_Augment_Electrocharge1,221,4.29
TFT7_Augment_MirageEmblem,24,4.29
TFT7_Augment_RevelEmblem2,10,4.3
TFT6_Augment_CelestialBlessing2,203,4.32
TFT7_Augment_MirageTrait,42,4.33
TFT7_Augment_BandOfThieves1,249,4.34
TFT6_Augment_ItemGrabBag1,208,4.35
TFT7_Augment_UrfsGrabBag2,77,4.35
TFT7_Augment_JadeTrait2,31,4.35
TFT7_Augment_BruiserEmblem,17,4.35
TFT6_Augment_BinaryAirdrop,17,4.35
TFT6_Augment_ComponentGrabBag,242,4.36
TFT7_Augment_RagewingScorch,8,4.38
TFT6_Augment_Featherweights1,44,4.39
TFT7_Augment_CavalierDevastatingCharge,5,4.4
TFT7_Augment_JadeTrait,45,4.4
TFT6_Augment_FirstAidKit,128,4.41
TFT6_Augment_CyberneticShell1,40,4.42
TFT7_Augment_MageTrait,73,4.42
TFT6_Augment_ThrillOfTheHunt2,146,4.43
TFT6_Augment_TriForce2,9,4.44
TFT6_Augment_RadiantRelics,110,4.45
TFT6_Augment_MakeshiftArmor2,19,4.47
TFT6_Augment_TradeSectorPlus,108,4.47
TFT6_Augment_LudensEcho3,46,4.48
TFT7_Augment_CavalierTrait,39,4.49
TFT7_Augment_SwiftshotEmblem,4,4.5
TFT7_Augment_CannoneerRicochet,36,4.53
TFT6_Augment_LudensEcho2,94,4.54
TFT6_Augment_Ascension,224,4.54
TFT6_Augment_Meditation1,86,4.55
TFT6_Augment_CelestialBlessing3,112,4.56
TFT7_Augment_ScalescornTrait,28,4.57
TFT6_Augment_PortableForge,273,4.57
TFT6_Augment_ThrillOfTheHunt1,245,4.58
TFT6_Augment_BlueBattery2,80,4.59
TFT7_Augment_JadeEternalProtection,32,4.59
TFT6_Augment_SunfireBoard,95,4.6
TFT7_Augment_GuardianEmblem,5,4.6
TFT6_Augment_Weakspot,294,4.62
TFT6_Augment_CyberneticImplants2,19,4.63
TFT6_Augment_Distancing2,59,4.63
TFT6_Augment_TargetDummies,80,4.65
TFT6_Augment_Distancing3,17,4.65
TFT7_Augment_CannoneerEmblem2,17,4.65
TFT6_Augment_Electrocharge3,40,4.65
TFT7_Augment_EvokerTrait,12,4.67
TFT6_Augment_CyberneticUplink3,12,4.67
TFT6_Augment_Featherweights3,18,4.67
TFT6_Augment_JeweledLotus,124,4.67
TFT6_Augment_TinyTitans,285,4.67
TFT6_Augment_SecondWind1,370,4.7
TFT7_Augment_MikaelsGift,33,4.7
TFT6_Augment_ForceOfNature,110,4.7
TFT6_Augment_SalvageBin,53,4.72
TFT7_Augment_BestFriends3,56,4.73
TFT6_Augment_CelestialBlessing1,275,4.74
TFT6_Augment_ThriftShop,44,4.75
TFT7_Augment_BestFriends1,107,4.75
TFT6_Augment_CyberneticUplink1,52,4.75
TFT6_Augment_Electrocharge2,117,4.76
TFT7_Augment_UrfsGrabBag1,135,4.77
TFT7_Augment_RevelTrait,15,4.8
TFT7_Augment_DragonmancerEmblem,15,4.8
TFT6_Augment_Recombobulator,50,4.8
TFT7_Augment_CannoneerEmblem,28,4.82
TFT7_Augment_ThinkFast,29,4.83
TFT6_Augment_Meditation3,25,4.84
TFT7_Augment_ShapeshifterTrait2,9,4.89
TFT7_Augment_WhispersTrait,20,4.9
TFT6_Augment_SecondWind2,205,4.9
TFT6_Augment_MakeshiftArmor3,20,4.9
TFT6_Augment_BandOfThieves2,29,4.93
TFT7_Augment_AstralTrait,17,4.94
TFT7_Augment_LategameSpecialist,49,4.98
TFT6_Augment_TomeOfTraits1,58,4.98
TFT7_Augment_Preparation2,22,5.0
TFT7_Augment_TempestEmblem,1,5.0
TFT6_Augment_FuturePeepers,4,5.0
TFT7_Augment_EvokerEmblem,4,5.0
TFT7_Augment_ShimmerscaleTrait,4,5.0
TFT7_Augment_TempestEmblem2,2,5.0
TFT6_Augment_GrandGambler,23,5.04
TFT7_Augment_WarriorTrait,20,5.05
TFT6_Augment_ItemGrabBag2,43,5.05
TFT7_Augment_TomeOfTraits2,34,5.06
TFT7_Augment_AxiomArc1,70,5.07
TFT7_Augment_BruiserTitanicStrength,12,5.08
TFT7_Augment_FirstAidKit2,49,5.1
TFT7_Augment_MageConference,8,5.12
TFT6_Augment_WindfallPlus,15,5.13
TFT7_Augment_WarriorTiamat,14,5.14
TFT7_Augment_ClutteredMind,21,5.14
TFT7_Augment_LastStand,57,5.16
TFT7_Augment_ShapeshifterTrait,27,5.19
TFT7_Augment_AxiomArc2,30,5.23
TFT7_Augment_SwiftshotPressTheAttack,4,5.25
TFT7_Augment_MageEmblem,61,5.25
TFT7_Augment_RagewingTrait,12,5.25
TFT7_Augment_Preparation,46,5.26
TFT7_Augment_AssassinTrait,7,5.29
TFT7_Augment_PandorasBench,64,5.34
TFT6_Augment_FuturePeepers2,5,5.4
TFT7_Augment_EvokerEmblem2,5,5.4
TFT7_Augment_JadePenitence,11,5.45
TFT6_Augment_VerdantVeil,39,5.49
TFT7_Augment_SwiftshotEmblem2,2,5.5
TFT7_Augment_AstralIntercosmicGifts,27,5.52
TFT7_Augment_ShimmerscaleEmblem,17,5.53
TFT7_Augment_WarriorEmblem,7,5.57
TFT6_Augment_RichGetRicherPlus,48,5.58
TFT7_Augment_TempestTrait,5,5.6
TFT6_Augment_Traitless2,3,5.67
TFT7_Augment_BruiserTrait,20,5.7
TFT7_Augment_RagewingEmblem2,4,5.75
TFT7_Augment_BruiserPersonalTraining,5,5.8
TFT7_Augment_GuildTrait,5,5.8
TFT7_Augment_ShimmerscaleSpending,1,6.0
TFT7_Augment_AssassinCutthroat,1,6.0
TFT7_Augment_Preparation3,12,6.08
TFT7_Augment_BruiserEmblem2,4,6.25
TFT7_Augment_BigFriend,4,6.75
TFT7_Augment_GuildGearUpgrades,1,7.0
TFT6_Augment_Traitless3,3,7.0
TFT7_Augment_TempestEyeOfTheStorm,1,7.0
None,12,7.92
