augment0_grp,Value_Count,average_placement
TFT7_Augment_BruiserPersonalTrainerHR,1,2.0
TFT7_Augment_RevelPartyFavorsHR,2,2.0
None,16,2.75
TFT7_Augment_RevelEmblem2,273,3.45
TFT7_Augment_JadePenitence,13,3.54
TFT7_Augment_JadeEmblem,160,3.64
TFT7_Augment_JadeTrait2,39,3.92
TFT7_Augment_AssassinEmblem2,197,3.96
TFT6_Augment_PortableForge,992,3.97
TFT7_Augment_GadgetExpert,880,3.98
TFT7_Augment_MageEmblem2,158,3.98
TFT7_Augment_MageConferenceHR,4,4.0
TFT7_Augment_ShapeshifterTrait2,112,4.01
TFT7_Augment_AssassinEmblem,557,4.06
TFT6_Augment_SlowAndSteady,184,4.07
TFT6_Augment_Twins2,574,4.07
TFT6_Augment_TriForce2,395,4.08
TFT7_Augment_WhispersEmblem2,107,4.09
TFT7_Augment_BestFriends2,811,4.1
TFT7_Augment_ShapeshifterBeastsDen,284,4.13
TFT7_Augment_BandOfThieves1,450,4.16
TFT6_Augment_Weakspot,529,4.16
TFT6_Augment_Meditation2,520,4.18
TFT6_Augment_Electrocharge1,472,4.19
TFT7_Augment_MikaelsGift,364,4.21
TFT7_Augment_MirageEmblem2,63,4.21
TFT6_Augment_Traitless2,407,4.21
TFT6_Augment_TriForce1,213,4.22
TFT6_Augment_CyberneticUplink2,652,4.24
TFT6_Augment_LudensEcho2,489,4.26
TFT6_Augment_Traitless3,127,4.26
TFT7_Augment_MageConference,565,4.26
TFT6_Augment_Distancing,356,4.26
TFT7_Augment_AFK,694,4.27
TFT6_Augment_LudensEcho1,363,4.27
TFT7_Augment_ScalescornTrait,166,4.28
TFT7_Augment_ClutteredMind,763,4.28
TFT7_Augment_CavalierEmblem2,195,4.29
TFT7_Augment_RagewingEmblem2,43,4.3
TFT7_Augment_TempestEmblem2,10,4.3
TFT7_Augment_Preparation,194,4.3
TFT6_Augment_Electrocharge2,657,4.33
TFT7_Augment_CursedCrown,66,4.33
TFT6_Augment_Featherweights2,211,4.34
TFT7_Augment_TempestTrait,49,4.35
TFT6_Augment_ItemGrabBag1,427,4.35
TFT7_Augment_BruiserTitanicStrength,181,4.35
TFT7_Augment_ScalescornEmblem,338,4.4
TFT6_Augment_LudensEcho3,108,4.41
TFT7_Augment_BruiserEmblem2,26,4.42
TFT6_Augment_Twins1,232,4.43
TFT7_Augment_CannoneerTrait,252,4.43
TFT7_Augment_ScalescornEmblem2,145,4.43
TFT6_Augment_SalvageBin,414,4.43
TFT6_Augment_SecondWind2,650,4.43
TFT6_Augment_CalculatedLoss,588,4.43
TFT7_Augment_ThinkFast,45,4.44
TFT6_Augment_PandorasItems,464,4.44
TFT7_Augment_RagewingScorch,159,4.44
TFT7_Augment_Preparation2,237,4.44
