unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",9357,4.5
TFT7_Anivia,"None, None, None",9035,4.5
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",47,2.64
TFT7_AoShin,"MadredsBloodrazor, MageEmblemItem, SpearOfShojin",12,2.92
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",49,3.0
TFT7_AoShin,"HextechGunblade, MageEmblemItem, SpearOfShojin",18,3.11
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",109,3.11
TFT7_Ashe,"None, None, None",9267,4.5
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",13,4.31
TFT7_AurelionSol,"None, None, None",9288,4.49
TFT7_Bard,"ForceOfNature, None, None",12,2.67
TFT7_Bard,"None, None, Zephyr",64,2.95
TFT7_Bard,"None, None, Shroud",46,3.17
TFT7_Bard,"None, None, ZekesHerald",31,3.23
TFT7_Bard,"None, None, RecurveBow",17,3.24
TFT7_Braum,"None, None, Zephyr",22,3.55
TFT7_Braum,"None, None, Shroud",16,3.81
TFT7_Braum,"BrambleVest, None, None",14,4.0
TFT7_Braum,"LocketOfTheIronSolari, None, None",13,4.0
TFT7_Braum,"None, None, TitanicHydra",47,4.19
TFT7_Corki,"Deathblade, GuinsoosRageblade, UnstableConcoction",13,3.69
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",25,4.0
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",12,4.25
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, LastWhisper",21,4.29
TFT7_Corki,"None, None, None",8418,4.5
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",16,2.62
TFT7_Diana,"FrozenHeart, IonicSpark, RabadonsDeathcap",15,2.8
TFT7_Diana,"FrozenHeart, InfinityEdge, RedBuff",13,3.15
TFT7_Diana,"ArchangelsStaff, FrozenHeart, RedBuff",12,3.5
TFT7_Diana,"CavalierEmblemItem, FrozenHeart, IonicSpark",13,3.54
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, StatikkShiv",13,3.62
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",14,3.79
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",28,3.86
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, MadredsBloodrazor",18,4.17
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",18,4.33
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",12,4.0
TFT7_DragonGold,"RedBuff, ShimmerscaleMogulsMail, WarmogsArmor",12,4.33
TFT7_DragonGold,"None, None, None",8826,4.47
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",25,4.84
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",22,5.36
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",21,3.67
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",18,3.78
TFT7_DragonGreen,"None, None, None",8911,4.51
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, MadredsBloodrazor",13,3.62
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",16,3.75
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",15,3.8
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, Quicksilver",24,3.83
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",19,3.95
TFT7_Elise,"GuinsoosRageblade, Quicksilver, RapidFireCannon",13,3.77
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",180,4.12
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",33,4.24
TFT7_Elise,"None, None, None",8648,4.49
TFT7_Elise,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",31,4.74
TFT7_Ezreal,"None, None, None",9359,4.5
TFT7_Gnar,"None, None, RedBuff",16,3.81
TFT7_Gnar,"GiantsBelt, None, None",12,3.83
TFT7_Gnar,"None, None, Zephyr",16,3.94
TFT7_Gnar,"None, None, Shroud",20,4.0
TFT7_Gnar,"None, None, TitanicHydra",13,4.46
TFT7_Hecarim,"Morellonomicon, None, SeraphsEmbrace",12,3.42
TFT7_Hecarim,"None, None, WarmogsArmor",20,3.75
TFT7_Hecarim,"DragonsClaw, None, None",12,3.92
TFT7_Hecarim,"NegatronCloak, None, None",12,4.0
TFT7_Hecarim,"Morellonomicon, None, None",55,4.04
