augment2_grp,Value_Count,average_placement
TFT6_Augment_Traitless1,5,2.0
TFT6_Augment_Traitless2,26,2.08
TFT6_Augment_Traitless3,8,2.5
TFT6_Augment_TriForce1,2,3.0
TFT6_Augment_Featherweights3,4,3.25
TFT7_Augment_GuardianTrait,9,3.44
TFT7_Augment_EvokerTrait,9,3.56
TFT7_Augment_MirageTrait,41,3.78
TFT7_Augment_JadeEmblem,24,3.83
TFT6_Augment_TheGoldenEgg,244,3.83
TFT7_Augment_ScalescornEmblem2,72,3.86
TFT6_Augment_TriForce2,26,3.92
TFT7_Augment_ShapeshifterBeastsDen,268,3.93
TFT7_Augment_AssassinTrait,27,3.93
TFT7_Augment_AssassinEmblem2,68,3.94
TFT7_Augment_RevelPartyFavors,120,3.97
TFT6_Augment_Diversify2,1854,3.97
TFT6_Augment_Featherweights1,1,4.0
TFT7_Augment_AssassinEmblem,224,4.01
TFT7_Augment_MysticTrait,61,4.02
TFT6_Augment_CyberneticUplink2,878,4.02
TFT7_Augment_TempestTrait,13,4.08
TFT7_Augment_RevelEmblem2,36,4.08
TFT7_Augment_MirageEmblem2,40,4.08
TFT7_Augment_AssassinCutthroat,114,4.1
TFT6_Augment_Diversify1,375,4.13
TFT7_Augment_EvokerEmblem2,7,4.14
TFT6_Augment_Distancing,148,4.16
TFT7_Augment_GuildTrait,39,4.18
TFT6_Augment_Diversify3,414,4.21
TFT6_Augment_CyberneticShell1,117,4.21
TFT6_Augment_CelestialBlessing3,443,4.25
TFT6_Augment_CyberneticShell2,762,4.25
TFT7_Augment_ScalescornEmblem,291,4.25
TFT7_Augment_CavalierForAllUnits,62,4.26
TFT6_Augment_CyberneticUplink3,147,4.26
TFT7_Augment_TempestEyeOfTheStorm,33,4.27
TFT7_Augment_ScalescornTrait,40,4.3
TFT7_Augment_BestFriends3,405,4.3
TFT6_Augment_MaxLevel10,172,4.31
TFT7_Augment_BigFriend2,371,4.32
TFT6_Augment_VerdantVeil,295,4.33
TFT7_Augment_BestFriends2,1773,4.33
TFT7_Augment_GuildEmblem,262,4.33
TFT7_Augment_ThinkFast,321,4.34
TFT6_Augment_Meditation2,677,4.35
TFT6_Augment_CyberneticImplants3,175,4.35
TFT7_Augment_EvokerEssenceTheft,25,4.36
TFT6_Augment_MakeshiftArmor1,67,4.36
TFT7_Augment_JadePenitence,52,4.37
TFT6_Augment_CelestialBlessing2,1846,4.37
TFT6_Augment_Distancing2,873,4.38
TFT7_Augment_GadgetExpert,989,4.38
TFT7_Augment_MirageHallucinate,95,4.38
TFT7_Augment_SwiftshotPressTheAttack,372,4.39
TFT7_Augment_GuildEmblem2,55,4.4
TFT6_Augment_Meditation1,128,4.4
TFT7_Augment_BigFriend,59,4.41
TFT7_Augment_MikaelsGift,333,4.41
TFT6_Augment_HighEndShopping,259,4.42
TFT7_Augment_RevelPartyTime,98,4.42
TFT7_Augment_CavalierTrait,45,4.42
TFT7_Augment_JadeTrait,112,4.43
TFT7_Augment_MirageEmblem,151,4.43
TFT7_Augment_RagewingEmblem2,7,4.43
TFT7_Augment_MageEmblem2,142,4.44
TFT7_Augment_RagewingScorch,142,4.44
TFT6_Augment_CyberneticShell3,159,4.45
TFT6_Augment_SecondWind1,301,4.45
TFT7_Augment_MageEmblem,485,4.46
TFT7_Augment_ShapeshifterTrait,56,4.46
TFT7_Augment_TempestEmblem,26,4.46
TFT6_Augment_CyberneticUplink1,147,4.47
TFT6_Augment_CelestialBlessing1,234,4.47
TFT7_Augment_CavalierEmblem2,66,4.47
TFT6_Augment_PortableForge,1971,4.48
TFT6_Augment_Meditation3,143,4.48
TFT6_Augment_CyberneticImplants2,722,4.48
TFT6_Augment_Weakspot,301,4.49
TFT6_Augment_SecondWind2,1683,4.49
TFT7_Augment_EvokerEmblem,47,4.51
TFT6_Augment_Ascension,1546,4.51
TFT7_Augment_TomeOfTraits2,147,4.52
TFT6_Augment_ThrillOfTheHunt1,279,4.53
TFT7_Augment_RagewingTantrum,77,4.53
TFT6_Augment_SunfireBoard,857,4.54
TFT7_Augment_JadeTrait2,35,4.54
TFT7_Augment_GuildGearUpgrades,68,4.54
TFT7_Augment_BestFriends1,222,4.56
TFT7_Augment_GuardianEmblem2,18,4.56
TFT6_Augment_ThrillOfTheHunt2,1543,4.57
TFT7_Augment_MysticTrait2,40,4.58
TFT7_Augment_JadeEternalProtection,80,4.58
TFT7_Augment_UrfsGrabBag1,1225,4.58
TFT7_Augment_BruiserTitanicStrength,182,4.59
TFT6_Augment_TargetDummies,816,4.59
TFT6_Augment_BlueBattery2,523,4.6
TFT7_Augment_FirstAidKit2,543,4.6
TFT7_Augment_BandOfThieves1,193,4.61
TFT7_Augment_RevelTrait,8,4.62
TFT7_Augment_GuardianEmblem,65,4.62
TFT7_Augment_CavalierEmblem,419,4.63
TFT7_Augment_CannoneerTrait,46,4.63
TFT7_Augment_ShapeshifterTrait2,52,4.63
TFT7_Augment_CursedCrown,141,4.65
TFT7_Augment_UrfsGrabBag2,337,4.65
TFT6_Augment_Distancing3,172,4.65
TFT6_Augment_ComponentGrabBag,1814,4.65
TFT7_Augment_CannoneerEmblem,145,4.67
TFT6_Augment_ForceOfNature,362,4.67
TFT6_Augment_BandOfThieves2,138,4.67
TFT6_Augment_CyberneticImplants1,112,4.69
TFT6_Augment_BinaryAirdrop,117,4.69
TFT7_Augment_MageTrait,70,4.69
TFT6_Augment_FuturePeepers,323,4.7
TFT7_Augment_ShimmerscaleEmblem,14,4.71
TFT7_Augment_BruiserTrait,31,4.71
TFT7_Augment_DragonHorde,176,4.72
TFT6_Augment_MakeshiftArmor2,492,4.73
TFT6_Augment_RadiantRelics,391,4.74
TFT7_Augment_AstralIntercosmicGifts,62,4.74
TFT7_Augment_GuardianHeroicPresence,51,4.75
TFT6_Augment_JeweledLotus,724,4.76
TFT7_Augment_CannoneerHotShot,221,4.77
TFT7_Augment_AstralTrait,9,4.78
TFT7_Augment_WhispersEmblem2,73,4.85
TFT7_Augment_RagewingTrait,13,4.85
TFT7_Augment_WarriorEmblem,59,4.86
TFT7_Augment_AxiomArc2,230,4.86
TFT6_Augment_TomeOfTraits1,712,4.88
TFT6_Augment_FirstAidKit,115,4.88
TFT7_Augment_DragonAlliance,206,4.88
TFT7_Augment_CavalierDevastatingCharge,114,4.89
TFT6_Augment_PandorasItems,183,4.92
TFT6_Augment_Recombobulator,85,4.92
TFT6_Augment_SalvageBin,540,4.92
TFT6_Augment_ItemGrabBag2,171,4.92
TFT6_Augment_ItemGrabBag1,127,4.94
TFT7_Augment_ShimmerscaleTrait,65,4.94
TFT7_Augment_PandorasBench,564,4.97
TFT7_Augment_BruiserEmblem2,36,4.97
TFT6_Augment_GrandGambler,157,4.99
TFT7_Augment_BruiserEmblem,143,4.99
TFT7_Augment_AxiomArc1,60,5.0
TFT7_Augment_CannoneerEmblem2,29,5.0
TFT7_Augment_DragonmancerEmblem2,11,5.0
TFT6_Augment_FuturePeepers2,62,5.05
TFT7_Augment_SwiftshotTrait,16,5.06
TFT7_Augment_WhispersTrait,41,5.07
TFT6_Augment_MakeshiftArmor3,76,5.08
TFT7_Augment_DragonmancerInspire,56,5.12
TFT6_Augment_TriForce3,8,5.12
TFT7_Augment_RagewingEmblem,39,5.13
TFT6_Augment_WindfallPlusPlus,196,5.14
TFT7_Augment_SwiftshotEmblem,109,5.15
TFT7_Augment_WarriorTiamat,87,5.15
TFT7_Augment_SwiftshotEmblem2,44,5.18
TFT7_Augment_TempestEmblem2,10,5.2
TFT7_Augment_DragonmancerEmblem,76,5.24
TFT7_Augment_WarriorEmblem2,20,5.3
TFT7_Augment_WarriorTrait,15,5.33
TFT6_Augment_Featherweights2,21,5.33
TFT7_Augment_ShimmerscaleTrait2,6,5.5
TFT7_Augment_CannoneerRicochet,126,5.6
TFT7_Augment_ShimmerscaleSpending,17,5.88
None,197,7.4
TFT7_Augment_RevelPartyFavorsHR,1,8.0
