unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",11581,4.500388567481219
TFT7_Anivia,"None, None, None",11239,4.4976421389803365
TFT7_Anivia,"ArchangelsStaff, None, None",17,5.882352941176471
TFT7_AoShin,"HextechGunblade, RabadonsDeathcap, SpearOfShojin",17,2.5294117647058822
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",52,2.826923076923077
TFT7_AoShin,"HextechGunblade, JeweledGauntlet, SpearOfShojin",13,2.8461538461538463
TFT7_AoShin,"HextechGunblade, MageEmblemItem, SpearOfShojin",26,2.8846153846153846
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",57,2.9473684210526314
TFT7_Ashe,"None, None, None",11438,4.5008742787200555
TFT7_Ashe,"None, None, StatikkShiv",18,5.277777777777778
TFT7_Ashe,"None, None, ZekesHerald",12,5.666666666666667
TFT7_AurelionSol,"None, None, None",11485,4.493252067914671
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",12,4.666666666666667
TFT7_Bard,"None, None, Zephyr",67,2.91044776119403
TFT7_Bard,"ForceOfNature, None, None",15,2.933333333333333
TFT7_Bard,"GiantsBelt, None, None",16,2.9375
TFT7_Bard,"GuinsoosRageblade, None, None",16,2.9375
TFT7_Bard,"None, None, ZekesHerald",38,3.0
TFT7_Braum,"None, None, Zephyr",22,2.9545454545454546
TFT7_Braum,"None, None, TitanicHydra",75,4.026666666666666
TFT7_Braum,"NegatronCloak, None, None",17,4.0588235294117645
TFT7_Braum,"BrambleVest, None, None",18,4.277777777777778
TFT7_Braum,"None, None, RedBuff",68,4.470588235294118
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, UnstableConcoction",23,3.782608695652174
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, LastWhisper",20,4.4
TFT7_Corki,"None, None, None",10469,4.492883752029802
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",32,4.5625
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",14,4.571428571428571
TFT7_Diana,"FrozenHeart, RedBuff, TitansResolve",12,3.0833333333333335
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",17,3.1176470588235294
TFT7_Diana,"FrozenHeart, InfinityEdge, RedBuff",16,3.375
TFT7_Diana,"InfinityEdge, IonicSpark, RedBuff",14,3.5714285714285716
TFT7_Diana,"ArchangelsStaff, FrozenHeart, RedBuff",13,3.6153846153846154
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",43,3.255813953488372
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",16,3.5
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",21,3.6666666666666665
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, StatikkShiv",16,4.1875
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",22,4.2272727272727275
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, Redemption",13,3.6153846153846154
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",19,3.8947368421052633
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",26,4.384615384615385
TFT7_DragonGold,"None, None, None",10924,4.480776272427682
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",25,4.92
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, MadredsBloodrazor",13,3.3846153846153846
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",23,3.5217391304347827
TFT7_DragonGreen,"Bloodthirster, TitansResolve, TitansResolve",12,4.083333333333333
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, GuinsoosRageblade",12,4.333333333333333
TFT7_DragonGreen,"None, None, None",11082,4.505143475906876
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, MadredsBloodrazor",12,3.4166666666666665
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, Quicksilver",15,3.466666666666667
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",18,3.6666666666666665
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",14,3.7857142857142856
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, Quicksilver",29,3.793103448275862
TFT7_Elise,"GuinsoosRageblade, Quicksilver, RapidFireCannon",19,3.0
TFT7_Elise,"ArchangelsStaff, Bloodthirster, Quicksilver",18,4.111111111111111
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",47,4.127659574468085
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",198,4.257575757575758
TFT7_Elise,"None, None, None",10698,4.502056459151243
TFT7_Ezreal,"None, None, None",11576,4.499654457498273
TFT7_Gnar,"None, None, Zephyr",22,3.272727272727273
TFT7_Gnar,"None, None, RedBuff",12,3.9166666666666665
TFT7_Gnar,"ChainVest, None, None",12,4.083333333333333
TFT7_Gnar,"None, None, Shroud",25,4.36
TFT7_Gnar,"None, None, None",11234,4.521986825707673
TFT7_Hecarim,"FrozenHeart, None, None",12,2.75
TFT7_Hecarim,"NegatronCloak, None, None",13,3.3076923076923075
TFT7_Hecarim,"Morellonomicon, None, None",62,3.7419354838709675
TFT7_Hecarim,"IonicSpark, None, None",14,3.7857142857142856
TFT7_Hecarim,"None, None, Shroud",38,3.9210526315789473
TFT7_Heimerdinger,"None, None, Zephyr",90,3.3666666666666667
TFT7_Heimerdinger,"None, None, SparringGloves",14,3.642857142857143
TFT7_Heimerdinger,"None, None, Shroud",81,3.654320987654321
TFT7_Heimerdinger,"ForceOfNature, None, None",15,3.6666666666666665
TFT7_Heimerdinger,"None, None, StatikkShiv",18,3.6666666666666665
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, Redemption",20,3.55
TFT7_Illaoi,"DragonsClaw, RedBuff, Redemption",13,3.6153846153846154
TFT7_Illaoi,"DragonsClaw, GargoyleStoneplate, RedBuff",23,3.652173913043478
TFT7_Illaoi,"Morellonomicon, None, None",15,3.8666666666666667
TFT7_Illaoi,"BrambleVest, GargoyleStoneplate, RedBuff",16,4.0625
TFT7_Jinx,"None, None, StatikkShiv",20,4.0
TFT7_Jinx,"None, None, None",11363,4.504004224236557
