augment1_grp,Value_Count,average_placement
TFT7_Augment_Preparation3HR,1,1.0
TFT7_Augment_Preparation2HR,2,1.0
TFT7_Augment_RevelEmblem2,90,3.33
TFT6_Augment_Traitless1,100,3.34
TFT6_Augment_TriForce3,85,3.46
TFT7_Augment_ScalescornEmblem2,123,3.54
TFT6_Augment_TriForce2,145,3.56
TFT7_Augment_ShapeshifterBeastsDen,142,3.68
TFT6_Augment_Traitless3,58,3.84
TFT7_Augment_EvokerEmblem,7,3.86
TFT7_Augment_ScalescornEmblem,248,3.87
TFT6_Augment_CyberneticUplink3,140,3.88
TFT7_Augment_ShapeshifterTrait,260,3.95
TFT7_Augment_JadeTrait2,56,3.95
TFT7_Augment_JadeEmblem,191,3.99
TFT7_Augment_AssassinEmblem,85,4.0
TFT6_Augment_CyberneticUplink2,251,4.0
TFT7_Augment_MirageHallucinate,76,4.01
TFT7_Augment_WhispersEmblem2,51,4.02
TFT6_Augment_Featherweights3,133,4.04
TFT6_Augment_LudensEcho3,467,4.04
TFT6_Augment_TriForce1,188,4.05
TFT6_Augment_Twins3,452,4.07
TFT7_Augment_RagewingScorch,80,4.08
TFT7_Augment_AssassinEmblem2,79,4.09
TFT6_Augment_Diversify2,1355,4.1
TFT7_Augment_GuildEmblem,128,4.1
TFT7_Augment_JadeTrait,79,4.13
TFT7_Augment_ScalescornTrait,413,4.13
TFT6_Augment_LudensEcho1,1405,4.13
TFT7_Augment_BestFriends2,1765,4.14
TFT7_Augment_ShapeshifterTrait2,79,4.14
TFT7_Augment_MysticTrait,120,4.15
TFT7_Augment_CavalierDevastatingCharge,86,4.16
TFT7_Augment_BigFriend2,87,4.17
TFT7_Augment_GuildEmblem2,97,4.19
TFT6_Augment_Twins2,754,4.2
TFT7_Augment_GadgetExpert,1367,4.2
TFT6_Augment_CyberneticUplink1,419,4.2
TFT7_Augment_MirageEmblem2,71,4.21
TFT6_Augment_Diversify3,672,4.21
TFT6_Augment_Diversify1,2229,4.23
TFT6_Augment_LudensEcho2,826,4.23
TFT6_Augment_Meditation2,380,4.27
TFT6_Augment_Featherweights2,219,4.28
TFT6_Augment_Electrocharge2,1103,4.29
TFT6_Augment_CyberneticImplants3,138,4.3
TFT7_Augment_MageEmblem,400,4.31
TFT6_Augment_Meditation1,678,4.31
TFT7_Augment_RagewingTantrum,48,4.31
TFT7_Augment_SwiftshotPressTheAttack,224,4.32
TFT7_Augment_MageEmblem2,284,4.32
TFT6_Augment_Meditation3,193,4.33
TFT7_Augment_EvokerEmblem2,6,4.33
TFT6_Augment_CyberneticShell2,261,4.34
TFT6_Augment_PortableForge,2031,4.34
TFT6_Augment_Weakspot,2908,4.34
TFT7_Augment_BestFriends3,1049,4.34
TFT7_Augment_MirageTrait,238,4.35
TFT7_Augment_MageTrait,764,4.35
TFT6_Augment_Distancing2,915,4.36
TFT6_Augment_Featherweights1,411,4.36
TFT6_Augment_CelestialBlessing3,959,4.36
TFT7_Augment_RagewingEmblem2,24,4.38
TFT7_Augment_GuildGearUpgrades,47,4.4
TFT6_Augment_CyberneticShell1,421,4.41
TFT6_Augment_Electrocharge1,1840,4.41
TFT7_Augment_MirageEmblem,135,4.41
TFT6_Augment_Distancing,1409,4.42
TFT7_Augment_CavalierEmblem2,141,4.43
TFT7_Augment_BandOfThieves1,1733,4.43
TFT7_Augment_RevelTrait,114,4.43
TFT7_Augment_CannoneerEmblem2,108,4.44
TFT6_Augment_ComponentGrabBag,1846,4.44
TFT7_Augment_RevelPartyTime,57,4.46
TFT7_Augment_AstralTrait,93,4.47
TFT6_Augment_CyberneticImplants2,208,4.47
TFT7_Augment_AssassinTrait,165,4.47
TFT6_Augment_MaxLevel10,567,4.47
TFT7_Augment_CavalierEmblem,244,4.48
TFT7_Augment_ShimmerscaleEmblem,129,4.49
TFT7_Augment_UrfsGrabBag1,1235,4.49
TFT7_Augment_BigFriend,101,4.49
TFT7_Augment_WhispersTrait,127,4.5
TFT6_Augment_ForceOfNature,848,4.5
TFT6_Augment_SecondWind2,1588,4.51
TFT6_Augment_SecondWind1,2802,4.51
TFT6_Augment_SunfireBoard,925,4.52
TFT7_Augment_SwiftshotEmblem2,65,4.52
TFT6_Augment_BlueBattery2,491,4.53
TFT7_Augment_MageConference,164,4.53
TFT7_Augment_MikaelsGift,370,4.53
TFT7_Augment_UrfsGrabBag2,676,4.54
TFT6_Augment_ItemGrabBag1,1675,4.54
TFT6_Augment_ThrillOfTheHunt2,1383,4.54
TFT6_Augment_TinyTitans,2387,4.54
TFT7_Augment_CannoneerHotShot,238,4.55
TFT7_Augment_LastStand,716,4.55
TFT6_Augment_CelestialBlessing2,1751,4.55
TFT6_Augment_CyberneticImplants1,328,4.55
TFT7_Augment_RevelPartyFavors,116,4.55
TFT7_Augment_GuardianEmblem2,25,4.56
TFT7_Augment_CursedCrown,314,4.56
TFT7_Augment_CavalierForAllUnits,134,4.56
TFT6_Augment_Ascension,1438,4.57
TFT6_Augment_Distancing3,364,4.57
TFT6_Augment_RadiantRelics,957,4.58
TFT6_Augment_CelestialBlessing1,2277,4.58
TFT6_Augment_MakeshiftArmor2,314,4.58
TFT7_Augment_Preparation,600,4.58
TFT6_Augment_ThriftShop,613,4.58
TFT6_Augment_BandOfThieves2,317,4.59
TFT6_Augment_FuturePeepers,182,4.59
TFT7_Augment_ShimmerscaleSpending,10,4.6
TFT7_Augment_Preparation1HR,5,4.6
TFT7_Augment_ThinkFast,510,4.61
TFT7_Augment_WarriorTrait,142,4.61
TFT7_Augment_LategameSpecialist,522,4.62
TFT7_Augment_BruiserEmblem2,71,4.62
TFT6_Augment_ThrillOfTheHunt1,2385,4.63
TFT6_Augment_MakeshiftArmor1,523,4.63
TFT7_Augment_GuardianEmblem,58,4.64
TFT7_Augment_ShimmerscaleTrait,96,4.64
TFT6_Augment_HighEndShopping,540,4.65
TFT7_Augment_DragonAlliance,426,4.65
TFT7_Augment_BruiserTitanicStrength,183,4.66
TFT6_Augment_Electrocharge3,453,4.66
TFT7_Augment_BruiserTrait,291,4.67
TFT6_Augment_TargetDummies,664,4.67
TFT7_Augment_BestFriends1,2380,4.67
TFT6_Augment_TradeSectorPlus,894,4.68
TFT6_Augment_Traitless2,52,4.69
TFT7_Augment_CannoneerTrait,378,4.7
TFT7_Augment_TempestEmblem,17,4.71
TFT6_Augment_PandorasItems,1998,4.72
TFT7_Augment_SwiftshotEmblem,55,4.73
TFT7_Augment_TempestTrait,43,4.74
TFT7_Augment_GuildTrait,189,4.75
TFT6_Augment_BinaryAirdrop,222,4.76
TFT7_Augment_GuardianHeroicPresence,37,4.76
TFT7_Augment_CannoneerEmblem,184,4.77
TFT6_Augment_CyberneticShell3,103,4.77
TFT7_Augment_Preparation2,373,4.79
TFT7_Augment_CavalierTrait,334,4.79
TFT6_Augment_FirstAidKit,942,4.79
TFT6_Augment_Recombobulator,602,4.79
TFT7_Augment_JadeEternalProtection,51,4.8
TFT7_Augment_DragonHorde,401,4.81
TFT6_Augment_MakeshiftArmor3,117,4.82
TFT7_Augment_SwiftshotTrait,141,4.84
TFT7_Augment_RagewingTrait,68,4.84
TFT6_Augment_TomeOfTraits1,574,4.84
TFT7_Augment_TomeOfTraits2,291,4.87
TFT7_Augment_AstralIntercosmicGifts,274,4.88
TFT6_Augment_SalvageBin,595,4.89
TFT7_Augment_WarriorEmblem2,39,4.92
TFT7_Augment_EvokerEssenceTheft,12,4.92
TFT7_Augment_FirstAidKit2,448,4.93
TFT6_Augment_ItemGrabBag2,351,4.95
TFT7_Augment_RagewingEmblem,28,4.96
TFT6_Augment_VerdantVeil,460,4.97
TFT7_Augment_BruiserEmblem,100,4.97
TFT7_Augment_BruiserPersonalTraining,95,4.97
TFT7_Augment_AssassinCutthroat,63,4.98
TFT7_Augment_AxiomArc1,440,4.98
TFT6_Augment_JeweledLotus,688,4.99
TFT7_Augment_CannoneerRicochet,114,5.0
TFT7_Augment_TempestEmblem2,9,5.0
TFT7_Augment_DragonmancerEmblem,63,5.03
TFT6_Augment_WindfallPlus,203,5.03
TFT7_Augment_WarriorTiamat,60,5.05
TFT6_Augment_GrandGambler,295,5.07
TFT7_Augment_JadePenitence,22,5.09
TFT6_Augment_FuturePeepers2,94,5.12
TFT7_Augment_Preparation3,174,5.15
TFT7_Augment_WarriorEmblem,57,5.19
TFT7_Augment_EvokerTrait,30,5.2
TFT7_Augment_GuardianTrait,86,5.21
TFT6_Augment_RichGetRicherPlus,403,5.21
TFT7_Augment_MysticTrait2,28,5.21
TFT7_Augment_DragonmancerEmblem2,33,5.3
TFT7_Augment_AxiomArc2,190,5.34
TFT7_Augment_PandorasBench,632,5.34
TFT7_Augment_ClutteredMind,303,5.34
TFT7_Augment_ShimmerscaleTrait2,38,5.42
TFT7_Augment_DragonmancerInspire,40,5.48
TFT7_Augment_TempestEyeOfTheStorm,13,5.92
None,218,7.07
