augment1_grp,Value_Count,average_placement
TFT6_Augment_Traitless1,21,3.14
TFT6_Augment_CyberneticUplink2,68,3.41
TFT7_Augment_AssassinEmblem2,39,3.56
TFT7_Augment_GuildGearUpgrades,20,3.6
TFT7_Augment_JadeEternalProtection,30,3.63
TFT6_Augment_CyberneticUplink3,40,3.65
TFT6_Augment_TriForce2,61,3.72
TFT7_Augment_ShapeshifterBeastsDen,130,3.75
TFT7_Augment_WhispersEmblem2,54,3.81
TFT7_Augment_ShapeshifterTrait2,50,3.82
TFT7_Augment_RevelEmblem2,55,3.84
TFT7_Augment_MageEmblem2,139,3.85
TFT6_Augment_TriForce3,14,3.86
TFT7_Augment_ScalescornEmblem2,63,3.86
TFT7_Augment_AssassinCutthroat,35,3.89
TFT6_Augment_TriForce1,61,3.9
TFT7_Augment_CavalierDevastatingCharge,34,3.91
TFT7_Augment_JadeEmblem,111,3.91
TFT7_Augment_RevelPartyFavors,47,3.94
TFT7_Augment_GuildEmblem2,43,3.95
TFT7_Augment_ScalescornEmblem,97,3.96
TFT6_Augment_Meditation1,390,3.97
TFT6_Augment_Twins3,143,3.98
TFT7_Augment_CannoneerEmblem2,48,4.0
TFT7_Augment_CannoneerHotShot,120,4.0
TFT7_Augment_RevelPartyFavorsHR,2,4.0
TFT7_Augment_ScalescornTrait,162,4.01
TFT6_Augment_Diversify2,466,4.05
TFT6_Augment_LudensEcho3,231,4.06
TFT7_Augment_WhispersTrait,145,4.06
TFT7_Augment_RagewingScorch,34,4.06
TFT7_Augment_MysticTrait,82,4.07
TFT7_Augment_JadeTrait,57,4.07
TFT6_Augment_Distancing2,174,4.1
TFT7_Augment_ShapeshifterTrait,189,4.11
TFT7_Augment_DragonmancerEmblem2,18,4.11
TFT7_Augment_CavalierForAllUnits,59,4.12
TFT7_Augment_CavalierEmblem2,60,4.12
TFT6_Augment_LudensEcho2,446,4.13
TFT6_Augment_Twins2,216,4.13
TFT7_Augment_MysticTrait2,13,4.15
TFT7_Augment_TempestEmblem2,6,4.17
TFT6_Augment_Diversify1,682,4.17
TFT6_Augment_Meditation2,219,4.17
TFT7_Augment_MirageHallucinate,63,4.17
TFT7_Augment_ShimmerscaleTrait,66,4.17
TFT7_Augment_GuardianHeroicPresence,50,4.18
TFT6_Augment_CyberneticImplants2,39,4.18
TFT7_Augment_CannoneerEmblem,74,4.2
TFT7_Augment_SwiftshotPressTheAttack,91,4.2
TFT6_Augment_CyberneticShell2,50,4.2
TFT6_Augment_LudensEcho1,844,4.22
TFT7_Augment_TempestEyeOfTheStorm,9,4.22
TFT6_Augment_CyberneticUplink1,149,4.22
TFT7_Augment_MirageEmblem2,43,4.23
TFT7_Augment_AssassinTrait,97,4.24
TFT7_Augment_BestFriends3,424,4.24
TFT7_Augment_AssassinEmblem,32,4.25
TFT7_Augment_GadgetExpert,673,4.27
TFT6_Augment_Electrocharge2,448,4.29
TFT7_Augment_BandOfThieves1,1067,4.3
TFT6_Augment_Electrocharge1,795,4.3
TFT6_Augment_Meditation3,96,4.31
TFT7_Augment_RevelPartyTime,38,4.32
TFT7_Augment_BestFriends2,705,4.32
TFT7_Augment_Preparation1HR,3,4.33
TFT6_Augment_Diversify3,208,4.34
TFT6_Augment_FuturePeepers2,61,4.34
TFT7_Augment_CannoneerTrait,249,4.35
TFT6_Augment_PortableForge,1124,4.35
TFT6_Augment_CyberneticImplants3,22,4.36
TFT7_Augment_GuildEmblem,59,4.36
TFT6_Augment_Featherweights2,161,4.37
TFT7_Augment_MirageEmblem,93,4.37
TFT6_Augment_Weakspot,1191,4.38
TFT7_Augment_ShimmerscaleEmblem,99,4.38
TFT6_Augment_ThriftShop,459,4.39
TFT6_Augment_CelestialBlessing2,818,4.4
TFT6_Augment_HighEndShopping,542,4.4
TFT7_Augment_EvokerTrait,12,4.42
TFT7_Augment_RevelTrait,103,4.42
TFT7_Augment_GuardianEmblem,57,4.42
TFT7_Augment_MikaelsGift,248,4.42
TFT7_Augment_CavalierEmblem,99,4.43
TFT7_Augment_DragonHorde,335,4.43
TFT6_Augment_CelestialBlessing3,384,4.44
TFT6_Augment_ComponentGrabBag,1112,4.44
TFT7_Augment_BruiserEmblem,32,4.44
TFT6_Augment_CyberneticShell3,27,4.44
TFT6_Augment_Distancing3,62,4.45
TFT6_Augment_CyberneticShell1,99,4.45
TFT7_Augment_JadeTrait2,47,4.45
TFT6_Augment_Distancing,286,4.45
TFT6_Augment_SecondWind1,1738,4.46
TFT6_Augment_ThrillOfTheHunt2,932,4.47
TFT6_Augment_SecondWind2,769,4.48
TFT7_Augment_Preparation,472,4.48
TFT6_Augment_BlueBattery2,387,4.49
TFT6_Augment_Traitless3,8,4.5
TFT6_Augment_TinyTitans,1607,4.5
TFT7_Augment_BigFriend2,46,4.5
TFT7_Augment_WarriorTrait,116,4.51
TFT6_Augment_CyberneticImplants1,89,4.51
TFT7_Augment_LategameSpecialist,559,4.51
TFT6_Augment_Featherweights3,94,4.52
TFT6_Augment_Electrocharge3,193,4.52
TFT7_Augment_UrfsGrabBag1,664,4.52
TFT6_Augment_Ascension,734,4.53
TFT7_Augment_MageTrait,424,4.53
TFT6_Augment_FuturePeepers,92,4.53
TFT7_Augment_UrfsGrabBag2,456,4.53
TFT6_Augment_RadiantRelics,629,4.54
TFT6_Augment_ForceOfNature,378,4.54
TFT7_Augment_LastStand,438,4.54
TFT6_Augment_MaxLevel10,499,4.54
TFT7_Augment_CursedCrown,114,4.54
TFT6_Augment_TargetDummies,241,4.55
TFT6_Augment_SunfireBoard,443,4.55
TFT7_Augment_WarriorEmblem,41,4.56
TFT7_Augment_Preparation2,276,4.57
TFT7_Augment_MageEmblem,212,4.58
TFT6_Augment_ThrillOfTheHunt1,1853,4.59
TFT6_Augment_CelestialBlessing1,1005,4.6
TFT6_Augment_FirstAidKit,622,4.61
TFT6_Augment_ItemGrabBag1,1216,4.62
TFT7_Augment_BestFriends1,954,4.63
TFT7_Augment_ThinkFast,275,4.66
TFT6_Augment_PandorasItems,1767,4.66
TFT7_Augment_GuildTrait,96,4.67
TFT6_Augment_MakeshiftArmor1,263,4.7
TFT7_Augment_MirageTrait,172,4.7
TFT6_Augment_TradeSectorPlus,613,4.7
TFT7_Augment_DragonAlliance,383,4.72
TFT7_Augment_SwiftshotTrait,67,4.73
TFT6_Augment_ItemGrabBag2,249,4.74
TFT6_Augment_BandOfThieves2,161,4.74
TFT7_Augment_EvokerEmblem2,8,4.75
TFT7_Augment_TomeOfTraits2,276,4.77
TFT6_Augment_Featherweights1,287,4.78
TFT7_Augment_AstralIntercosmicGifts,137,4.79
TFT7_Augment_BruiserEmblem2,28,4.79
TFT6_Augment_SalvageBin,520,4.81
TFT6_Augment_GrandGambler,215,4.81
TFT7_Augment_ShimmerscaleTrait2,32,4.81
TFT6_Augment_Recombobulator,515,4.81
TFT7_Augment_EvokerEmblem,11,4.82
TFT7_Augment_CavalierTrait,142,4.83
TFT7_Augment_BruiserPersonalTraining,39,4.85
TFT7_Augment_GuardianEmblem2,13,4.85
TFT7_Augment_JadePenitence,28,4.86
TFT7_Augment_ClutteredMind,259,4.88
TFT7_Augment_RagewingTantrum,29,4.9
TFT7_Augment_FirstAidKit2,281,4.9
TFT6_Augment_WindfallPlus,228,4.91
TFT6_Augment_TomeOfTraits1,463,4.92
TFT6_Augment_RichGetRicherPlus,378,4.93
TFT7_Augment_BigFriend,63,4.94
TFT7_Augment_DragonmancerInspire,42,4.95
TFT7_Augment_MageConference,62,4.95
TFT6_Augment_JeweledLotus,437,4.95
TFT7_Augment_Preparation3,163,4.96
TFT7_Augment_BruiserTrait,110,4.97
TFT6_Augment_MakeshiftArmor2,120,4.97
TFT7_Augment_Preparation2HR,1,5.0
TFT7_Augment_WarriorEmblem2,23,5.0
TFT7_Augment_RagewingEmblem2,14,5.0
TFT6_Augment_VerdantVeil,400,5.01
TFT6_Augment_BinaryAirdrop,130,5.02
TFT7_Augment_AxiomArc1,356,5.05
TFT7_Augment_WarriorTiamat,49,5.06
TFT7_Augment_AstralTrait,58,5.09
TFT7_Augment_PandorasBench,430,5.12
TFT7_Augment_AxiomArc2,150,5.12
TFT7_Augment_BruiserTitanicStrength,39,5.18
TFT7_Augment_CannoneerRicochet,100,5.18
TFT7_Augment_GuardianTrait,99,5.2
TFT7_Augment_EvokerEssenceTheft,5,5.2
TFT7_Augment_SwiftshotEmblem2,20,5.55
TFT6_Augment_Traitless2,7,5.57
TFT7_Augment_SwiftshotEmblem,26,5.58
TFT6_Augment_MakeshiftArmor3,47,5.6
TFT7_Augment_ShimmerscaleSpending,9,5.67
TFT7_Augment_TempestTrait,24,5.67
TFT7_Augment_RagewingTrait,23,5.91
TFT7_Augment_DragonmancerEmblem,24,6.0
TFT7_Augment_RagewingEmblem,18,6.33
TFT7_Augment_TempestEmblem,8,6.5
None,24,6.75
