unit,items,value_count,average_placement
TFT7_AoShin,"ArchangelsStaff, GuardianAngel, SpearOfShojin",15,2.4
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, MadredsBloodrazor",18,2.78
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",12,2.83
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",13,2.85
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, SpearOfShojin",24,3.04
TFT7_Aphelios,"LastWhisper, None, None",16,3.88
TFT7_Aphelios,"LastWhisper, UnstableConcoction, ZekesHerald",16,4.0
TFT7_Aphelios,"LastWhisper, ZekesHerald, ZekesHerald",42,4.1
TFT7_Aphelios,"InfinityEdge, LastWhisper, ZekesHerald",37,4.3
TFT7_Aphelios,"LastWhisper, RunaansHurricane, ZekesHerald",59,4.46
TFT7_AquaticDragon,"HextechGunblade, JeweledGauntlet, Morellonomicon",12,3.0
TFT7_AquaticDragon,"InfinityEdge, JeweledGauntletRadiant, SeraphsEmbrace",12,3.33
TFT7_AquaticDragon,"InfinityEdge, RabadonsDeathcap, SeraphsEmbrace",12,3.33
TFT7_AquaticDragon,"HextechGunblade, Morellonomicon, SpearOfShojin",16,3.44
TFT7_AquaticDragon,"JeweledGauntlet, MorellonomiconRadiant, SeraphsEmbrace",16,3.5
TFT7_AurelionSol,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",19,3.0
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, JeweledGauntlet",14,3.21
TFT7_AurelionSol,"InfinityEdge, JeweledGauntlet, UnstableConcoction",13,3.69
TFT7_AurelionSol,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",15,4.0
TFT7_AurelionSol,"None, None, None",22284,4.53
TFT7_Bard,"EmptyBag, EmptyBag, ThiefsGloves",21,1.05
TFT7_Bard,"None, None, Redemption",28,2.5
TFT7_Bard,"Deathblade, None, None",12,2.67
TFT7_Bard,"ArchangelsStaff, None, None",17,2.82
TFT7_Bard,"None, None, Shroud",141,2.91
TFT7_Braum,"None, None, Zephyr",21,3.48
TFT7_Braum,"None, None, Shroud",22,3.95
TFT7_Braum,"FrozenHeart, None, None",64,4.0
TFT7_Braum,"GargoyleStoneplate, None, None",18,4.17
TFT7_Braum,"None, None, TitanicHydra",41,4.24
TFT7_Diana,"IonicSpark, RabadonsDeathcap, RedBuff",16,3.38
TFT7_Diana,"IonicSpark, RedBuff, UnstableConcoction",30,3.73
TFT7_Diana,"None, None, None",22363,4.51
TFT7_Diana,"IonicSpark, None, RedBuff",35,4.54
TFT7_Diana,"IonicSpark, None, None",39,5.1
TFT7_DragonBlue,"ArchangelsStaff, ArchangelsStaff, MadredsBloodrazor",23,3.22
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, MadredsBloodrazor",25,3.24
TFT7_DragonBlue,"ArchangelsStaff, GuildEmblemItem, JeweledGauntlet",14,3.64
TFT7_DragonBlue,"GuinsoosRageblade, HextechGunblade, MadredsBloodrazor",30,3.8
TFT7_DragonBlue,"ArchangelsStaff, GuildEmblemItem, MadredsBloodrazor",18,3.83
TFT7_DragonEarth,"BrambleVest, DragonsClaw, WarmogsArmor",13,2.15
TFT7_DragonEarth,"DragonsClaw, GargoyleStoneplate, RedBuff",24,2.71
TFT7_DragonEarth,"BrambleVest, GargoyleStoneplate, RedBuff",12,2.83
TFT7_DragonEarth,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",20,3.0
TFT7_DragonEarth,"FrozenHeart, GargoyleStoneplate, RedBuff",14,3.21
TFT7_DragonGold,"DragonsClaw, IonicSpark, RedBuff",13,2.85
TFT7_DragonGold,"FrozenHeart, IonicSpark, RedBuff",13,3.0
TFT7_DragonGold,"DragonsClaw, RedBuff, ShimmerscaleMogulsMail",16,3.19
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",38,3.29
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, ShimmerscaleMogulsMail",17,3.53
TFT7_DragonGreen,"None, None, Shroud",18,2.89
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, InfinityEdge",15,3.4
TFT7_DragonGreen,"FrozenHeart, None, None",12,3.5
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, MadredsBloodrazor",15,3.8
TFT7_DragonGreen,"None, None, TitanicHydra",22,3.82
TFT7_DragonGuild,"IonicSpark, RedBuff, TitansResolve",13,4.15
TFT7_DragonGuild,"None, None, None",22158,4.49
TFT7_DragonGuild,"None, None, RedBuff",31,5.74
TFT7_DragonGuild,"IonicSpark, None, RedBuff",16,5.81
TFT7_DragonGuild,"CavalierEmblemItem, None, None",18,5.83
TFT7_DragonPurple,"EmptyBag, EmptyBag, ThiefsGloves",25,1.12
TFT7_DragonPurple,"FrozenHeart, PowerGauntlet, ThiefsGloves",14,3.36
TFT7_DragonPurple,"Chalice, RabadonsDeathcap, ThiefsGloves",13,3.46
TFT7_DragonPurple,"Bloodthirster, GuardianAngel, TitansResolve",14,3.5
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",15,3.6
TFT7_DragonSwain,"None, None, None",23086,4.49
TFT7_Ezreal,"None, None, None",23255,4.5
TFT7_Ezreal,"DragonmancerEmblemItem, None, None",20,4.8
TFT7_Gnar,"None, None, Shroud",20,4.1
TFT7_Gnar,"FrozenHeart, None, None",23,4.3
TFT7_Gnar,"None, None, ZekesHerald",19,4.32
TFT7_Gnar,"None, None, TitanicHydra",19,4.37
TFT7_Gnar,"None, None, PowerGauntlet",12,4.42
TFT7_Graves,"Bloodthirster, TitansResolve, UnstableConcoction",15,3.33
TFT7_Graves,"Bloodthirster, GuardianAngel, RunaansHurricane",15,3.6
TFT7_Graves,"GuardianAngel, InfinityEdge, MadredsBloodrazor",19,3.74
TFT7_Graves,"Bloodthirster, LastWhisper, RunaansHurricane",12,3.75
TFT7_Graves,"Bloodthirster, LastWhisper, TitansResolve",52,3.83
TFT7_Hecarim,"FrozenHeart, None, Shroud",18,3.33
TFT7_Hecarim,"BrambleVest, FrozenHeart, None",17,3.35
TFT7_Hecarim,"FrozenHeart, LocketOfTheIronSolari, None",17,3.35
TFT7_Hecarim,"IonicSpark, None, None",20,3.35
TFT7_Hecarim,"None, None, Zephyr",39,3.54
TFT7_Jax,"MysticEmblemItem, None, None",14,3.57
TFT7_Jax,"None, None, Zephyr",22,3.82
TFT7_Jax,"None, None, Shroud",32,3.88
TFT7_Jax,"FrozenHeart, None, RedBuff",12,4.17
TFT7_Jax,"None, None, TitanicHydra",60,4.28
TFT7_Jayce,"EmptyBag, EmptyBag, ThiefsGloves",27,1.56
TFT7_Jayce,"None, None, Shroud",22,3.0
TFT7_Jayce,"None, None, PowerGauntlet",14,3.36
TFT7_Jayce,"None, None, Zephyr",33,3.42
TFT7_Jayce,"GargoyleStoneplate, RedBuff, WarmogsArmor",12,3.5
TFT7_Kaisa,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",62,4.44
TFT7_Kaisa,"None, None, None",22825,4.49
TFT7_Kaisa,"None, None, StatikkShiv",35,4.51
TFT7_Kaisa,"Morellonomicon, None, None",19,5.26
TFT7_Karma,"Morellonomicon, None, None",19,3.79
TFT7_Karma,"None, None, Zephyr",36,3.89
TFT7_Karma,"None, None, Shroud",23,4.26
TFT7_Karma,"None, None, None",23036,4.5
TFT7_Karma,"None, None, StatikkShiv",28,4.61
TFT7_LeeSin,"None, None, TitanicHydra",16,3.44
TFT7_LeeSin,"None, None, Zephyr",23,3.7
TFT7_LeeSin,"InfinityEdge, JeweledGauntlet, UnstableConcoction",39,3.85
TFT7_LeeSin,"Chalice, None, None",12,3.92
TFT7_LeeSin,"None, None, ZekesHerald",12,3.92
TFT7_Leona,"None, None, Zephyr",21,3.29
TFT7_Leona,"None, None, Shroud",28,4.32
TFT7_Leona,"None, None, None",22710,4.5
TFT7_Leona,"GiantsBelt, None, None",12,4.58
TFT7_Leona,"FrozenHeart, None, None",30,4.67
TFT7_Lillia,"Chalice, None, None",15,3.6
TFT7_Lillia,"None, None, Zephyr",30,3.9
TFT7_Lillia,"None, None, Shroud",36,4.22
TFT7_Lillia,"None, None, SparringGloves",12,4.25
TFT7_Lillia,"None, None, None",22691,4.51
TFT7_Lux,"None, None, Zephyr",32,3.22
TFT7_Lux,"None, None, Shroud",17,3.88
TFT7_Lux,"Morellonomicon, None, None",19,3.95
TFT7_Lux,"JeweledGauntlet, MadredsBloodrazor, SpearOfShojin",16,4.12
TFT7_Lux,"JeweledGauntlet, None, None",24,4.25
TFT7_Malphite,"None, Shroud, TitanicHydra",36,2.75
TFT7_Malphite,"FrozenHeart, TitanicHydra, TitanicHydra",22,3.05
TFT7_Malphite,"GargoyleStoneplate, None, TitanicHydra",19,3.26
TFT7_Malphite,"TitanicHydra, TitanicHydra, TitanicHydra",36,3.44
TFT7_Malphite,"DragonsClaw, None, None",19,3.47
TFT7_Nasus,"None, None, TitanicHydra",23,4.22
TFT7_Nasus,"None, None, None",23002,4.5
TFT7_Nasus,"DragonmancerEmblemItem, None, None",15,5.8
TFT7_Nasus,"None, None, ShimmerscaleDeterminedInvestor",22,6.27
TFT7_Nidalee,"None, None, None",22701,4.5
