unit,items,value_count,average_placement
TFT7_AoShin,"None, None, None",2169,4.57
TFT7_Aphelios,"LastWhisper, RunaansHurricane, ZekesHerald",22,3.68
TFT7_Aphelios,"InfinityEdge, LastWhisper, ZekesHerald",19,4.05
TFT7_Aphelios,"GuinsoosRageblade, LastWhisper, ZekesHerald",42,4.07
TFT7_Aphelios,"LastWhisper, ZekesHerald, ZekesHerald",13,4.15
TFT7_Aphelios,"LastWhisper, MadredsBloodrazor, ZekesHerald",31,4.16
TFT7_AquaticDragon,"JeweledGauntlet, Morellonomicon, SeraphsEmbrace",17,3.24
TFT7_AquaticDragon,"None, None, None",2222,4.47
TFT7_AquaticDragon,"JeweledGauntlet, MadredsBloodrazor, SeraphsEmbrace",12,4.83
TFT7_AquaticDragon,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",17,5.06
TFT7_AurelionSol,"None, None, None",2369,4.49
TFT7_Bard,"None, None, Shroud",12,3.25
TFT7_Bard,"None, None, StatikkShiv",26,4.08
TFT7_Bard,"None, None, Zephyr",13,4.23
TFT7_Bard,"Chalice, None, None",15,4.27
TFT7_Bard,"None, None, None",2101,4.67
TFT7_Braum,"None, None, None",2364,4.52
TFT7_Diana,"None, None, None",2316,4.51
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, MadredsBloodrazor",15,4.27
TFT7_DragonBlue,"None, None, None",2055,4.52
TFT7_DragonEarth,"None, None, None",2195,4.56
TFT7_DragonGold,"None, None, None",2154,4.48
TFT7_DragonGreen,"None, None, None",2364,4.51
TFT7_DragonGuild,"None, None, None",2261,4.48
TFT7_DragonGuild,"None, None, RedBuff",12,6.0
TFT7_DragonPurple,"None, None, None",2286,4.47
TFT7_DragonSwain,"None, None, None",2370,4.5
TFT7_Ezreal,"None, None, None",2414,4.5
TFT7_Gnar,"None, None, None",2409,4.5
TFT7_Graves,"None, None, None",1966,4.54
TFT7_Hecarim,"None, None, WarmogsArmor",15,3.8
TFT7_Hecarim,"FrozenHeart, None, None",51,4.33
TFT7_Hecarim,"None, None, None",1607,4.74
TFT7_Hecarim,"None, None, SeraphsEmbrace",32,4.81
TFT7_Hecarim,"DragonmancerEmblemItem, None, None",15,4.87
TFT7_Jax,"None, None, None",2388,4.49
TFT7_Jayce,"None, None, None",1825,4.6
TFT7_Kaisa,"None, None, None",2348,4.52
TFT7_Karma,"None, None, None",2394,4.5
TFT7_LeeSin,"None, None, None",2212,4.51
TFT7_LeeSin,"Bloodthirster, InfinityEdge, JeweledGauntlet",17,4.88
TFT7_Leona,"None, None, None",2366,4.51
TFT7_Lillia,"None, None, None",2362,4.5
TFT7_Lux,"None, None, None",2353,4.48
TFT7_Malphite,"None, None, None",2296,4.52
TFT7_Malphite,"None, None, TitanicHydra",34,4.79
TFT7_Nasus,"None, None, None",2412,4.5
TFT7_Nidalee,"None, None, None",2384,4.5
TFT7_Nilah,"None, None, None",2180,4.5
TFT7_NomsyCannoneer,"None, None, None",2357,4.51
TFT7_NomsyEvoker,"None, None, None",2417,4.5
TFT7_NomsyMage,"None, None, None",2398,4.49
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, UnstableConcoction",22,3.59
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, TitansResolve",13,4.31
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, Redemption",68,4.53
TFT7_Nunu,"None, None, None",1982,4.54
TFT7_Olaf,"None, None, None",2279,4.52
TFT7_Pantheon,"None, None, None",2190,4.52
TFT7_Qiyana,"None, None, ZekesHerald",13,4.0
TFT7_Qiyana,"None, None, None",2376,4.51
TFT7_Rakan,"None, None, Zephyr",12,4.08
TFT7_Rakan,"None, None, None",2128,4.53
TFT7_Rakan,"None, None, SwiftshotEmblemItem",19,5.21
TFT7_Rell,"None, ZekesHerald, ZekesHerald",19,3.79
TFT7_Rell,"None, None, None",1991,4.52
TFT7_Rell,"FrozenHeart, None, ZekesHerald",33,4.55
TFT7_Rell,"None, None, ZekesHerald",140,4.69
TFT7_Rengar,"None, None, None",2143,4.51
TFT7_Rengar,"None, ZekesHerald, ZekesHerald",17,4.59
TFT7_Rengar,"CannoneerEmblemItem, None, ZekesHerald",16,4.69
TFT7_Rengar,"None, None, ZekesHerald",65,4.74
TFT7_Sejuani,"None, None, Zephyr",18,3.06
TFT7_Sejuani,"None, None, Shroud",21,3.14
TFT7_Sejuani,"None, None, TitanicHydra",17,3.82
TFT7_Sejuani,"FrozenHeart, None, None",28,4.04
TFT7_Sejuani,"None, None, ZekesHerald",20,4.45
TFT7_Senna,"None, None, ZekesHerald",335,4.22
TFT7_Senna,"None, None, None",2079,4.54
TFT7_Seraphine,"None, None, None",2230,4.51
