unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, PowerGauntlet",17,2.71
TFT7_Aatrox,"None, None, Zephyr",29,3.17
TFT7_Aatrox,"LocketOfTheIronSolari, None, None",21,3.29
TFT7_Aatrox,"None, None, Shroud",25,3.8
TFT7_Aatrox,"DragonmancerEmblemItem, None, None",18,4.28
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, Quicksilver",12,3.33
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, RabadonsDeathcap",22,3.5
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, StatikkShiv",44,3.55
TFT7_Anivia,"ArchangelsStaff, MadredsBloodrazor, Morellonomicon",53,3.57
TFT7_Anivia,"ArchangelsStaff, JeweledGauntlet, Morellonomicon",91,3.6
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, UnstableConcoction",12,2.33
TFT7_AoShin,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",50,2.56
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, HextechGunblade",17,2.65
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",29,2.66
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, JeweledGauntlet",22,2.68
TFT7_Ashe,"BFSword, None, None",22,3.64
TFT7_Ashe,"LastWhisper, None, None",31,3.65
TFT7_Ashe,"None, None, SpearOfShojin",29,3.72
TFT7_Ashe,"ForceOfNature, None, None",13,3.77
TFT7_Ashe,"Morellonomicon, None, None",60,3.82
TFT7_AurelionSol,"ArchangelsStaff, ArchangelsStaff, HextechGunblade",23,2.7
TFT7_AurelionSol,"ArchangelsStaff, MadredsBloodrazor, Morellonomicon",14,2.86
TFT7_AurelionSol,"ArchangelsStaff, Morellonomicon, SpearOfShojin",15,3.0
TFT7_AurelionSol,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",12,3.08
TFT7_AurelionSol,"ArchangelsStaff, ArchangelsStaff, Bloodthirster",13,3.15
TFT7_Bard,"None, None, ThiefsGloves",32,1.09
TFT7_Bard,"None, StatikkShiv, Zephyr",14,2.43
TFT7_Bard,"GuinsoosRageblade, None, SpearOfShojin",12,2.5
TFT7_Bard,"LastWhisper, None, None",72,2.54
TFT7_Bard,"HextechGunblade, None, None",13,2.54
TFT7_Braum,"None, None, Shroud",43,3.44
TFT7_Braum,"BrambleVest, None, None",25,4.0
TFT7_Braum,"None, None, Redemption",41,4.39
TFT7_Braum,"None, RedBuff, Redemption",16,4.5
TFT7_Braum,"None, None, None",55575,4.5
TFT7_Corki,"None, None, ThiefsGloves",16,1.81
TFT7_Corki,"GuinsoosRageblade, ShimmerscaleDravensAxe, ShimmerscaleEmblemItem",19,2.63
TFT7_Corki,"MadredsBloodrazor, StatikkShiv, StatikkShiv",12,2.75
TFT7_Corki,"LastWhisper, RunaansHurricane, StatikkShiv",12,2.83
TFT7_Corki,"GuinsoosRageblade, StatikkShiv, StatikkShiv",41,3.12
TFT7_Diana,"FrozenHeart, IonicSpark, Morellonomicon",21,3.19
TFT7_Diana,"InfinityEdge, IonicSpark, UnstableConcoction",15,3.33
TFT7_Diana,"FrozenHeart, IonicSpark, JeweledGauntlet",15,3.53
TFT7_Diana,"FrozenHeart, RedBuff, StatikkShiv",16,3.62
TFT7_Diana,"IonicSpark, MadredsBloodrazor, RedBuff",13,3.62
TFT7_DragonBlue,"Quicksilver, RapidFireCannon, RevelEmblemItem",15,2.53
TFT7_DragonBlue,"Quicksilver, RapidFireCannon, WhispersEmblemItem",12,2.83
TFT7_DragonBlue,"HextechGunblade, Quicksilver, WhispersEmblemItem",20,2.85
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, RapidFireCannon",14,3.07
TFT7_DragonBlue,"ArchangelsStaff, HextechGunblade, StatikkShiv",34,3.12
TFT7_DragonGold,"IonicSpark, RedBuff, WarmogsArmor",16,2.69
TFT7_DragonGold,"DragonsClaw, RedBuff, WarmogsArmor",46,3.33
TFT7_DragonGold,"GargoyleStoneplate, RabadonsDeathcap, WarmogsArmor",12,3.42
TFT7_DragonGold,"GargoyleStoneplate, ShimmerscaleMogulsMail, TitansResolve",21,3.43
TFT7_DragonGold,"DragonsClaw, RedBuff, TitanicHydra",14,3.43
TFT7_DragonGreen,"GuardianAngel, OrnnDeathsDefiance, TitansResolve",18,2.94
TFT7_DragonGreen,"GuardianAngel, TitansResolve, UnstableConcoction",124,3.58
TFT7_DragonGreen,"Bloodthirster, InfinityEdge, MadredsBloodrazor",13,3.62
TFT7_DragonGreen,"Bloodthirster, RunaansHurricane, TitansResolve",28,3.75
TFT7_DragonGreen,"Bloodthirster, LastWhisper, TitansResolve",16,3.75
TFT7_DragonPurple,"None, None, ThiefsGloves",16,1.69
TFT7_DragonPurple,"TitansResolve, UnstableConcoction, WarmogsArmor",14,2.36
TFT7_DragonPurple,"GuardianAngel, OrnnDeathsDefiance, TitansResolve",12,2.58
TFT7_DragonPurple,"InfinityEdge, OrnnDeathsDefiance, TitansResolve",24,2.88
TFT7_DragonPurple,"GuardianAngel, HextechGunblade, TitansResolve",22,3.09
TFT7_Elise,"None, ZekesHerald, ZekesHerald",15,2.67
TFT7_Elise,"None, None, Shroud",23,3.87
TFT7_Elise,"GuinsoosRageblade, HextechGunblade, Quicksilver",16,4.06
TFT7_Elise,"None, None, ZekesHerald",39,4.13
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",20,4.15
TFT7_Ezreal,"None, None, None",56880,4.49
TFT7_Ezreal,"ArchangelsStaff, ArchangelsStaff, MadredsBloodrazor",14,4.57
TFT7_Ezreal,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",18,5.22
TFT7_Ezreal,"ArchangelsStaff, MadredsBloodrazor, UnstableConcoction",13,6.23
TFT7_Gnar,"None, None, OrnnRanduinsSanctum",15,3.13
TFT7_Gnar,"MadredsBloodrazor, RunaansHurricane, ThiefsGloves",15,3.27
TFT7_Gnar,"None, None, Zephyr",103,3.3
TFT7_Gnar,"None, None, PowerGauntlet",35,3.46
TFT7_Gnar,"DragonsClaw, Quicksilver, ThiefsGloves",13,3.46
TFT7_Hecarim,"None, None, ThiefsGloves",24,1.21
TFT7_Hecarim,"MadredsBloodrazor, None, None",12,2.92
TFT7_Hecarim,"MirageEmblemItem, None, Shroud",22,2.95
TFT7_Hecarim,"GuinsoosRageblade, StatikkShiv, ThiefsGloves",15,3.0
TFT7_Hecarim,"ThiefsGloves, TitanicHydra, WarmogsArmor",18,3.0
