augment2_grp,Value_Count,average_placement
TFT7_Augment_GuardianTrait,1,1.0
TFT7_Augment_ShapeshifterTrait2,1,1.0
TFT6_Augment_Traitless3,1,1.0
TFT6_Augment_Traitless2,3,1.33
TFT7_Augment_ShapeshifterTrait,1,2.0
TFT7_Augment_ShapeshifterBeastsDen,23,2.74
TFT7_Augment_JadeTrait,4,2.75
TFT7_Augment_RagewingTrait,7,3.0
TFT6_Augment_Featherweights2,3,3.0
TFT7_Augment_JadeTrait2,3,3.0
TFT7_Augment_DragonmancerEmblem2,22,3.23
TFT7_Augment_TempestEmblem2,4,3.25
TFT7_Augment_TempestEmblem,12,3.42
TFT7_Augment_ScalescornTrait,6,3.5
TFT6_Augment_Traitless1,4,3.5
TFT7_Augment_RagewingTrait2,6,3.5
TFT7_Augment_DragonmancerEmblem,94,3.56
TFT7_Augment_DarkflightEmblem,103,3.66
TFT6_Augment_CyberneticUplink1,36,3.67
TFT7_Augment_DragonmancerInTraining,30,3.77
TFT7_Augment_MirageEmblem,99,3.78
TFT7_Augment_GuardianEmblem2,6,3.83
TFT6_Augment_CyberneticImplants3,59,3.83
TFT7_Augment_RagewingTantrum,82,3.84
TFT6_Augment_CyberneticShell1,52,3.85
TFT7_Augment_BigFriend,16,3.88
TFT6_Augment_CyberneticUplink3,33,3.91
TFT7_Augment_ShimmerscaleTrait,13,3.92
TFT6_Augment_BinaryAirdrop,25,3.92
TFT7_Augment_RagewingScorch,120,3.93
TFT7_Augment_DarkflightEmblem2,22,3.95
TFT7_Augment_TempestEyeOfTheStorm,21,3.95
TFT7_Augment_ScalescornBaseCamp,60,3.95
TFT6_Augment_TriForce3,2,4.0
TFT7_Augment_AssassinTrait,1,4.0
TFT7_Augment_CannoneerRicochet,186,4.0
TFT7_Augment_TempestTrait,3,4.0
TFT6_Augment_BlueBattery1,29,4.0
TFT6_Augment_FuturePeepers2,7,4.0
TFT6_Augment_Featherweights1,1,4.0
TFT7_Augment_GuildEmblem2,34,4.03
TFT7_Augment_DragonTrait2,15,4.07
TFT6_Augment_CelestialBlessing3,119,4.07
TFT7_Augment_MikaelsGift,384,4.07
TFT7_Augment_CavalierEmblem2,37,4.08
TFT6_Augment_Diversify3,55,4.09
TFT7_Augment_CavalierForAllUnits,28,4.11
TFT6_Augment_ItemGrabBag2,35,4.11
TFT7_Augment_MirageTrait,24,4.12
TFT6_Augment_CelestialBlessing1,54,4.15
TFT6_Augment_Distancing2,125,4.17
TFT7_Augment_ScalescornEmblem2,12,4.17
TFT6_Augment_BlueBattery2,20,4.2
TFT7_Augment_JadeEternalProtection,5,4.2
TFT7_Augment_CannoneerEmblem,174,4.21
TFT7_Augment_GuildTrait,30,4.23
TFT6_Augment_CyberneticImplants2,255,4.23
TFT6_Augment_Distancing,21,4.24
TFT7_Augment_AssassinEmblem2,8,4.25
TFT7_Augment_CavalierEmblem,219,4.25
TFT7_Augment_LuckyGloves,31,4.26
TFT6_Augment_CyberneticShell2,236,4.28
TFT7_Augment_TomeOfTraits2,78,4.29
TFT6_Augment_RadiantRelics,135,4.33
TFT7_Augment_MageEmblem,49,4.33
TFT7_Augment_BestFriends1,29,4.34
TFT7_Augment_ThinkFast,50,4.36
TFT7_Augment_AxiomArc1,42,4.36
TFT7_Augment_CavalierTrait,46,4.37
TFT7_Augment_CannoneerEmblem2,28,4.39
TFT7_Augment_DragonImperialist,62,4.39
TFT7_Augment_WarriorEmblem,49,4.39
TFT7_Augment_BestFriends2,170,4.39
TFT6_Augment_FuturePeepers,37,4.41
TFT7_Augment_CannoneerHotShot,156,4.44
TFT6_Augment_MeleeStarBlade3,39,4.44
TFT6_Augment_ForceOfNature,88,4.44
TFT6_Augment_TomeOfTraits1,271,4.45
TFT7_Augment_DarkflightTrait,22,4.45
TFT7_Augment_GuildEmblem,126,4.46
TFT7_Augment_SwiftshotPressTheAttack,168,4.48
TFT7_Augment_MysticTrait2,2,4.5
TFT6_Augment_Featherweights3,2,4.5
TFT6_Augment_FirstAidKit,14,4.5
TFT7_Augment_MysticTrait,2,4.5
TFT7_Augment_LagoonTrait,6,4.5
TFT7_Augment_CavalierDevastatingCharge,57,4.51
TFT6_Augment_ThrillOfTheHunt1,70,4.51
TFT6_Augment_Diversify1,45,4.51
TFT6_Augment_Ascension,335,4.51
TFT6_Augment_CyberneticUplink2,217,4.51
TFT6_Augment_Diversify2,296,4.52
TFT7_Augment_SwiftshotTrait,19,4.53
TFT6_Augment_SalvageBin,124,4.53
TFT6_Augment_HighEndShopping,80,4.54
TFT7_Augment_ScalescornEmblem,54,4.54
TFT6_Augment_ComponentGrabBag,536,4.54
TFT7_Augment_SwiftshotEmblem,106,4.54
TFT7_Augment_MageEmblem2,13,4.54
TFT7_Augment_AxiomArc2,172,4.55
TFT7_Augment_BigFriend2,79,4.56
TFT6_Augment_Battlemage1,16,4.56
TFT6_Augment_Weakspot,87,4.57
TFT6_Augment_CelestialBlessing2,488,4.58
TFT7_Augment_BandOfThieves1,60,4.58
TFT7_Augment_FirstAidKit2,65,4.6
TFT6_Augment_PortableForge,436,4.6
TFT7_Augment_GuildGearUpgrades,44,4.61
TFT7_Augment_BruiserTrait,8,4.62
TFT7_Augment_GuardianEmblem,26,4.62
TFT6_Augment_WoodlandCharm,38,4.63
TFT6_Augment_BandOfThieves2,43,4.63
TFT7_Augment_UrfsGrabBag1,407,4.64
TFT6_Augment_ItemGrabBag1,42,4.64
TFT6_Augment_WindfallPlusPlus,59,4.64
TFT6_Augment_CyberneticShell3,47,4.66
TFT6_Augment_Distancing3,25,4.68
TFT6_Augment_ThrillOfTheHunt2,405,4.7
TFT6_Augment_SecondWind1,61,4.7
TFT6_Augment_SunfireBoard,132,4.73
TFT6_Augment_TheGoldenEgg,66,4.74
TFT7_Augment_MirageHallucinate,63,4.75
TFT6_Augment_SecondWind2,290,4.77
TFT7_Augment_MirageEmblem2,22,4.77
TFT6_Augment_GachaAddict,41,4.78
TFT7_Augment_PandorasBench,152,4.78
TFT6_Augment_JeweledLotus,274,4.78
TFT7_Augment_BruiserTitanicStrength,31,4.81
TFT6_Augment_PandorasItems,33,4.82
TFT7_Augment_WarriorEmblem2,11,4.82
TFT7_Augment_GadgetExpert,81,4.84
TFT7_Augment_LagoonOasis,52,4.85
TFT6_Augment_VerdantVeil,28,4.89
TFT6_Augment_GrandGambler,59,4.92
TFT6_Augment_MaxLevel10,81,4.93
TFT7_Augment_ShimmerscaleSpending,15,4.93
TFT7_Augment_EvokerEmblem,19,4.95
TFT7_Augment_UrfsGrabBag2,93,4.95
TFT6_Augment_MeleeStarBlade2,167,4.98
TFT7_Augment_LagoonEmblem,42,4.98
TFT7_Augment_AssassinCutthroat,7,5.0
TFT7_Augment_MageEssenceTheft,27,5.0
TFT7_Augment_JadeEmblem,2,5.0
TFT6_Augment_CyberneticImplants1,39,5.0
TFT7_Augment_WarriorTrait,7,5.0
TFT7_Augment_ShimmerscaleTrait2,2,5.0
TFT7_Augment_CannoneerTrait,39,5.03
TFT6_Augment_Battlemage2,68,5.04
TFT6_Augment_Battlemage3,13,5.08
TFT7_Augment_WarriorTiamat,38,5.08
TFT7_Augment_MageTrait,13,5.15
TFT7_Augment_LagoonEmblem2,6,5.17
TFT7_Augment_GuardianHeroicPresence,14,5.21
TFT7_Augment_WhispersTerrify,34,5.24
TFT6_Augment_MeleeStarBlade1,20,5.25
TFT7_Augment_BruiserEmblem,25,5.28
TFT7_Augment_AgeOfDragons,13,5.31
TFT7_Augment_BestFriends3,36,5.36
TFT7_Augment_SwiftshotEmblem2,11,5.36
TFT7_Augment_ShimmerscaleEmblem,8,5.38
TFT7_Augment_ScopedWeapons1,118,5.42
TFT7_Augment_CursedCrown,31,5.48
TFT7_Augment_DarkflightSoulSiphon,10,5.6
TFT7_Augment_AstralIntercosmicProtection,14,5.64
TFT7_Augment_LagoonHighTide,39,5.77
TFT7_Augment_ScopedWeapons2,19,5.79
TFT7_Augment_BruiserEmblem2,4,6.0
TFT7_Augment_JadePenitence,2,6.0
TFT6_Augment_Recombobulator,15,6.13
TFT7_Augment_EvokerTrait,2,6.5
TFT7_Augment_EvokerEmblem2,4,6.5
None,45,8.0
TFT6_Augment_TriForce2,1,8.0
TFT7_Augment_WhispersTrait,1,8.0
