augment2_grp,Value_Count,average_placement
TFT6_Augment_Traitless3,2,1.0
TFT6_Augment_Traitless1,5,1.4
TFT6_Augment_TriForce1,1,2.0
TFT6_Augment_Traitless2,15,2.8
TFT7_Augment_ScalescornEmblem2,50,3.38
TFT6_Augment_TriForce3,2,3.5
TFT6_Augment_FuturePeepers2,25,3.6
TFT7_Augment_ScalescornBaseCamp,252,3.64
TFT7_Augment_JadePenitence,25,3.72
TFT7_Augment_ScalescornEmblem,236,3.75
TFT6_Augment_CyberneticImplants3,150,3.88
TFT7_Augment_MirageTrait,42,3.88
TFT7_Augment_JadeTrait2,9,3.89
TFT7_Augment_AssassinEmblem2,26,3.92
TFT7_Augment_GuildTrait,78,3.92
TFT7_Augment_TempestEyeOfTheStorm,118,3.96
TFT6_Augment_CyberneticImplants1,111,3.98
TFT7_Augment_SwiftshotEmblem2,40,4.0
TFT7_Augment_TempestEmblem2,25,4.0
TFT6_Augment_Featherweights1,1,4.0
TFT7_Augment_GuildEmblem2,91,4.01
TFT7_Augment_RagewingScorch,375,4.02
TFT7_Augment_MirageEmblem2,37,4.05
TFT6_Augment_Weakspot,319,4.05
TFT7_Augment_CavalierForAllUnits,74,4.08
TFT7_Augment_DragonmancerEmblem2,35,4.09
TFT7_Augment_RagewingTantrum,279,4.11
TFT7_Augment_SwiftshotPressTheAttack,449,4.11
TFT7_Augment_GuildEmblem,569,4.11
TFT7_Augment_BigFriend2,296,4.12
TFT6_Augment_WoodlandCharm,87,4.13
TFT6_Augment_MeleeStarBlade2,734,4.14
TFT6_Augment_TheGoldenEgg,278,4.15
TFT7_Augment_CannoneerEmblem,202,4.17
TFT6_Augment_MeleeStarBlade3,136,4.18
TFT7_Augment_MikaelsGift,886,4.19
TFT6_Augment_CyberneticImplants2,777,4.19
TFT7_Augment_MirageHallucinate,139,4.19
TFT6_Augment_CyberneticUplink3,118,4.2
TFT7_Augment_CannoneerEmblem2,39,4.21
TFT7_Augment_CannoneerRicochet,193,4.21
TFT7_Augment_TempestEmblem,93,4.22
TFT7_Augment_AxiomArc1,96,4.24
TFT7_Augment_SwiftshotEmblem,233,4.24
TFT6_Augment_CyberneticShell3,129,4.24
TFT7_Augment_DarkflightEmblem,232,4.25
TFT6_Augment_HighEndShopping,323,4.26
TFT7_Augment_GuardianEmblem2,33,4.27
TFT7_Augment_ScalescornTrait,53,4.28
TFT6_Augment_BandOfThieves2,149,4.28
TFT7_Augment_DragonmancerEmblem,182,4.29
TFT7_Augment_CavalierEmblem2,84,4.29
TFT6_Augment_BlueBattery1,60,4.3
TFT6_Augment_CyberneticUplink2,736,4.3
TFT6_Augment_CyberneticUplink1,124,4.3
TFT7_Augment_WhispersTerrify,255,4.31
TFT6_Augment_CyberneticShell1,134,4.31
TFT7_Augment_CavalierEmblem,526,4.31
TFT7_Augment_LuckyGloves,101,4.32
TFT7_Augment_CannoneerHotShot,253,4.34
TFT6_Augment_Diversify2,1284,4.34
TFT7_Augment_BandOfThieves1,206,4.34
TFT6_Augment_CyberneticShell2,799,4.34
TFT6_Augment_CelestialBlessing2,1750,4.35
TFT7_Augment_DarkflightEmblem2,37,4.35
TFT6_Augment_CelestialBlessing3,278,4.35
TFT7_Augment_BruiserTitanicStrength,110,4.37
TFT7_Augment_BestFriends2,745,4.37
TFT6_Augment_Diversify1,216,4.4
TFT7_Augment_MirageEmblem,221,4.4
TFT6_Augment_MeleeStarBlade1,83,4.4
TFT7_Augment_BigFriend,47,4.4
TFT7_Augment_GuardianEmblem,109,4.41
TFT6_Augment_ThrillOfTheHunt1,271,4.41
TFT7_Augment_WarriorEmblem,320,4.43
TFT7_Augment_ScopedWeapons2,100,4.44
TFT7_Augment_UrfsGrabBag2,226,4.44
TFT6_Augment_Battlemage1,44,4.45
TFT6_Augment_SecondWind1,267,4.45
TFT6_Augment_FuturePeepers,91,4.45
TFT6_Augment_Diversify3,203,4.46
TFT7_Augment_TomeOfTraits2,171,4.47
TFT7_Augment_LagoonEmblem2,27,4.48
TFT7_Augment_GuildGearUpgrades,175,4.49
TFT6_Augment_Ascension,1543,4.49
TFT7_Augment_CavalierDevastatingCharge,166,4.49
TFT7_Augment_ShimmerscaleTrait2,10,4.5
TFT6_Augment_CelestialBlessing1,262,4.5
TFT7_Augment_WarriorTrait,52,4.5
TFT7_Augment_BestFriends1,109,4.51
TFT6_Augment_PortableForge,1967,4.53
TFT7_Augment_FirstAidKit2,331,4.53
TFT7_Augment_WarriorEmblem2,35,4.54
TFT6_Augment_WindfallPlusPlus,208,4.54
TFT6_Augment_ComponentGrabBag,2021,4.55
TFT6_Augment_Battlemage2,268,4.56
TFT6_Augment_SalvageBin,360,4.58
TFT7_Augment_ShapeshifterBeastsDen,64,4.59
TFT6_Augment_JeweledLotus,803,4.59
TFT6_Augment_SecondWind2,1121,4.61
TFT7_Augment_MageEmblem2,42,4.62
TFT6_Augment_Battlemage3,56,4.62
TFT6_Augment_ThrillOfTheHunt2,1453,4.64
TFT7_Augment_SwiftshotTrait,60,4.65
TFT6_Augment_BinaryAirdrop,84,4.65
TFT7_Augment_TempestTrait,18,4.67
TFT7_Augment_UrfsGrabBag1,1175,4.67
TFT7_Augment_ThinkFast,138,4.67
TFT7_Augment_BruiserTrait,28,4.68
TFT6_Augment_GachaAddict,112,4.69
TFT7_Augment_BruiserEmblem2,13,4.69
TFT6_Augment_RadiantRelics,346,4.69
TFT6_Augment_ForceOfNature,312,4.7
TFT7_Augment_GuardianHeroicPresence,94,4.7
TFT7_Augment_CavalierTrait,77,4.7
TFT6_Augment_SunfireBoard,573,4.71
TFT6_Augment_VerdantVeil,118,4.72
TFT7_Augment_BestFriends3,160,4.72
TFT6_Augment_Distancing2,363,4.73
TFT6_Augment_ItemGrabBag1,164,4.74
TFT7_Augment_GadgetExpert,339,4.74
TFT7_Augment_ShapeshifterTrait2,8,4.75
TFT7_Augment_PandorasBench,518,4.76
TFT7_Augment_MysticTrait,27,4.78
TFT7_Augment_EvokerEmblem,63,4.78
TFT7_Augment_WarriorTiamat,220,4.78
TFT7_Augment_ShapeshifterTrait,10,4.8
TFT6_Augment_TomeOfTraits1,929,4.8
TFT7_Augment_GuardianTrait,21,4.81
