unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, Zephyr",18,4.22
TFT7_Aatrox,"None, None, None",19232,4.5
TFT7_Anivia,"HextechGunblade, Morellonomicon, SpearOfShojin",19,3.05
TFT7_Anivia,"HextechGunblade, JeweledGauntlet, Morellonomicon",12,3.25
TFT7_Anivia,"Morellonomicon, SpearOfShojin, StatikkShiv",13,3.31
TFT7_Anivia,"ArchangelsStaff, MadredsBloodrazor, Morellonomicon",31,3.35
TFT7_Anivia,"MadredsBloodrazor, Morellonomicon, SpearOfShojin",20,3.45
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, SpearOfShojin",12,2.92
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",39,3.74
TFT7_AoShin,"ArchangelsStaff, InfinityEdge, SpearOfShojin",18,3.94
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",71,3.94
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",13,4.0
TFT7_Ashe,"None, None, Shroud",25,3.36
TFT7_Ashe,"None, None, Zephyr",22,3.59
TFT7_Ashe,"LastWhisper, None, None",14,3.64
TFT7_Ashe,"None, None, ZekesHerald",13,4.0
TFT7_Ashe,"Morellonomicon, None, None",16,4.38
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, Morellonomicon",133,2.4
TFT7_AurelionSol,"HextechGunblade, JeweledGauntlet, MadredsBloodrazor",26,2.42
TFT7_AurelionSol,"ArchangelsStaff, Bloodthirster, GuardianAngel",18,2.5
TFT7_AurelionSol,"HextechGunblade, Morellonomicon, SpearOfShojin",16,2.56
TFT7_AurelionSol,"ArchangelsStaff, GuinsoosRageblade, HextechGunblade",14,2.57
TFT7_Bard,"None, None, ThiefsGloves",15,1.0
TFT7_Bard,"LastWhisper, None, None",24,2.75
TFT7_Bard,"None, None, RunaansHurricane",26,2.96
TFT7_Bard,"None, None, Quicksilver",42,2.98
TFT7_Bard,"ArchangelsStaff, None, None",12,3.08
TFT7_Braum,"None, None, Shroud",15,4.33
TFT7_Braum,"None, None, None",18682,4.49
TFT7_Braum,"BrambleVest, None, None",12,4.75
TFT7_Braum,"GargoyleStoneplate, None, None",15,5.07
