unit,items,value_count,average_placement
TFT7_AoShin,"ArchangelsStaff, GuildEmblemItem, GuinsoosRageblade",18,2.67
TFT7_AoShin,"ArchangelsStaff, GuardianAngel, SpearOfShojin",14,2.71
TFT7_AoShin,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",52,2.79
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, UnstableConcoction",17,2.82
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",26,2.85
TFT7_Aphelios,"LastWhisper, PowerGauntlet, ZekesHerald",12,3.08
TFT7_Aphelios,"LastWhisper, StatikkShiv, ZekesHerald",14,3.5
TFT7_Aphelios,"LastWhisper, RunaansHurricane, ZekesHerald",53,3.91
TFT7_Aphelios,"InfinityEdge, ZekesHerald, ZekesHerald",15,4.07
TFT7_Aphelios,"GuardianAngel, LastWhisper, ZekesHerald",16,4.12
TFT7_AquaticDragon,"BlueBuffRadiant, Morellonomicon, RabadonsDeathcap",12,2.75
TFT7_AquaticDragon,"BlueBuffRadiant, MadredsBloodrazor, Morellonomicon",13,3.0
TFT7_AquaticDragon,"HextechGunblade, JeweledGauntlet, Morellonomicon",21,3.24
TFT7_AquaticDragon,"InfinityEdgeRadiant, JeweledGauntlet, SeraphsEmbrace",20,3.3
TFT7_AquaticDragon,"Morellonomicon, OrnnObsidianCleaver, SeraphsEmbrace",13,3.38
TFT7_AurelionSol,"InfinityEdge, JeweledGauntlet, UnstableConcoction",15,2.73
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, MageEmblemItem",14,3.21
TFT7_AurelionSol,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",30,3.27
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",17,3.35
TFT7_AurelionSol,"HextechGunblade, InfinityEdge, JeweledGauntlet",22,3.36
TFT7_Bard,"EmptyBag, EmptyBag, ThiefsGloves",38,1.18
TFT7_Bard,"None, None, UnstableConcoction",21,2.43
TFT7_Bard,"FrozenHeart, PowerGauntlet, ThiefsGloves",12,2.5
TFT7_Bard,"None, Shroud, Zephyr",12,2.58
TFT7_Bard,"None, None, RunaansHurricane",48,2.73
TFT7_Braum,"None, None, Shroud",36,3.28
TFT7_Braum,"LocketOfTheIronSolari, None, None",19,4.05
TFT7_Braum,"GiantsBelt, None, None",19,4.05
TFT7_Braum,"NegatronCloak, None, None",18,4.22
TFT7_Braum,"None, None, TitanicHydra",35,4.31
TFT7_Diana,"None, None, Zephyr",13,4.0
