unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",1994,4.5
TFT7_Anivia,"None, None, None",1786,4.53
TFT7_AoShin,"None, None, None",1825,4.57
TFT7_Ashe,"None, None, None",1943,4.53
TFT7_AurelionSol,"None, None, None",1946,4.52
TFT7_Bard,"None, None, ZekesHerald",13,3.85
TFT7_Bard,"None, None, SpearOfShojin",15,3.87
TFT7_Bard,"None, None, Shroud",12,4.0
TFT7_Bard,"None, None, None",1782,4.62
TFT7_Braum,"None, None, None",1945,4.5
TFT7_Corki,"None, None, None",1752,4.47
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",15,4.47
TFT7_Diana,"None, None, None",1939,4.51
TFT7_DragonBlue,"None, None, None",1697,4.47
TFT7_DragonGold,"None, None, None",1808,4.5
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",12,5.08
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",36,3.47
TFT7_DragonGreen,"None, None, None",1783,4.52
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",17,4.0
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",15,4.07
TFT7_DragonPurple,"None, None, None",1629,4.47
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, TitansResolve",19,5.47
TFT7_Elise,"None, None, None",1978,4.49
TFT7_Ezreal,"None, None, None",2013,4.5
TFT7_Gnar,"None, None, None",1887,4.53
TFT7_Hecarim,"MirageEmblemItem, None, None",20,4.3
TFT7_Hecarim,"None, None, RedBuff",19,4.53
TFT7_Hecarim,"None, None, None",1700,4.57
TFT7_Hecarim,"Morellonomicon, None, None",13,4.92
TFT7_Heimerdinger,"None, None, Zephyr",14,3.14
TFT7_Heimerdinger,"None, None, None",1934,4.52
TFT7_Illaoi,"None, None, None",1858,4.49
TFT7_Jinx,"None, None, None",1988,4.49
TFT7_Karma,"None, None, None",1998,4.51
TFT7_Kayn,"None, None, None",1929,4.52
TFT7_LeeSin,"None, None, None",1959,4.48
TFT7_Leona,"None, None, None",1959,4.48
TFT7_Lillia,"None, None, None",1946,4.5
TFT7_Lulu,"JadeEmblemItem, None, None",16,3.69
TFT7_Lulu,"None, None, PowerGauntlet",30,4.33
TFT7_Lulu,"None, None, ZekesHerald",42,4.48
TFT7_Lulu,"None, None, TearOfTheGoddess",22,4.5
TFT7_Lulu,"Chalice, None, None",36,4.58
TFT7_Nami,"None, None, None",1879,4.52
TFT7_Neeko,"GargoyleStoneplate, RedBuff, WarmogsArmor",12,4.0
TFT7_Neeko,"None, None, None",1633,4.58
TFT7_Nidalee,"None, None, None",2009,4.49
TFT7_Nunu,"None, None, None",1729,4.49
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",13,3.62
TFT7_Olaf,"None, None, None",1932,4.51
TFT7_Ornn,"None, None, RedBuff",20,4.15
TFT7_Ornn,"None, None, None",1625,4.6
TFT7_Ornn,"GargoyleStoneplate, None, None",15,5.47
TFT7_Pyke,"None, None, None",1885,4.58
TFT7_Qiyana,"FrozenHeart, None, None",15,4.27
TFT7_Qiyana,"None, None, None",1957,4.5
TFT7_Ryze,"None, None, None",1942,4.48
TFT7_Sejuani,"None, None, None",1910,4.49
TFT7_Sejuani,"None, None, TitanicHydra",13,5.69
TFT7_Senna,"None, None, None",2008,4.5
TFT7_Sett,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,4.07
TFT7_Sett,"None, None, None",1957,4.48
TFT7_Shen,"None, None, None",1871,4.53
TFT7_Shyvana,"None, None, None",1834,4.59
TFT7_Skarner,"None, None, None",2002,4.5
TFT7_Sona,"None, None, None",1703,4.53
TFT7_Sona,"Morellonomicon, None, None",19,4.79
TFT7_Sona,"MageEmblemItem, None, None",15,5.53
TFT7_Soraka,"None, None, None",1782,4.64
TFT7_Swain,"None, None, None",1926,4.51
TFT7_Sylas,"None, None, TitanicHydra",18,3.17
TFT7_Sylas,"None, None, None",1418,4.61
TFT7_Sylas,"None, None, WarmogsArmor",12,4.83
TFT7_Sylas,"GargoyleStoneplate, None, RedBuff",15,5.13
TFT7_Sylas,"None, None, RedBuff",22,5.45
TFT7_TahmKench,"None, None, None",2001,4.49
TFT7_Talon,"None, None, None",1793,4.53
TFT7_Taric,"None, None, None",1995,4.49
TFT7_Thresh,"None, None, None",1969,4.51
TFT7_TrainerDragon,"None, None, None",1401,4.47
TFT7_TrainerDragon,"None, None, TrainerSnax",623,4.57
TFT7_Tristana,"None, None, StatikkShiv",20,4.25
TFT7_Tristana,"None, None, None",1827,4.51
TFT7_Twitch,"None, None, None",1890,4.51
TFT7_Twitch,"None, None, ZekesHerald",17,5.29
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",27,3.7
TFT7_Varus,"None, None, None",1904,4.49
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",17,4.94
TFT7_Vladimir,"None, None, None",1996,4.51
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",29,3.83
TFT7_Volibear,"None, None, None",1906,4.49
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",39,4.18
TFT7_Xayah,"None, None, None",1806,4.54
TFT7_Yasuo,"None, None, None",1479,4.81
TFT7_Yone,"None, None, None",1912,4.51
TFT7_Zoe,"None, None, SpearOfShojin",14,3.71
TFT7_Zoe,"None, None, StatikkShiv",14,4.36
TFT7_Zoe,"None, None, None",1659,4.69
