unit,items,value_count,average_placement
TFT7_AoShin,"Bloodthirster, DragonmancerEmblemItem, UnstableConcoction",27,1.81
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",17,3.18
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",17,3.29
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",17,4.0
TFT7_AoShin,"None, None, None",8522,4.55
TFT7_Aphelios,"GuinsoosRageblade, LastWhisper, None",12,2.5
TFT7_Aphelios,"LastWhisper, PowerGauntlet, ZekesHerald",16,3.06
TFT7_Aphelios,"LastWhisper, None, RunaansHurricane",12,3.08
TFT7_Aphelios,"LastWhisper, RapidFireCannon, ZekesHerald",12,3.17
TFT7_Aphelios,"GuinsoosRageblade, ZekesHerald, ZekesHerald",12,3.33
TFT7_AquaticDragon,"JeweledGauntlet, RabadonsDeathcap, SeraphsEmbrace",12,3.67
TFT7_AquaticDragon,"JeweledGauntlet, Morellonomicon, SeraphsEmbrace",47,3.98
TFT7_AquaticDragon,"MadredsBloodrazor, Morellonomicon, SeraphsEmbrace",14,4.14
TFT7_AquaticDragon,"ArchangelsStaff, Morellonomicon, SeraphsEmbrace",35,4.2
TFT7_AquaticDragon,"Morellonomicon, RabadonsDeathcap, SeraphsEmbrace",15,4.2
TFT7_AurelionSol,"None, None, None",9024,4.51
TFT7_Bard,"None, None, Shroud",22,2.68
TFT7_Bard,"None, None, RapidFireCannon",16,2.81
TFT7_Bard,"ForceOfNature, None, None",12,2.83
TFT7_Bard,"MageEmblemItem, None, None",23,3.22
TFT7_Bard,"None, None, Zephyr",38,3.26
TFT7_Braum,"FrozenHeart, None, None",21,4.0
TFT7_Braum,"None, None, RedBuff",23,4.3
TFT7_Braum,"None, None, None",8955,4.51
TFT7_Braum,"GargoyleStoneplate, None, None",13,5.46
TFT7_Diana,"None, None, ZekesHerald",12,4.0
TFT7_Diana,"IonicSpark, None, None",16,4.38
TFT7_Diana,"IonicSpark, RedBuff, UnstableConcoction",22,4.41
TFT7_Diana,"None, None, None",8813,4.52
TFT7_Diana,"None, None, RedBuff",14,4.93
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",25,3.56
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, HextechGunblade",28,3.61
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, UnstableConcoction",12,3.67
TFT7_DragonBlue,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",12,3.75
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, StatikkShiv",13,3.77
TFT7_DragonEarth,"GargoyleStoneplate, RedBuff, WarmogsArmor",12,3.58
TFT7_DragonEarth,"None, None, None",8596,4.55
TFT7_DragonEarth,"GargoyleStoneplate, None, None",15,4.87
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",22,4.18
TFT7_DragonGold,"None, None, None",8100,4.46
TFT7_DragonGold,"GargoyleStoneplate, None, WarmogsArmor",12,4.92
TFT7_DragonGold,"GargoyleStoneplate, None, RedBuff",19,5.58
TFT7_DragonGold,"GargoyleStoneplate, None, ShimmerscaleMogulsMail",12,5.83
TFT7_DragonGreen,"None, None, None",9124,4.5
TFT7_DragonGuild,"None, None, None",8947,4.49
TFT7_DragonPurple,"None, None, None",8867,4.49
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",12,5.58
TFT7_DragonSwain,"None, None, None",9033,4.5
TFT7_Ezreal,"None, None, None",9236,4.5
TFT7_Gnar,"None, None, None",9228,4.5
TFT7_Graves,"Bloodthirster, GuardianAngel, MadredsBloodrazor",12,3.08
TFT7_Graves,"Bloodthirster, GuardianAngel, TitansResolve",22,3.09
TFT7_Graves,"Bloodthirster, GuardianAngel, InfinityEdge",15,3.4
TFT7_Graves,"Bloodthirster, GuardianAngel, GuinsoosRageblade",15,3.4
TFT7_Graves,"Bloodthirster, GuardianAngel, UnstableConcoction",17,3.41
TFT7_Hecarim,"FrozenHeart, FrozenHeart, Morellonomicon",13,2.85
TFT7_Hecarim,"DragonsClaw, FrozenHeart, None",16,3.31
TFT7_Hecarim,"BrambleVest, FrozenHeart, None",12,3.42
TFT7_Hecarim,"FrozenHeart, None, WarmogsArmor",16,3.56
TFT7_Hecarim,"FrozenHeart, None, TearOfTheGoddess",14,3.57
TFT7_Jax,"None, None, None",9099,4.5
TFT7_Jayce,"FrozenHeart, None, None",18,3.28
TFT7_Jayce,"None, None, Shroud",12,3.5
TFT7_Jayce,"JeweledGauntlet, None, None",14,3.79
TFT7_Jayce,"Bloodthirster, None, None",12,3.92
TFT7_Jayce,"None, None, Zephyr",12,4.08
TFT7_Kaisa,"None, None, Shroud",14,3.64
TFT7_Kaisa,"None, None, Zephyr",15,3.67
TFT7_Kaisa,"Morellonomicon, None, None",28,4.04
TFT7_Kaisa,"None, None, StatikkShiv",28,4.07
TFT7_Kaisa,"None, None, None",8914,4.52
TFT7_Karma,"None, None, Shroud",16,2.94
TFT7_Karma,"None, None, Zephyr",28,3.04
TFT7_Karma,"None, None, StatikkShiv",12,3.92
TFT7_Karma,"None, None, None",9118,4.51
TFT7_LeeSin,"InfinityEdge, JeweledGauntlet, UnstableConcoction",68,3.97
TFT7_LeeSin,"None, None, TitanicHydra",18,4.0
TFT7_LeeSin,"Bloodthirster, InfinityEdge, JeweledGauntlet",52,4.04
TFT7_LeeSin,"None, None, None",8443,4.54
TFT7_LeeSin,"FrozenHeart, None, None",12,4.75
TFT7_Leona,"None, None, TitanicHydra",21,4.05
TFT7_Leona,"None, None, None",8969,4.5
TFT7_Leona,"None, None, Shroud",18,5.28
TFT7_Leona,"CavalierEmblemItem, None, None",19,5.79
TFT7_Lillia,"None, None, Zephyr",14,2.86
TFT7_Lillia,"LocketOfTheIronSolari, None, None",12,3.67
TFT7_Lillia,"None, None, Shroud",14,4.0
TFT7_Lillia,"None, None, ZekesHerald",19,4.0
TFT7_Lillia,"None, None, None",8981,4.52
TFT7_Lux,"InfinityEdge, JeweledGauntlet, SpearOfShojin",30,4.23
TFT7_Lux,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",26,4.31
TFT7_Lux,"None, None, None",8874,4.49
TFT7_Lux,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",14,4.79
TFT7_Lux,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",17,4.82
TFT7_Malphite,"None, None, RedBuff",17,4.35
TFT7_Malphite,"None, None, TitanicHydra",67,4.45
TFT7_Malphite,"None, None, None",8875,4.51
TFT7_Malphite,"None, None, Shroud",15,4.6
TFT7_Nasus,"None, None, None",9211,4.5
TFT7_Nidalee,"None, None, None",9019,4.5
TFT7_Nilah,"None, None, None",8513,4.5
TFT7_Nilah,"InfinityEdge, None, None",19,5.79
TFT7_NomsyCannoneer,"None, None, None",9021,4.51
TFT7_NomsyEvoker,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",12,4.25
TFT7_NomsyEvoker,"None, None, None",9225,4.5
TFT7_NomsyMage,"None, None, None",9184,4.5
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, HextechGunblade",20,3.1
TFT7_Nunu,"None, None, Shroud",12,3.67
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, UnstableConcoction",238,3.89
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, Redemption",23,4.04
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, TitansResolve",31,4.19
TFT7_Olaf,"InfinityEdge, RapidFireCannon, UnstableConcoction",14,3.79
TFT7_Olaf,"Bloodthirster, MadredsBloodrazor, RunaansHurricane",38,4.26
TFT7_Olaf,"None, None, None",8605,4.51
TFT7_Olaf,"MadredsBloodrazor, RunaansHurricane, UnstableConcoction",16,4.56
TFT7_Olaf,"Bloodthirster, InfinityEdge, RunaansHurricane",31,4.61
TFT7_Pantheon,"Bloodthirster, TitansResolve, WarmogsArmor",15,3.33
