augment0_grp,Value_Count,average_placement
TFT7_Augment_Preparation3HR,1,1.0
TFT7_Augment_Preparation1HR,3,2.67
TFT6_Augment_Diversify2,4,3.0
TFT7_Augment_DragonmancerEmblem2,199,3.23
TFT7_Augment_AssassinCutthroat,2,3.5
TFT7_Augment_ThinkFast,21,3.62
TFT7_Augment_ScalescornEmblem2,69,3.64
TFT6_Augment_Twins3,98,3.64
TFT7_Augment_TempestEmblem2,25,3.72
TFT7_Augment_GuildLootHR,4,3.75
TFT7_Augment_DragonmancerEmblem,656,3.76
TFT6_Augment_BinaryAirdrop,30,3.83
TFT6_Augment_Twins2,391,3.87
TFT7_Augment_ScopedWeapons2,122,3.88
TFT7_Augment_CavalierDevastatingCharge,136,3.89
TFT7_Augment_MikaelsGift,1500,3.89
TFT7_Augment_MageEmblem2,57,3.89
TFT7_Augment_DarkflightEmblem2,72,3.93
TFT6_Augment_Traitless2,319,3.94
TFT7_Augment_CannoneerRicochet,379,3.99
TFT7_Augment_MysticTrait2,7,4.0
TFT7_Augment_Preparation3,83,4.0
TFT7_Augment_JadePenitence,1,4.0
TFT6_Augment_PortableForge,1592,4.06
TFT6_Augment_Twins1,199,4.07
TFT7_Augment_BruiserPersonalTraining,241,4.07
TFT7_Augment_MirageTrait,238,4.07
TFT7_Augment_ShapeshifterTrait2,12,4.08
TFT7_Augment_GuardianEmblem2,71,4.1
TFT7_Augment_BruiserTrait,88,4.11
TFT7_Augment_GadgetExpert,397,4.11
TFT7_Augment_BandOfThieves1,846,4.14
TFT7_Augment_CannoneerTrait,236,4.15
TFT6_Augment_TriForce2,53,4.15
TFT7_Augment_UrfsGrabBag1,1538,4.16
TFT7_Augment_ScalescornEmblem,156,4.19
TFT7_Augment_SwiftshotPressTheAttack,339,4.2
TFT6_Augment_MeleeStarBlade3,153,4.2
TFT7_Augment_SwiftshotEmblem2,105,4.21
TFT7_Augment_GuildEmblem2,101,4.21
TFT7_Augment_MageEmblem,128,4.23
TFT7_Augment_DarkflightEmblem,226,4.23
TFT7_Augment_Preparation,294,4.24
TFT7_Augment_MysticTrait,123,4.25
TFT7_Augment_MirageHallucinate,125,4.26
TFT6_Augment_CyberneticImplants3,90,4.26
TFT7_Augment_Preparation2,322,4.27
TFT7_Augment_ScalescornBaseCamp,101,4.28
TFT7_Augment_BruiserTitanicStrength,40,4.28
TFT6_Augment_Distancing,151,4.29
TFT7_Augment_SwiftshotEmblem,240,4.29
TFT6_Augment_ItemGrabBag1,910,4.3
TFT7_Augment_UrfsGrabBag2,353,4.3
TFT7_Augment_LagoonEmblem2,54,4.3
TFT6_Augment_CelestialBlessing3,255,4.3
TFT7_Augment_EvokerEmblem2,26,4.31
TFT7_Augment_CursedCrown,32,4.31
TFT6_Augment_Weakspot,1034,4.32
TFT7_Augment_ClutteredMind,580,4.33
TFT7_Augment_GuildEmblem,409,4.33
TFT6_Augment_Diversify1,3,4.33
TFT7_Augment_BestFriends2,324,4.34
TFT6_Augment_Distancing2,210,4.34
TFT7_Augment_ScalescornTrait,71,4.35
TFT7_Augment_CannoneerEmblem,334,4.36
TFT7_Augment_LagoonEmblem,220,4.36
TFT6_Augment_PandorasItems,316,4.36
TFT7_Augment_LivingForge,246,4.37
TFT6_Augment_LudensEcho1,306,4.38
TFT7_Augment_CannoneerHotShot,306,4.38
TFT6_Augment_BlueBattery1,359,4.39
TFT6_Augment_CelestialBlessing1,731,4.39
TFT6_Augment_RadiantRelics,305,4.4
TFT7_Augment_AssassinEmblem2,57,4.4
TFT6_Augment_SalvageBin,316,4.4
TFT6_Augment_WoodlandCharm,85,4.4
TFT6_Augment_CelestialBlessing2,1208,4.41
TFT6_Augment_CyberneticShell1,244,4.42
TFT6_Augment_MeleeStarBlade2,471,4.42
TFT7_Augment_GuildLoot,524,4.43
TFT7_Augment_MirageEmblem,335,4.44
TFT7_Augment_BruiserEmblem2,11,4.45
TFT7_Augment_RagewingTantrum,114,4.46
TFT6_Augment_CyberneticUplink1,244,4.46
TFT6_Augment_Traitless3,95,4.46
TFT7_Augment_AFK,465,4.46
TFT6_Augment_CyberneticImplants2,324,4.48
TFT7_Augment_SwiftshotTrait,187,4.48
TFT7_Augment_Bloodlust1,380,4.49
TFT6_Augment_Traitless1,119,4.5
TFT7_Augment_Preparation2HR,2,4.5
TFT7_Augment_BestFriends1,193,4.5
TFT7_Augment_BruiserEmblem,70,4.5
TFT7_Augment_LagoonOasis,156,4.51
TFT7_Augment_TempestEyeOfTheStorm,98,4.51
TFT6_Augment_SlowAndSteady,78,4.53
TFT7_Augment_ShapeshifterBeastsDen,121,4.53
TFT6_Augment_MetabolicAccelerator,1019,4.53
TFT6_Augment_ClearMind,395,4.55
TFT6_Augment_CyberneticImplants1,218,4.55
TFT7_Augment_BirthdayPresents,149,4.56
TFT6_Augment_Electrocharge1,584,4.56
TFT7_Augment_GuildTrait,188,4.57
TFT7_Augment_MirageEmblem2,88,4.58
TFT6_Augment_SecondWind2,773,4.59
TFT7_Augment_TempestEmblem,32,4.59
TFT7_Augment_CavalierEmblem2,88,4.59
TFT6_Augment_Electrocharge2,752,4.6
TFT7_Augment_CavalierEmblem,326,4.6
TFT7_Augment_BestFriends3,50,4.6
TFT6_Augment_SecondWind1,715,4.6
TFT6_Augment_ThriftShop,59,4.63
TFT6_Augment_MaxLevel10,306,4.65
TFT6_Augment_Battlemage1,131,4.65
TFT6_Augment_CyberneticShell2,333,4.65
TFT6_Augment_CalculatedLoss,307,4.65
TFT7_Augment_JadeEmblem,30,4.67
TFT7_Augment_LagoonHighTide,165,4.67
TFT6_Augment_BandOfThieves2,107,4.68
TFT6_Augment_ThrillOfTheHunt1,858,4.69
TFT6_Augment_TinyTitans,661,4.69
TFT7_Augment_WhispersTerrify,58,4.71
TFT7_Augment_WarriorEmblem2,17,4.71
TFT7_Augment_JadeTrait,28,4.71
TFT6_Augment_BlueBattery2,117,4.71
TFT7_Augment_GuardianTrait,84,4.71
TFT7_Augment_DarkflightTrait,165,4.72
TFT7_Augment_GuardianHeroicPresence,33,4.73
TFT6_Augment_MeleeStarBlade1,253,4.74
TFT7_Augment_WarriorEmblem,75,4.75
TFT6_Augment_LudensEcho2,394,4.75
TFT7_Augment_RagewingScorch,208,4.75
TFT7_Augment_RagewingTrait,57,4.75
TFT7_Augment_CannoneerEmblem2,82,4.76
TFT6_Augment_TrueTwos,962,4.76
TFT6_Augment_TradeSector,1152,4.78
TFT7_Augment_Consistency,691,4.78
TFT6_Augment_Windfall,123,4.79
TFT7_Augment_LagoonTrait,140,4.79
TFT7_Augment_SacrificialPact,68,4.81
TFT6_Augment_Electrocharge3,76,4.82
TFT7_Augment_ShimmerscaleTrait,181,4.82
TFT6_Augment_CyberneticUplink2,297,4.83
TFT6_Augment_HyperRoll,215,4.83
TFT6_Augment_Ascension,610,4.84
TFT7_Augment_AstralIntercosmicProtection,57,4.84
TFT7_Augment_MageTrait,62,4.84
TFT7_Augment_ShimmerscaleEmblem,164,4.85
TFT6_Augment_ForceOfNature,199,4.85
TFT6_Augment_ThrillOfTheHunt2,1051,4.86
TFT7_Augment_MageEssenceTheft,46,4.89
TFT7_Augment_CavalierTrait,183,4.89
TFT6_Augment_Battlemage2,134,4.89
TFT7_Augment_GuardianEmblem,84,4.89
TFT6_Augment_JeweledLotus,708,4.9
TFT6_Augment_Distancing3,22,4.91
TFT7_Augment_WarriorTrait,58,4.91
TFT7_Augment_AssassinTrait,15,4.93
TFT7_Augment_PandorasBench,195,4.94
TFT6_Augment_RichGetRicher,1047,4.94
TFT7_Augment_DarkflightSoulSiphon,62,4.95
TFT6_Augment_SunfireBoard,463,5.0
TFT7_Augment_ShimmerscaleTrait2,27,5.0
TFT6_Augment_FirstAidKit,76,5.0
TFT6_Augment_Featherweights1,56,5.0
TFT7_Augment_AxiomArc1,310,5.01
TFT6_Augment_TriForce1,48,5.06
TFT6_Augment_Featherweights2,70,5.07
TFT7_Augment_TempestTrait,39,5.08
TFT7_Augment_TomeOfTraits2,132,5.09
TFT7_Augment_FirstAidKit2,68,5.1
TFT6_Augment_ThreesCompany,495,5.11
TFT6_Augment_TomeOfTraits1,774,5.11
TFT7_Augment_GuildGearUpgrades,100,5.11
TFT7_Augment_DragonmancerInTraining,36,5.11
TFT6_Augment_ItemGrabBag2,121,5.12
TFT6_Augment_GachaAddict,134,5.17
TFT7_Augment_EvokerEmblem,85,5.18
TFT7_Augment_ScopedWeapons1,262,5.19
TFT6_Augment_FuturePeepers2,4,5.25
TFT6_Augment_GrandGambler,104,5.27
TFT6_Augment_Battlemage3,22,5.27
TFT7_Augment_LuckyGloves,79,5.28
TFT7_Augment_CavalierForAllUnits,42,5.29
TFT6_Augment_CyberneticShell3,63,5.32
TFT6_Augment_CyberneticUplink3,70,5.4
TFT7_Augment_RagewingTrait2,37,5.41
TFT7_Augment_AxiomArc2,306,5.42
TFT7_Augment_EvokerTrait,56,5.43
TFT6_Augment_LudensEcho3,82,5.46
TFT6_Augment_FuturePeepers,15,5.53
TFT6_Augment_TriForce3,15,5.6
TFT7_Augment_ShapeshifterTrait,19,5.63
TFT7_Augment_WhispersTrait,29,5.66
TFT7_Augment_WarriorTiamat,42,5.69
TFT7_Augment_JadeTrait2,7,6.14
TFT7_Augment_JadeEternalProtection,7,6.14
TFT6_Augment_Featherweights3,12,6.33
TFT7_Augment_LivingForgeHR,1,7.0
None,2,7.5
