unit,items,value_count,average_placement
TFT7_Aatrox,"NeedlesslyLargeRod, None, None",13,4.15
TFT7_Aatrox,"None, None, None",28540,4.5
TFT7_Aatrox,"None, None, ShimmerscaleDeterminedInvestor",16,6.75
TFT7_Anivia,"HextechGunblade, JeweledGauntlet, Morellonomicon",19,2.95
TFT7_Anivia,"JeweledGauntlet, Morellonomicon, RabadonsDeathcap",12,3.17
TFT7_Anivia,"Morellonomicon, RabadonsDeathcap, StatikkShiv",13,3.23
TFT7_Anivia,"MadredsBloodrazor, Morellonomicon, StatikkShiv",13,3.38
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, UnstableConcoction",30,3.53
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",20,4.05
TFT7_AoShin,"ArchangelsStaff, Bloodthirster, SpearOfShojin",16,4.06
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",43,4.12
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",46,4.2
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",88,4.33
TFT7_Ashe,"None, None, Zephyr",33,3.58
TFT7_Ashe,"None, None, Shroud",34,3.59
TFT7_Ashe,"None, None, RunaansHurricane",14,3.86
TFT7_Ashe,"Morellonomicon, None, None",45,3.87
TFT7_Ashe,"LastWhisper, None, None",15,3.93
TFT7_AurelionSol,"ArchangelsStaff, ArchangelsStaff, Morellonomicon",20,2.1
TFT7_AurelionSol,"ArchangelsStaff, ArchangelsStaff, JeweledGauntlet",22,2.18
TFT7_AurelionSol,"HextechGunblade, JeweledGauntlet, Morellonomicon",43,2.42
TFT7_AurelionSol,"HextechGunblade, Morellonomicon, RabadonsDeathcap",21,2.52
TFT7_AurelionSol,"HextechGunblade, MageEmblemItem, Morellonomicon",44,2.59
TFT7_Bard,"MageEmblemItem, None, SpearOfShojin",14,1.64
TFT7_Bard,"DragonsClaw, None, None",16,1.94
TFT7_Bard,"Bloodthirster, None, None",12,2.5
TFT7_Bard,"Chalice, None, ZekesHerald",15,2.53
TFT7_Bard,"None, None, RedBuff",17,2.59
TFT7_Braum,"CavalierEmblemItem, None, None",13,4.08
TFT7_Braum,"GargoyleStoneplate, RedBuff, WarmogsArmor",15,4.13
TFT7_Braum,"MirageEmblemItem, None, None",22,4.32
TFT7_Braum,"FrozenHeart, None, None",28,4.36
TFT7_Braum,"BrambleVest, None, None",29,4.38
TFT7_Corki,"GuinsoosRageblade, RunaansHurricane, StatikkShiv",17,3.29
TFT7_Corki,"InfinityEdge, LastWhisper, StatikkShiv",15,3.53
TFT7_Corki,"None, None, StatikkShiv",16,3.56
TFT7_Corki,"GuinsoosRageblade, StatikkShiv, UnstableConcoction",28,3.61
TFT7_Corki,"LastWhisper, RunaansHurricane, UnstableConcoction",24,3.75
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",77,4.09
TFT7_Diana,"None, None, None",27675,4.49
TFT7_Diana,"FrozenHeart, IonicSpark, None",37,4.57
TFT7_Diana,"FrozenHeart, None, RedBuff",32,4.72
TFT7_Diana,"FrozenHeart, None, None",40,5.3
TFT7_DragonBlue,"ArchangelsStaff, Morellonomicon, StatikkShiv",13,3.08
TFT7_DragonBlue,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",20,3.15
TFT7_DragonBlue,"ArchangelsStaff, ArchangelsStaff, MadredsBloodrazor",17,3.65
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, Morellonomicon",23,3.74
