unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, Shroud",21,3.0
TFT7_Aatrox,"None, None, None",51772,4.5
TFT7_Aatrox,"None, None, TitanicHydra",17,4.71
TFT7_Aatrox,"None, None, Zephyr",22,4.73
TFT7_Aatrox,"None, None, ShimmerscaleDeterminedInvestor",25,7.12
TFT7_Anivia,"GuinsoosRageblade, Morellonomicon, SpearOfShojin",19,2.68
TFT7_Anivia,"MadredsBloodrazor, Morellonomicon, StatikkShiv",24,2.88
TFT7_Anivia,"JeweledGauntlet, MadredsBloodrazor, Morellonomicon",19,3.0
TFT7_Anivia,"Morellonomicon, RabadonsDeathcap, SpearOfShojin",16,3.06
TFT7_Anivia,"ArchangelsStaff, RabadonsDeathcap, StatikkShiv",15,3.07
TFT7_AoShin,"JeweledGauntlet, MadredsBloodrazor, SpearOfShojin",18,2.83
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, StatikkShiv",17,3.0
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",14,3.0
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, HextechGunblade",18,3.17
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, StatikkShiv",17,3.35
TFT7_Ashe,"NeedlesslyLargeRod, None, None",16,3.06
TFT7_Ashe,"CavalierEmblemItem, None, None",19,3.21
TFT7_Ashe,"Deathblade, None, None",19,3.42
TFT7_Ashe,"None, None, PowerGauntlet",26,3.5
TFT7_Ashe,"None, None, SpearOfShojin",18,3.61
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, RabadonsDeathcap",24,2.29
TFT7_AurelionSol,"HextechGunblade, JeweledGauntlet, MageEmblemItem",22,2.64
TFT7_AurelionSol,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",20,2.95
TFT7_AurelionSol,"HextechGunblade, InfinityEdge, JeweledGauntlet",37,2.97
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, Morellonomicon",42,3.05
TFT7_Bard,"None, None, ThiefsGloves",25,1.36
TFT7_Bard,"HextechGunblade, None, None",14,2.57
TFT7_Bard,"None, PowerGauntlet, ZekesHerald",29,2.59
TFT7_Bard,"Deathblade, None, None",25,2.6
TFT7_Bard,"None, None, TitansResolve",25,2.6
TFT7_Braum,"None, RedBuff, Shroud",13,3.0
TFT7_Braum,"GargoyleStoneplate, RedBuff, WarmogsArmor",26,3.46
TFT7_Braum,"MysticEmblemItem, None, None",13,4.0
TFT7_Braum,"None, None, Redemption",60,4.0
TFT7_Braum,"LocketOfTheIronSolari, None, None",28,4.0
TFT7_Corki,"GuinsoosRageblade, OrnnObsidianCleaver, UnstableConcoction",13,2.85
TFT7_Corki,"GuinsoosRageblade, HextechGunblade, RunaansHurricane",38,3.03
TFT7_Corki,"GuinsoosRageblade, RunaansHurricane, StatikkShiv",49,3.18
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, OrnnObsidianCleaver",15,3.2
TFT7_Corki,"Deathblade, HextechGunblade, LastWhisper",14,3.29
TFT7_Diana,"FrozenHeart, IonicSpark, Morellonomicon",12,3.58
TFT7_Diana,"FrozenHeart, InfinityEdge, IonicSpark",35,3.69
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",123,3.76
TFT7_Diana,"FrozenHeart, IonicSpark, TitansResolve",14,3.93
TFT7_Diana,"FrozenHeart, IonicSpark, UnstableConcoction",21,4.05
TFT7_DragonBlue,"GuinsoosRageblade, HextechGunblade, WhispersEmblemItem",13,2.23
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",14,2.71
TFT7_DragonBlue,"GuinsoosRageblade, MadredsBloodrazor, TitansResolve",14,2.93
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, WhispersEmblemItem",39,2.97
TFT7_DragonBlue,"ArchangelsStaff, ArchangelsStaff, Morellonomicon",13,3.15
TFT7_DragonGold,"Quicksilver, RedBuff, WarmogsArmor",12,3.17
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, GargoyleStoneplate",22,3.18
TFT7_DragonGold,"GargoyleStoneplate, IonicSpark, ShimmerscaleMogulsMail",14,3.21
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, TitansResolve",12,3.25
TFT7_DragonGold,"BrambleVest, DragonsClaw, WarmogsArmor",39,3.26
TFT7_DragonGreen,"GuardianAngel, HextechGunblade, TitansResolve",30,3.23
TFT7_DragonGreen,"MadredsBloodrazor, OrnnDeathsDefiance, TitansResolve",15,3.27
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, Quicksilver",21,3.29
TFT7_DragonGreen,"GuardianAngel, OrnnDeathsDefiance, TitansResolve",41,3.29
TFT7_DragonGreen,"HextechGunblade, MadredsBloodrazor, TitansResolve",13,3.31
TFT7_DragonPurple,"None, None, ThiefsGloves",16,1.94
TFT7_DragonPurple,"GargoyleStoneplate, RedBuff, Redemption",14,3.0
TFT7_DragonPurple,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",18,3.11
