unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, PowerGauntlet",21,3.19
TFT7_Aatrox,"None, None, Zephyr",29,3.45
TFT7_Aatrox,"None, None, Shroud",33,3.48
TFT7_Aatrox,"None, None, TitanicHydra",61,3.75
TFT7_Aatrox,"LocketOfTheIronSolari, None, None",16,4.0
TFT7_Anivia,"ArchangelsStaff, ArchangelsStaff, MadredsBloodrazor",18,3.0
TFT7_Anivia,"JeweledGauntlet, Morellonomicon, StatikkShiv",52,3.04
TFT7_Anivia,"Morellonomicon, RabadonsDeathcap, StatikkShiv",14,3.14
TFT7_Anivia,"ArchangelsStaff, MadredsBloodrazor, UnstableConcoction",13,3.15
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, RapidFireCannon",15,3.2
TFT7_AoShin,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",15,2.33
TFT7_AoShin,"ArchangelsStaff, OrnnZhonyasParadox, SpearOfShojin",18,2.5
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, MadredsBloodrazor",41,2.68
TFT7_AoShin,"ArchangelsStaff, Morellonomicon, SpearOfShojin",22,2.73
TFT7_AoShin,"Bloodthirster, InfinityEdge, JeweledGauntlet",12,2.75
TFT7_Ashe,"HextechGunblade, None, None",12,3.08
TFT7_Ashe,"JeweledGauntlet, None, None",14,3.21
TFT7_Ashe,"InfinityEdge, None, None",45,3.31
TFT7_Ashe,"MysticEmblemItem, None, None",15,3.53
TFT7_Ashe,"None, None, Zephyr",123,3.63
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, RabadonsDeathcap",14,2.86
TFT7_AurelionSol,"ArchangelsStaff, InfinityEdge, UnstableConcoction",13,2.92
TFT7_AurelionSol,"HextechGunblade, InfinityEdge, JeweledGauntlet",67,3.28
TFT7_AurelionSol,"ArchangelsStaff, ArchangelsStaff, HextechGunblade",63,3.29
TFT7_AurelionSol,"ArchangelsStaff, Bloodthirster, MageEmblemItem",18,3.33
TFT7_Bard,"None, None, ThiefsGloves",34,2.03
TFT7_Bard,"ZekesHerald, ZekesHerald, ZekesHerald",12,2.5
TFT7_Bard,"None, None, SwiftshotEmblemItem",12,2.58
TFT7_Bard,"Deathblade, None, None",29,2.69
TFT7_Bard,"GuinsoosRageblade, None, StatikkShiv",16,2.69
TFT7_Braum,"IonicSpark, None, RedBuff",13,3.08
TFT7_Braum,"BrambleVest, RedBuff, WarmogsArmor",12,3.5
TFT7_Braum,"GargoyleStoneplate, RedBuff, Redemption",14,3.71
TFT7_Braum,"None, Shroud, TitanicHydra",12,3.83
TFT7_Braum,"None, None, Shroud",106,4.02
TFT7_Corki,"None, None, ThiefsGloves",13,1.15
TFT7_Corki,"GuardianAngel, GuinsoosRageblade, RunaansHurricane",12,2.58
TFT7_Corki,"GuardianAngel, GuinsoosRageblade, StatikkShiv",13,3.0
TFT7_Corki,"MadredsBloodrazor, RunaansHurricane, StatikkShiv",28,3.07
TFT7_Corki,"GuinsoosRageblade, StatikkShiv, StatikkShiv",37,3.19
TFT7_Diana,"InfinityEdge, IonicSpark, RedBuff",13,2.69
TFT7_Diana,"ArchangelsStaff, FrozenHeart, RedBuff",12,2.92
TFT7_Diana,"FrozenHeart, IonicSpark, TitansResolve",20,3.45
TFT7_Diana,"FrozenHeart, HextechGunblade, IonicSpark",17,3.47
TFT7_Diana,"FrozenHeart, IonicSpark, Morellonomicon",14,3.64
TFT7_DragonBlue,"GuinsoosRageblade, HextechGunblade, WhispersEmblemItem",58,3.07
TFT7_DragonBlue,"GuinsoosRageblade, HextechGunblade, RapidFireCannon",15,3.13
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, Quicksilver",21,3.14
TFT7_DragonBlue,"Bloodthirster, GuinsoosRageblade, WhispersEmblemItem",100,3.25
TFT7_DragonBlue,"JeweledGauntlet, Morellonomicon, StatikkShiv",19,3.26
TFT7_DragonGold,"DragonsClaw, FrozenHeart, RedBuff",13,2.92
TFT7_DragonGold,"DragonsClaw, ShimmerscaleDiamondHands, WarmogsArmor",17,2.94
TFT7_DragonGold,"DragonsClaw, RedBuff, ShimmerscaleDiamondHands",24,3.12
TFT7_DragonGold,"RedBuff, ShimmerscaleMogulsMail, TitanicHydra",16,3.19
TFT7_DragonGold,"ShimmerscaleMogulsMail, WarmogsArmor, WarmogsArmor",12,3.33
TFT7_DragonGreen,"GuardianAngel, LastWhisper, TitansResolve",12,3.08
TFT7_DragonGreen,"GuardianAngel, OrnnDeathsDefiance, TitansResolve",37,3.35
TFT7_DragonGreen,"GuardianAngel, InfinityEdge, MadredsBloodrazor",16,3.38
TFT7_DragonGreen,"GuardianAngel, HextechGunblade, TitansResolve",34,3.41
TFT7_DragonGreen,"GuardianAngel, MadredsBloodrazor, OrnnDeathsDefiance",12,3.5
TFT7_DragonPurple,"None, None, ThiefsGloves",29,1.97
TFT7_DragonPurple,"Bloodthirster, FrozenHeart, GuinsoosRageblade",13,2.46
TFT7_DragonPurple,"FrozenHeart, GuardianAngel, ThiefsGloves",12,2.58
TFT7_DragonPurple,"DragonsClaw, InfinityEdge, UnstableConcoction",14,2.71
TFT7_DragonPurple,"GuardianAngel, HextechGunblade, TitansResolve",13,2.92
TFT7_Elise,"None, None, Shroud",24,3.38
TFT7_Elise,"None, None, Zephyr",16,3.69
TFT7_Elise,"AssassinEmblemItem, None, None",18,3.72
TFT7_Elise,"GuinsoosRageblade, HextechGunblade, Quicksilver",17,3.82
TFT7_Elise,"None, None, ZekesHerald",21,3.95
TFT7_Ezreal,"None, None, None",78196,4.49
TFT7_Ezreal,"None, None, StatikkShiv",12,4.5
TFT7_Ezreal,"ArchangelsStaff, MadredsBloodrazor, SeraphsEmbrace",12,5.0
TFT7_Ezreal,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",24,5.83
TFT7_Gnar,"None, None, ThiefsGloves",23,1.7
TFT7_Gnar,"FrozenHeart, GuardianAngel, ThiefsGloves",12,2.83
TFT7_Gnar,"Redemption, Redemption, ThiefsGloves",16,2.88
TFT7_Gnar,"StatikkShiv, StatikkShiv, ThiefsGloves",15,3.0
TFT7_Gnar,"GuardianAngel, ThiefsGloves, TitansResolve",13,3.0
TFT7_Hecarim,"None, None, ThiefsGloves",58,1.66
TFT7_Hecarim,"Morellonomicon, None, Redemption",19,2.58
TFT7_Hecarim,"IonicSpark, MirageEmblemItem, RedBuff",16,2.62
TFT7_Hecarim,"GuardianAngel, ThiefsGloves, TitansResolve",14,2.86
TFT7_Hecarim,"InfinityEdge, JeweledGauntlet, ThiefsGloves",24,3.0
TFT7_Heimerdinger,"GuinsoosRageblade, None, None",20,2.5
TFT7_Heimerdinger,"FrozenHeart, None, None",15,2.53
TFT7_Heimerdinger,"None, None, Redemption",14,2.64
TFT7_Heimerdinger,"Chalice, Chalice, LocketOfTheIronSolari",12,2.67
TFT7_Heimerdinger,"None, None, RunaansHurricane",15,2.87
TFT7_Illaoi,"None, None, ThiefsGloves",25,1.48
TFT7_Illaoi,"DragonsClaw, IonicSpark, RedBuff",13,3.0
TFT7_Illaoi,"RedBuff, TitansResolve, WarmogsArmor",15,3.07
TFT7_Illaoi,"Deathblade, GuardianAngel, ThiefsGloves",14,3.07
TFT7_Illaoi,"IonicSpark, RedBuff, Redemption",19,3.16
TFT7_Jinx,"MadredsBloodrazor, None, None",12,3.58
TFT7_Jinx,"JeweledGauntlet, None, None",15,3.93
TFT7_Jinx,"None, None, Shroud",64,4.11
TFT7_Jinx,"None, None, PowerGauntlet",36,4.17
TFT7_Jinx,"GuinsoosRageblade, None, None",21,4.19
TFT7_Karma,"ForceOfNature, None, None",16,3.62
TFT7_Karma,"None, None, Shroud",84,3.93
TFT7_Karma,"None, None, Zephyr",78,4.0
TFT7_Karma,"Morellonomicon, None, None",25,4.16
TFT7_Karma,"None, None, SeraphsEmbrace",12,4.25
TFT7_Kayn,"None, None, TitanicHydra",13,2.77
TFT7_Kayn,"FrozenHeart, None, Shroud",33,2.88
TFT7_Kayn,"None, ShimmerscaleCrownOfChampions, ShimmerscaleDiamondHands",12,2.92
TFT7_Kayn,"FrozenHeart, IonicSpark, None",22,3.32
TFT7_Kayn,"None, None, PowerGauntlet",18,3.83
TFT7_LeeSin,"None, None, Redemption",12,4.08
TFT7_LeeSin,"None, ZekesHerald, ZekesHerald",12,4.08
TFT7_LeeSin,"None, None, Zephyr",48,4.1
TFT7_LeeSin,"Chalice, Chalice, None",12,4.25
TFT7_LeeSin,"InfinityEdge, JeweledGauntlet, UnstableConcoction",44,4.34
TFT7_Leona,"IonicSpark, RedBuff, WarmogsArmor",18,4.06
TFT7_Leona,"None, None, Shroud",114,4.06
TFT7_Leona,"FrozenHeart, None, None",16,4.19
TFT7_Leona,"DragonsClaw, None, None",25,4.28
TFT7_Leona,"GargoyleStoneplate, RedBuff, WarmogsArmor",14,4.29
TFT7_Lillia,"None, None, RabadonsDeathcap",13,2.85
