augment2_grp,Value_Count,average_placement
TFT6_Augment_TriForce2,1,1.0
TFT6_Augment_Traitless1,1,2.0
TFT7_Augment_ShapeshifterTrait2,3,2.33
TFT7_Augment_ScalescornEmblem2,13,2.38
TFT6_Augment_Traitless3,2,2.5
TFT7_Augment_MysticTrait2,2,2.5
TFT7_Augment_TempestEmblem2,2,3.0
TFT6_Augment_TriForce1,1,3.0
TFT7_Augment_GuardianEmblem2,9,3.11
TFT7_Augment_GuildEmblem2,29,3.17
TFT6_Augment_CyberneticImplants1,25,3.2
TFT7_Augment_AssassinEmblem2,3,3.33
TFT6_Augment_Traitless2,6,3.33
TFT7_Augment_ScalescornEmblem,53,3.49
TFT7_Augment_EvokerTrait,4,3.5
TFT6_Augment_Featherweights2,3,3.67
TFT7_Augment_LagoonTrait,12,3.67
TFT7_Augment_TempestEyeOfTheStorm,37,3.73
TFT7_Augment_BruiserEmblem2,4,3.75
TFT7_Augment_DragonmancerInTraining,72,3.78
TFT7_Augment_SwiftshotTrait,24,3.79
TFT7_Augment_BigFriend,17,3.82
TFT7_Augment_DarkflightEmblem2,22,3.82
TFT6_Augment_Battlemage2,74,3.85
TFT6_Augment_Battlemage1,14,3.86
TFT6_Augment_CyberneticImplants3,56,3.86
TFT6_Augment_CyberneticUplink1,39,3.87
TFT6_Augment_CyberneticImplants2,259,3.89
TFT7_Augment_BestFriends1,22,3.95
TFT6_Augment_Featherweights3,1,4.0
TFT6_Augment_TheGoldenEggHR,6,4.0
TFT7_Augment_JadeEmblem,4,4.0
TFT7_Augment_BigFriend2,73,4.04
TFT7_Augment_MirageEmblem2,26,4.04
TFT7_Augment_CannoneerRicochet,196,4.07
TFT6_Augment_CelestialBlessing3,97,4.08
TFT7_Augment_CannoneerHotShot,171,4.09
TFT7_Augment_MikaelsGift,422,4.1
TFT6_Augment_CelestialBlessing1,83,4.1
TFT7_Augment_ScopedWeapons2,18,4.11
TFT7_Augment_SwiftshotPressTheAttack,141,4.11
TFT6_Augment_SecondWind1,74,4.12
TFT7_Augment_MirageEmblem,138,4.17
TFT7_Augment_BandOfThieves1,47,4.17
TFT7_Augment_BruiserTitanicStrength,18,4.17
TFT6_Augment_GrandGambler,89,4.17
TFT7_Augment_TempestEmblem,17,4.18
TFT7_Augment_DragonmancerEmblem,117,4.19
TFT6_Augment_Diversify2,346,4.2
TFT7_Augment_AxiomArc1,25,4.2
TFT7_Augment_SwiftshotEmblem2,18,4.22
TFT7_Augment_CavalierEmblem2,40,4.22
TFT6_Augment_CyberneticShell1,48,4.23
TFT7_Augment_RagewingTantrum,94,4.24
TFT7_Augment_RagewingScorch,120,4.24
TFT7_Augment_ScalescornBaseCamp,57,4.25
TFT6_Augment_CyberneticUplink3,40,4.25
TFT7_Augment_GuardianEmblem,43,4.26
TFT6_Augment_TheGoldenEgg,64,4.27
TFT6_Augment_BandOfThieves2,37,4.27
TFT6_Augment_WindfallPlusPlus,71,4.27
TFT7_Augment_DarkflightEmblem,109,4.28
TFT6_Augment_ItemGrabBag1,54,4.31
TFT6_Augment_Weakspot,84,4.31
TFT7_Augment_GuildEmblem,152,4.32
TFT7_Augment_ShapeshifterBeastsDen,24,4.33
TFT7_Augment_BestFriends3,35,4.34
TFT6_Augment_RadiantRelics,124,4.34
TFT6_Augment_CyberneticUplink2,218,4.35
TFT7_Augment_CannoneerEmblem,192,4.36
