augment2_grp,Value_Count,average_placement
TFT6_Augment_Traitless1,2,1.0
TFT6_Augment_Traitless3,5,1.6
TFT6_Augment_Traitless2,8,1.88
TFT6_Augment_TheGoldenEggHR,7,2.29
TFT6_Augment_Featherweights1,1,3.0
TFT6_Augment_TriForce1,3,3.33
TFT7_Augment_RevelPartyFavorsHR,11,3.36
TFT6_Augment_Featherweights3,4,3.5
TFT7_Augment_CavalierForAllUnits,139,3.54
TFT7_Augment_ScalescornTrait,18,3.61
TFT7_Augment_AssassinTrait,12,3.75
TFT7_Augment_CavalierDevastatingCharge,195,3.81
TFT7_Augment_JadeEmblem,142,3.92
TFT7_Augment_RagewingScorch,220,3.92
TFT6_Augment_CyberneticUplink2,1179,3.94
TFT7_Augment_ScalescornEmblem2,16,3.94
TFT6_Augment_Diversify2,2720,3.95
TFT6_Augment_Diversify3,667,3.95
TFT6_Augment_TheGoldenEgg,305,4.02
TFT6_Augment_CyberneticShell1,177,4.02
TFT6_Augment_CyberneticUplink3,263,4.05
TFT6_Augment_Diversify1,533,4.07
TFT7_Augment_CavalierEmblem2,132,4.13
TFT7_Augment_CavalierEmblem,624,4.14
TFT7_Augment_MysticTrait,80,4.14
TFT6_Augment_Distancing3,66,4.15
TFT7_Augment_JadeTrait2,156,4.15
TFT7_Augment_JadeTrait,573,4.16
TFT6_Augment_CyberneticUplink1,210,4.17
TFT6_Augment_CyberneticShell2,954,4.2
TFT7_Augment_BestFriends2,932,4.24
TFT6_Augment_CyberneticImplants3,216,4.26
TFT6_Augment_Distancing,73,4.26
TFT7_Augment_GuildEmblem,115,4.27
TFT7_Augment_MageEmblem2,59,4.27
TFT7_Augment_ShapeshifterTrait,29,4.28
TFT7_Augment_ShimmerscaleEmblem,23,4.3
TFT7_Augment_JadeEternalProtection,371,4.31
TFT7_Augment_ShimmerscaleTrait,89,4.31
TFT7_Augment_BruiserEmblem2,26,4.31
TFT7_Augment_RevelPartyFavors,345,4.32
TFT6_Augment_CyberneticShell3,202,4.32
TFT7_Augment_BestFriends3,261,4.34
TFT6_Augment_CyberneticImplants2,1021,4.36
TFT7_Augment_MikaelsGift,402,4.36
TFT6_Augment_Ascension,2368,4.37
TFT7_Augment_MirageEmblem,485,4.37
TFT7_Augment_BigFriend2,283,4.37
TFT6_Augment_Distancing2,467,4.38
TFT7_Augment_MirageEmblem2,92,4.38
TFT7_Augment_BruiserTitanicStrength,102,4.38
TFT7_Augment_EvokerEssenceTheft,73,4.38
TFT7_Augment_RagewingTantrum,214,4.39
TFT6_Augment_CelestialBlessing3,520,4.39
TFT7_Augment_WarriorEmblem2,5,4.4
TFT7_Augment_BandOfThieves1,220,4.4
TFT7_Augment_CannoneerHotShot,699,4.41
TFT7_Augment_MirageHallucinate,276,4.41
TFT6_Augment_VerdantVeil,249,4.43
TFT6_Augment_BandOfThieves2,187,4.43
TFT7_Augment_MirageTrait,104,4.43
TFT6_Augment_CelestialBlessing2,2157,4.43
TFT7_Augment_GadgetExpert,765,4.44
TFT7_Augment_WarriorTiamat,62,4.45
TFT7_Augment_ScalescornEmblem,100,4.46
TFT7_Augment_GuardianEmblem2,27,4.48
TFT6_Augment_CyberneticImplants1,146,4.48
TFT6_Augment_PortableForge,2635,4.48
TFT7_Augment_MysticTrait2,35,4.49
TFT7_Augment_MageEmblem,256,4.5
TFT7_Augment_ShapeshifterBeastsDen,177,4.5
TFT7_Augment_BestFriends1,149,4.5
TFT6_Augment_Weakspot,470,4.5
TFT6_Augment_JeweledLotus,1198,4.51
TFT7_Augment_DragonHorde,617,4.51
TFT6_Augment_ThrillOfTheHunt2,1734,4.52
TFT6_Augment_HighEndShopping,572,4.53
TFT7_Augment_EvokerTrait,19,4.53
TFT7_Augment_RevelPartyTime,281,4.53
TFT7_Augment_JadePenitence,186,4.55
TFT7_Augment_AssassinEmblem,82,4.55
TFT7_Augment_UrfsGrabBag2,388,4.55
TFT6_Augment_Recombobulator,111,4.56
TFT7_Augment_BigFriend,36,4.56
TFT7_Augment_DragonAlliance,633,4.58
TFT6_Augment_BinaryAirdrop,95,4.58
TFT6_Augment_Meditation2,549,4.58
TFT7_Augment_AssassinCutthroat,54,4.59
TFT6_Augment_CelestialBlessing1,312,4.59
TFT6_Augment_Meditation1,102,4.6
TFT7_Augment_FirstAidKit2,567,4.63
TFT6_Augment_SecondWind1,382,4.64
TFT7_Augment_CannoneerEmblem2,110,4.65
TFT7_Augment_TempestEyeOfTheStorm,52,4.65
TFT6_Augment_ComponentGrabBag,2412,4.65
TFT7_Augment_SwiftshotPressTheAttack,129,4.67
TFT7_Augment_Preparation2HR,3,4.67
TFT6_Augment_ThrillOfTheHunt1,314,4.67
TFT7_Augment_DragonmancerEmblem2,27,4.67
TFT7_Augment_CannoneerEmblem,318,4.68
TFT7_Augment_GuardianTrait,25,4.68
TFT6_Augment_PandorasItems,158,4.68
TFT6_Augment_RadiantRelics,543,4.68
TFT7_Augment_ThinkFast,215,4.68
TFT6_Augment_FirstAidKit,149,4.69
TFT6_Augment_MaxLevel10,402,4.69
TFT6_Augment_SecondWind2,1725,4.69
TFT7_Augment_UrfsGrabBag1,1517,4.7
TFT7_Augment_RevelEmblem2,48,4.71
TFT7_Augment_WhispersEmblem2,82,4.72
TFT6_Augment_SunfireBoard,876,4.73
TFT7_Augment_GuardianHeroicPresence,70,4.73
TFT6_Augment_TriForce2,4,4.75
TFT7_Augment_TomeOfTraits2,181,4.75
TFT6_Augment_BlueBattery2,453,4.76
TFT7_Augment_GuardianEmblem,135,4.76
TFT6_Augment_WindfallPlusPlus,264,4.78
TFT7_Augment_WarriorTrait,14,4.79
TFT7_Augment_DragonmancerInspire,163,4.79
TFT6_Augment_TomeOfTraits1,854,4.79
TFT7_Augment_CavalierTrait,100,4.8
TFT7_Augment_ShapeshifterTrait2,26,4.81
TFT6_Augment_ForceOfNature,497,4.81
TFT7_Augment_EvokerEmblem,80,4.81
TFT7_Augment_CannoneerTrait,119,4.82
TFT6_Augment_ItemGrabBag1,197,4.83
TFT7_Augment_BruiserTrait,15,4.87
TFT7_Augment_PandorasBench,616,4.87
TFT6_Augment_MakeshiftArmor1,70,4.89
TFT6_Augment_TargetDummies,803,4.9
TFT7_Augment_RevelTrait,43,4.91
TFT7_Augment_TempestEmblem,25,4.92
TFT6_Augment_GrandGambler,156,4.94
TFT6_Augment_SalvageBin,483,4.96
TFT7_Augment_WarriorEmblem,51,4.96
TFT7_Augment_WhispersTrait,32,4.97
TFT7_Augment_CursedCrown,134,4.98
TFT7_Augment_Preparation1HR,1,5.0
TFT6_Augment_MakeshiftArmor2,379,5.04
TFT7_Augment_CannoneerRicochet,353,5.05
TFT6_Augment_Meditation3,95,5.05
TFT6_Augment_MakeshiftArmor3,61,5.05
TFT6_Augment_ItemGrabBag2,176,5.09
TFT7_Augment_AxiomArc2,338,5.1
TFT6_Augment_FuturePeepers,144,5.1
TFT7_Augment_GuildTrait,20,5.1
TFT7_Augment_AssassinEmblem2,25,5.12
TFT7_Augment_RagewingEmblem,83,5.13
TFT7_Augment_AstralTrait,7,5.14
TFT7_Augment_GuildEmblem2,28,5.14
TFT6_Augment_Featherweights2,13,5.15
TFT7_Augment_ShimmerscaleSpending,46,5.17
TFT6_Augment_FuturePeepers2,42,5.17
TFT7_Augment_AstralIntercosmicGifts,54,5.19
TFT7_Augment_RagewingEmblem2,28,5.25
TFT7_Augment_SwiftshotEmblem2,16,5.25
TFT7_Augment_TempestEmblem2,4,5.25
TFT7_Augment_AxiomArc1,51,5.27
TFT7_Augment_ShimmerscaleTrait2,14,5.29
TFT7_Augment_MageTrait,36,5.31
TFT7_Augment_TempestTrait,3,5.33
TFT7_Augment_GuildGearUpgrades,46,5.35
TFT7_Augment_BruiserEmblem,84,5.36
TFT7_Augment_DragonmancerEmblem,134,5.36
TFT7_Augment_EvokerEmblem2,27,5.37
TFT7_Augment_RagewingTrait,29,5.52
TFT7_Augment_SwiftshotTrait,10,5.7
TFT7_Augment_SwiftshotEmblem,47,5.77
TFT7_Augment_Preparation3HR,1,6.0
None,272,7.53
