unit,items,value_count,average_placement
TFT7_AoShin,"DragonmancerEmblemItem, JeweledGauntlet, UnstableConcoction",12,2.33
TFT7_AoShin,"Bloodthirster, DragonmancerEmblemItem, HextechGunblade",22,2.5
TFT7_AoShin,"JeweledGauntlet, ShimmerscaleGoldmancersStaff, SpearOfShojin",12,2.5
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, MadredsBloodrazor",15,2.53
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, StatikkShiv",17,2.65
TFT7_Aphelios,"LastWhisper, None, RunaansHurricane",38,1.74
TFT7_Aphelios,"LastWhisper, MadredsBloodrazor, None",17,1.76
TFT7_Aphelios,"InfinityEdge, LastWhisper, None",39,2.08
TFT7_Aphelios,"GuinsoosRageblade, LastWhisper, None",39,2.1
TFT7_Aphelios,"LastWhisper, LocketOfTheIronSolari, None",12,2.33
TFT7_AquaticDragon,"Bloodthirster, Morellonomicon, SeraphsEmbrace",18,3.28
TFT7_AquaticDragon,"Morellonomicon, SeraphsEmbrace, UnstableConcoction",41,3.78
TFT7_AquaticDragon,"HextechGunblade, RabadonsDeathcap, SeraphsEmbrace",23,3.83
TFT7_AquaticDragon,"ArchangelsStaff, RabadonsDeathcap, SeraphsEmbrace",29,3.86
TFT7_AquaticDragon,"Morellonomicon, RabadonsDeathcap, SeraphsEmbrace",303,3.89
TFT7_AurelionSol,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",15,3.8
TFT7_AurelionSol,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",12,4.42
TFT7_AurelionSol,"None, None, None",47504,4.5
TFT7_AurelionSol,"InfinityEdge, JeweledGauntlet, SpearOfShojin",12,4.5
TFT7_AurelionSol,"ArchangelsStaff, None, None",13,4.62
TFT7_Bard,"EmptyBag, EmptyBag, ThiefsGloves",36,1.14
TFT7_Bard,"None, None, RedBuff",12,2.08
TFT7_Bard,"Bloodthirster, None, None",12,2.25
TFT7_Bard,"None, StatikkShiv, ZekesHerald",18,2.61
TFT7_Bard,"DragonmancerEmblemItem, None, None",121,2.8
TFT7_Braum,"None, None, Zephyr",36,3.42
TFT7_Braum,"LocketOfTheIronSolari, None, None",16,3.69
TFT7_Braum,"None, None, Shroud",42,3.79
TFT7_Braum,"None, None, ZekesHerald",13,3.85
TFT7_Braum,"None, None, TitanicHydra",74,3.91
TFT7_Diana,"IonicSpark, RedBuff, WarriorEmblemItem",13,3.62
TFT7_Diana,"IonicSpark, RedBuff, UnstableConcoction",33,3.76
TFT7_Diana,"Morellonomicon, None, None",19,4.16
TFT7_Diana,"IonicSpark, None, RedBuff",26,4.19
TFT7_Diana,"None, None, Zephyr",17,4.35
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, UnstableConcoction",14,3.57
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, ShimmerscaleGoldmancersStaff",12,3.58
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, StatikkShiv",51,3.59
TFT7_DragonBlue,"GuinsoosRageblade, HextechGunblade, InfinityEdge",19,3.68
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, StatikkShiv",92,3.77
TFT7_DragonEarth,"EmptyBag, EmptyBag, ThiefsGloves",16,1.0
TFT7_DragonEarth,"DragonsClaw, FrozenHeart, GargoyleStoneplate",12,2.17
TFT7_DragonEarth,"BrambleVest, GargoyleStoneplate, WarmogsArmor",29,2.69
TFT7_DragonEarth,"None, None, Shroud",20,2.75
TFT7_DragonEarth,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",20,3.1
TFT7_DragonGold,"FrozenHeart, RedBuff, ShimmerscaleMogulsMail",28,2.75
TFT7_DragonGold,"BrambleVest, FrozenHeart, RedBuff",12,2.75
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, WarmogsArmor",34,3.35
TFT7_DragonGold,"GargoyleStoneplate, ShimmerscaleDiamondHands, WarmogsArmor",19,3.53
TFT7_DragonGold,"BrambleVest, DragonsClaw, RedBuff",18,3.67
TFT7_DragonGreen,"None, None, None",47756,4.5
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",17,4.65
TFT7_DragonGuild,"None, None, TitanicHydra",15,4.2
TFT7_DragonGuild,"None, None, None",46941,4.48
TFT7_DragonGuild,"None, None, Shroud",13,4.62
TFT7_DragonGuild,"None, None, RedBuff",43,5.44
TFT7_DragonGuild,"CavalierEmblemItem, None, None",16,5.44
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",20,3.65
TFT7_DragonPurple,"FrozenHeart, None, None",17,4.12
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",17,4.35
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",16,4.38
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, Quicksilver",15,4.47
TFT7_DragonSwain,"ArchangelsStaff, DarkflightEssence, Morellonomicon",12,3.25
TFT7_DragonSwain,"FrozenHeart, GargoyleStoneplate, Morellonomicon",20,3.95
TFT7_DragonSwain,"GargoyleStoneplate, Morellonomicon, ZekesHerald",13,4.08
TFT7_DragonSwain,"None, None, ZekesHerald",37,4.49
TFT7_DragonSwain,"None, None, None",47591,4.5
TFT7_Ezreal,"None, None, ZekesHerald",20,4.1
TFT7_Ezreal,"DragonmancerEmblemItem, None, None",29,4.1
TFT7_Ezreal,"None, None, None",48247,4.5
TFT7_Gnar,"None, None, None",48158,4.5
TFT7_Gnar,"DragonmancerEmblemItem, None, None",18,4.67
TFT7_Graves,"GuardianAngel, Quicksilver, UnstableConcoction",17,2.24
TFT7_Graves,"Bloodthirster, GuardianAngelRadiant, UnstableConcoction",15,2.67
TFT7_Graves,"BloodthirsterRadiant, GuardianAngel, LastWhisper",13,2.69
TFT7_Graves,"Bloodthirster, InfinityEdge, Quicksilver",13,2.77
TFT7_Graves,"GuardianAngel, TitansResolve, UnstableConcoction",59,2.78
TFT7_Hecarim,"EmptyBag, EmptyBag, ThiefsGloves",42,1.52
TFT7_Hecarim,"DragonmancerEmblemItem, FrozenHeart, RedBuff",12,1.75
TFT7_Hecarim,"FrozenHeart, Shroud, TitanicHydra",18,2.17
TFT7_Hecarim,"FrozenHeart, RedBuff, Zephyr",12,2.42
TFT7_Hecarim,"BrambleVest, FrozenHeart, WarmogsArmor",17,2.47
TFT7_Jax,"None, None, ZekesHerald",12,3.83
TFT7_Jax,"None, None, Zephyr",24,4.0
TFT7_Jax,"None, None, Shroud",25,4.28
TFT7_Jax,"None, None, None",47595,4.49
TFT7_Jax,"GargoyleStoneplate, None, None",20,4.6
TFT7_Jayce,"EmptyBag, EmptyBag, ThiefsGloves",57,1.11
TFT7_Jayce,"ThiefsGloves, ZekesHerald, ZekesHerald",13,2.62
TFT7_Jayce,"InfinityEdge, JeweledGauntlet, ThiefsGloves",14,2.79
TFT7_Jayce,"GuardianAngel, ThiefsGloves, TitansResolve",13,2.85
TFT7_Jayce,"FrozenHeart, RedBuff, UnstableConcoction",12,2.92
TFT7_Kaisa,"Morellonomicon, None, StatikkShiv",22,3.23
TFT7_Kaisa,"None, None, TearOfTheGoddess",14,3.43
TFT7_Kaisa,"LastWhisper, None, None",26,3.54
TFT7_Kaisa,"None, None, SpearOfShojin",24,3.62
TFT7_Kaisa,"GuinsoosRageblade, None, StatikkShiv",17,3.65
TFT7_Karma,"Morellonomicon, None, None",18,2.89
TFT7_Karma,"None, None, Zephyr",135,3.32
TFT7_Karma,"None, None, Shroud",83,3.39
TFT7_Karma,"ArchangelsStaff, None, None",14,3.5
TFT7_Karma,"None, None, StatikkShiv",59,3.68
TFT7_LeeSin,"ArchangelsStaff, None, None",12,2.83
TFT7_LeeSin,"HandOfJusticeRadiant, InfinityEdge, JeweledGauntlet",13,3.0
TFT7_LeeSin,"None, None, Zephyr",47,3.28
TFT7_LeeSin,"Chalice, None, ZekesHerald",12,3.33
TFT7_LeeSin,"GiantsBelt, None, None",16,3.44
TFT7_Leona,"Chalice, None, None",16,3.19
TFT7_Leona,"None, None, PowerGauntlet",13,3.62
TFT7_Leona,"None, None, Zephyr",83,3.86
TFT7_Leona,"IonicSpark, None, None",18,3.94
TFT7_Leona,"FrozenHeart, None, None",66,4.09
TFT7_Lillia,"None, None, Zephyr",54,3.63
TFT7_Lillia,"None, None, Shroud",52,3.67
TFT7_Lillia,"Chalice, None, None",20,3.9
TFT7_Lillia,"FrozenHeart, None, None",26,3.92
TFT7_Lillia,"Morellonomicon, None, None",12,4.08
TFT7_Lux,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",27,3.81
TFT7_Lux,"JeweledGauntlet, MadredsBloodrazor, SpearOfShojin",13,4.08
TFT7_Lux,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",22,4.36
TFT7_Lux,"None, None, None",47330,4.49
TFT7_Lux,"Chalice, None, None",12,4.75
TFT7_Malphite,"BrambleVest, None, TitanicHydra",13,2.54
TFT7_Malphite,"TitanicHydra, TitanicHydra, Zephyr",12,2.58
TFT7_Malphite,"None, Shroud, TitanicHydra",75,2.99
TFT7_Malphite,"Shroud, TitanicHydra, TitanicHydra",14,3.14
TFT7_Malphite,"ChainVest, None, TitanicHydra",12,3.17
TFT7_Nasus,"None, None, TitanicHydra",13,4.08
TFT7_Nasus,"None, None, None",48160,4.5
TFT7_Nasus,"FrozenHeart, None, None",13,5.08
TFT7_Nasus,"None, None, ShimmerscaleDeterminedInvestor",28,7.21
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, RunaansHurricane",13,3.23
TFT7_Nidalee,"None, None, None",47634,4.49
TFT7_Nidalee,"None, None, Shroud",12,4.67
TFT7_Nidalee,"None, None, Zephyr",14,4.71
TFT7_Nidalee,"None, None, StatikkShiv",14,5.07
TFT7_Nilah,"EmptyBag, EmptyBag, ThiefsGloves",13,1.15
TFT7_Nilah,"Deathblade, GuardianAngel, UnstableConcoction",19,2.79
TFT7_Nilah,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",31,2.81
TFT7_Nilah,"InfinityEdge, LastWhisper, MadredsBloodrazor",12,3.0
TFT7_Nilah,"Bloodthirster, GuardianAngel, UnstableConcoction",32,3.16
TFT7_NomsyCannoneer,"None, None, SpearOfShojin",19,3.47
TFT7_NomsyCannoneer,"DarkflightEmblemItem, LocketOfTheIronSolari, ZekesHerald",13,3.62
TFT7_NomsyCannoneer,"JeweledGauntlet, None, None",21,3.86
TFT7_NomsyCannoneer,"LastWhisper, None, None",23,3.91
TFT7_NomsyCannoneer,"None, None, RunaansHurricane",14,3.93
TFT7_NomsyEvoker,"None, None, None",48140,4.5
TFT7_NomsyEvoker,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",16,4.62
TFT7_NomsyMage,"None, None, None",48132,4.5
TFT7_NomsyMage,"InfinityEdge, JeweledGauntlet, SpearOfShojin",14,4.71
TFT7_NomsyMage,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",13,5.0
TFT7_Nunu,"EmptyBag, EmptyBag, ThiefsGloves",13,1.62
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, HextechGunbladeRadiant",24,2.46
TFT7_Nunu,"FrozenHeart, RedBuff, WarmogsArmor",15,2.93
TFT7_Nunu,"RedBuff, Redemption, WarmogsArmor",28,3.07
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, OrnnAnimaVisage",24,3.08
TFT7_Olaf,"Bloodthirster, GuardianAngel, InfinityEdge",13,3.38
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",21,3.43
TFT7_Olaf,"Bloodthirster, InfinityEdge, MadredsBloodrazor",24,3.54
TFT7_Olaf,"InfinityEdge, MadredsBloodrazor, RapidFireCannon",22,3.68
TFT7_Olaf,"Bloodthirster, RunaansHurricane, TitansResolve",22,3.73
TFT7_Pantheon,"EmptyBag, EmptyBag, ThiefsGloves",20,1.65
TFT7_Pantheon,"BrambleVest, FrozenHeart, None",13,3.08
TFT7_Pantheon,"Bloodthirster, ScalescornEmblemItem, TitansResolve",16,3.75
TFT7_Pantheon,"FrozenHeart, FrozenHeart, None",13,3.85
TFT7_Pantheon,"FrozenHeart, None, ScalescornEmblemItem",14,3.86
TFT7_Qiyana,"IonicSpark, None, None",19,2.53
TFT7_Qiyana,"ForceOfNature, None, None",22,3.45
TFT7_Qiyana,"None, None, TearOfTheGoddess",26,3.69
TFT7_Qiyana,"None, None, Shroud",58,3.78
TFT7_Qiyana,"DarkflightEmblemItem, None, ZekesHerald",39,3.87
TFT7_Rakan,"EmptyBag, EmptyBag, ThiefsGloves",36,1.36
TFT7_Rakan,"None, RedBuff, Shroud",13,2.69
TFT7_Rakan,"None, SwiftshotEmblemItem, Zephyr",14,2.71
TFT7_Rakan,"None, Shroud, SwiftshotEmblemItem",28,2.82
TFT7_Rakan,"None, None, Quicksilver",23,2.91
TFT7_Rell,"CannoneerEmblemItem, ZekesHerald, ZekesHerald",18,3.0
TFT7_Rell,"FrozenHeart, PowerGauntlet, ZekesHerald",20,3.05
TFT7_Rell,"FrozenHeart, TitanicHydra, ZekesHerald",37,3.05
TFT7_Rell,"LocketOfTheIronSolari, LocketOfTheIronSolari, ZekesHerald",34,3.18
TFT7_Rell,"FrozenHeart, RedBuff, ZekesHerald",58,3.22
TFT7_Rengar,"None, TitansResolve, ZekesHerald",12,2.67
TFT7_Rengar,"CannoneerEmblemItem, RunaansHurricane, ZekesHerald",23,2.87
TFT7_Rengar,"PowerGauntlet, ZekesHerald, ZekesHerald",13,2.92
TFT7_Rengar,"CannoneerEmblemItem, Deathblade, ZekesHerald",14,2.93
TFT7_Rengar,"CannoneerEmblemItem, RapidFireCannon, ZekesHerald",14,2.93
TFT7_Sejuani,"DragonmancerEmblemItem, None, Shroud",17,2.29
TFT7_Sejuani,"None, None, OrnnRocketPropelledFist",15,3.2
TFT7_Sejuani,"None, TitanicHydra, Zephyr",15,3.33
TFT7_Sejuani,"DragonmancerEmblemItem, None, TitanicHydra",27,3.41
TFT7_Sejuani,"None, TitanicHydra, TitanicHydra",19,3.53
TFT7_Senna,"None, None, Zephyr",26,4.19
TFT7_Senna,"None, None, ZekesHerald",5988,4.24
TFT7_Senna,"NeedlesslyLargeRod, None, None",14,4.36
TFT7_Senna,"DarkflightEmblemItem, None, ZekesHerald",28,4.39
TFT7_Senna,"None, None, None",42020,4.53
TFT7_Seraphine,"EmptyBag, EmptyBag, ThiefsGloves",28,1.04
TFT7_Seraphine,"ArchangelsStaff, Morellonomicon, RabadonsDeathcap",27,2.96
TFT7_Seraphine,"JeweledGauntlet, Morellonomicon, RabadonsDeathcap",21,3.14
TFT7_Seraphine,"GuardianAngel, None, None",24,3.25
TFT7_Seraphine,"None, None, TitanicHydra",32,3.41
TFT7_Sett,"None, None, TempestEmblemItem",12,3.17
TFT7_Sett,"None, None, Zephyr",95,3.32
TFT7_Sett,"LocketOfTheIronSolari, None, None",37,3.46
TFT7_Sett,"None, None, Shroud",150,3.47
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",14,3.71
TFT7_Shyvana,"EmptyBag, EmptyBag, ThiefsGloves",30,1.3
TFT7_Shyvana,"ArchangelsStaff, IonicSpark, RedBuff",13,2.31
TFT7_Shyvana,"ArchangelsStaff, Morellonomicon, SeraphsEmbrace",13,2.38
TFT7_Shyvana,"JeweledGauntlet, MadredsBloodrazor, Morellonomicon",13,2.46
