augment0_grp,Value_Count,average_placement
TFT7_Augment_LivingForgeHR,1,2.0
TFT6_Augment_FuturePeepers2,5,2.4
TFT7_Augment_DragonmancerConferenceHR,4,2.5
TFT7_Augment_GuildLootHR,6,2.83
TFT7_Augment_Preparation3HR,2,3.0
TFT7_Augment_ThinkFast,63,3.37
TFT7_Augment_MageEmblem2,123,3.56
TFT6_Augment_Twins2,203,3.73
TFT7_Augment_ScopedWeapons2,118,3.76
TFT6_Augment_Twins3,61,3.93
TFT7_Augment_CursedCrown,31,3.94
TFT7_Augment_TempestEmblem2,20,3.95
TFT7_Augment_ShapeshifterBeastsDen,163,3.95
TFT7_Augment_DragonmancerEmblem2,66,3.97
TFT7_Augment_MageEmblem,408,3.99
TFT7_Augment_AssassinTrait,12,4.0
TFT7_Augment_LuckyGloves,131,4.0
TFT7_Augment_Preparation2HR,3,4.0
TFT7_Augment_JadeEmblem,57,4.0
TFT6_Augment_Distancing,166,4.01
TFT7_Augment_MikaelsGift,1513,4.04
TFT6_Augment_PortableForge,1583,4.04
TFT7_Augment_Preparation2,557,4.05
TFT7_Augment_BruiserTitanicStrength,41,4.07
TFT7_Augment_BruiserEmblem,107,4.07
TFT6_Augment_CyberneticUplink2,406,4.1
TFT7_Augment_BandOfThieves1,927,4.1
TFT7_Augment_ShimmerscaleEmblem,171,4.1
TFT7_Augment_BruiserPersonalTraining,234,4.1
TFT6_Augment_BlueBattery1,531,4.11
TFT7_Augment_GuildEmblem,391,4.12
TFT7_Augment_GadgetExpert,395,4.15
TFT7_Augment_LagoonEmblem,319,4.16
TFT6_Augment_TriForce1,25,4.16
TFT7_Augment_AssassinEmblem2,37,4.16
TFT6_Augment_Traitless2,280,4.17
TFT6_Augment_BinaryAirdrop,38,4.18
TFT7_Augment_SwiftshotTrait,170,4.19
TFT7_Augment_ScalescornEmblem2,51,4.2
TFT7_Augment_BruiserTrait,89,4.21
TFT7_Augment_GuardianEmblem2,49,4.22
TFT6_Augment_CyberneticUplink1,279,4.23
TFT7_Augment_TempestTrait,13,4.23
TFT7_Augment_ClutteredMind,597,4.24
TFT7_Augment_MageTrait,194,4.24
TFT6_Augment_BlueBattery2,213,4.25
TFT6_Augment_PandorasItems,282,4.25
TFT6_Augment_TriForce2,64,4.25
TFT6_Augment_CyberneticShell1,167,4.26
TFT7_Augment_Preparation3,110,4.26
TFT6_Augment_BandOfThieves2,138,4.27
TFT7_Augment_SwiftshotEmblem2,111,4.28
TFT6_Augment_ItemGrabBag1,835,4.28
TFT6_Augment_SalvageBin,360,4.3
TFT6_Augment_GachaAddict,124,4.3
TFT6_Augment_SlowAndSteady,78,4.31
TFT7_Augment_CavalierDevastatingCharge,51,4.31
TFT7_Augment_Preparation,313,4.32
TFT6_Augment_CelestialBlessing2,1322,4.34
TFT7_Augment_SwiftshotPressTheAttack,269,4.34
TFT7_Augment_GuildEmblem2,83,4.34
TFT6_Augment_LudensEcho1,528,4.35
TFT7_Augment_TempestEyeOfTheStorm,57,4.35
TFT6_Augment_Traitless3,82,4.37
TFT7_Augment_LagoonEmblem2,76,4.38
TFT7_Augment_ScalescornBaseCamp,77,4.38
TFT6_Augment_MaxLevel10,261,4.39
TFT6_Augment_Electrocharge2,723,4.4
TFT6_Augment_CalculatedLoss,295,4.4
TFT6_Augment_Distancing2,216,4.4
TFT7_Augment_GuardianEmblem,97,4.42
TFT7_Augment_LivingForge,265,4.45
TFT7_Augment_JadePenitence,20,4.45
TFT6_Augment_MeleeStarBlade2,301,4.45
TFT7_Augment_DarkflightEmblem,68,4.46
TFT6_Augment_LudensEcho2,690,4.46
TFT7_Augment_ScalescornTrait,37,4.46
TFT7_Augment_BestFriends2,266,4.47
TFT7_Augment_BruiserEmblem2,24,4.5
TFT6_Augment_ClearMind,408,4.5
TFT7_Augment_DragonmancerInTraining,28,4.5
TFT6_Augment_Diversify1,2,4.5
TFT6_Augment_MeleeStarBlade3,76,4.5
TFT6_Augment_MeleeStarBlade1,150,4.51
TFT7_Augment_MirageTrait,143,4.51
TFT7_Augment_GuildGearUpgrades,118,4.52
TFT6_Augment_ThriftShop,60,4.52
TFT7_Augment_SwiftshotEmblem,230,4.53
TFT7_Augment_RagewingTantrum,70,4.53
TFT6_Augment_Electrocharge1,542,4.54
TFT6_Augment_CelestialBlessing3,245,4.54
TFT7_Augment_UrfsGrabBag2,257,4.55
TFT6_Augment_HyperRoll,220,4.55
TFT7_Augment_MysticTrait2,22,4.55
TFT7_Augment_MysticTrait,225,4.55
TFT6_Augment_MetabolicAccelerator,1065,4.56
TFT7_Augment_UrfsGrabBag1,1335,4.56
TFT7_Augment_DragonmancerEmblem,223,4.57
TFT7_Augment_JadeTrait2,21,4.57
TFT7_Augment_AFK,429,4.57
TFT7_Augment_GuildLoot,473,4.57
TFT7_Augment_Consistency,699,4.58
TFT6_Augment_SecondWind2,784,4.58
TFT7_Augment_JadeTrait,54,4.59
TFT6_Augment_Battlemage2,131,4.59
TFT6_Augment_CelestialBlessing1,711,4.59
TFT7_Augment_MirageEmblem,232,4.59
TFT7_Augment_PandorasBench,215,4.59
TFT7_Augment_ShimmerscaleTrait,254,4.6
