unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",3877,4.51
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, SpearOfShojin",16,4.06
TFT7_Anivia,"Morellonomicon, None, None",16,4.06
TFT7_Anivia,"None, None, None",3624,4.51
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",22,2.77
TFT7_AoShin,"ArchangelsStaff, Bloodthirster, SpearOfShojin",21,2.95
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",33,3.18
TFT7_AoShin,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",15,3.27
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",29,3.66
TFT7_Ashe,"None, None, None",3826,4.51
TFT7_AurelionSol,"None, None, None",3823,4.5
TFT7_Bard,"None, None, Zephyr",21,2.57
TFT7_Bard,"None, None, Shroud",26,3.15
TFT7_Bard,"None, None, SpearOfShojin",22,3.23
TFT7_Bard,"None, None, PowerGauntlet",16,3.5
TFT7_Bard,"None, None, StatikkShiv",25,3.52
TFT7_Braum,"None, None, None",3827,4.51
TFT7_Corki,"None, None, None",3585,4.47
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",42,3.81
TFT7_Diana,"None, None, None",3723,4.53
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, WhispersEmblemItem",27,2.85
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",20,3.8
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",14,4.21
TFT7_DragonBlue,"None, None, None",3363,4.47
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",15,4.67
TFT7_DragonGold,"None, None, None",3578,4.47
TFT7_DragonGreen,"Bloodthirster, TitansResolve, TitansResolve",24,3.67
TFT7_DragonGreen,"Bloodthirster, TitansResolve, UnstableConcoction",18,3.83
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",37,3.92
TFT7_DragonGreen,"Bloodthirster, Quicksilver, TitansResolve",15,4.47
TFT7_DragonGreen,"None, None, None",3574,4.51
TFT7_DragonPurple,"Bloodthirster, TitansResolve, TitansResolve",25,3.72
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, Quicksilver",20,3.85
TFT7_DragonPurple,"Bloodthirster, GuardianAngel, TitansResolve",40,3.95
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",90,4.12
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",41,4.17
TFT7_Elise,"None, None, None",3819,4.49
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",22,4.77
TFT7_Ezreal,"None, None, None",3909,4.49
TFT7_Gnar,"None, None, Shroud",13,3.54
TFT7_Gnar,"None, None, None",3775,4.53
TFT7_Hecarim,"None, None, RedBuff",14,3.71
TFT7_Hecarim,"GargoyleStoneplate, None, None",13,3.77
TFT7_Hecarim,"None, None, TitanicHydra",15,4.13
TFT7_Hecarim,"None, None, Zephyr",16,4.38
TFT7_Hecarim,"None, None, None",3322,4.55
TFT7_Heimerdinger,"None, None, Zephyr",40,3.4
TFT7_Heimerdinger,"None, None, Shroud",23,3.57
TFT7_Heimerdinger,"None, None, None",3758,4.53
TFT7_Illaoi,"None, None, None",3553,4.48
TFT7_Jinx,"None, None, None",3907,4.5
TFT7_Karma,"None, None, None",3902,4.49
TFT7_Kayn,"FrozenHeart, None, None",21,4.1
TFT7_Kayn,"None, None, None",3716,4.52
TFT7_LeeSin,"None, None, None",3813,4.48
TFT7_LeeSin,"Bloodthirster, InfinityEdge, JeweledGauntlet",20,4.95
TFT7_Leona,"None, None, None",3859,4.48
TFT7_Lillia,"None, None, None",3769,4.51
TFT7_Lulu,"Chalice, Chalice, None",12,2.5
TFT7_Lulu,"None, None, Redemption",12,2.92
TFT7_Lulu,"None, None, Zephyr",20,3.5
TFT7_Lulu,"None, ZekesHerald, ZekesHerald",12,3.67
TFT7_Lulu,"None, None, PowerGauntlet",57,3.81
TFT7_Nami,"None, None, Shroud",27,3.7
TFT7_Nami,"None, None, None",3602,4.51
TFT7_Nami,"LocketOfTheIronSolari, None, None",12,4.92
TFT7_Nami,"None, None, StatikkShiv",17,5.24
TFT7_Nami,"None, None, SpearOfShojin",12,6.33
TFT7_Neeko,"GargoyleStoneplate, RedBuff, WarmogsArmor",15,3.0
TFT7_Neeko,"GargoyleStoneplate, None, RedBuff",18,4.39
TFT7_Neeko,"None, None, None",3236,4.57
TFT7_Neeko,"None, None, RedBuff",18,5.17
TFT7_Neeko,"None, RedBuff, WarmogsArmor",17,5.24
TFT7_Nidalee,"None, None, None",3920,4.5
TFT7_Nunu,"None, None, None",3445,4.48
TFT7_Nunu,"None, None, RedBuff",14,5.07
TFT7_Nunu,"None, None, WarmogsArmor",13,5.69
TFT7_Nunu,"IonicSpark, None, RedBuff",14,6.64
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",16,2.94
TFT7_Olaf,"None, None, None",3709,4.52
TFT7_Ornn,"None, None, Shroud",12,2.92
TFT7_Ornn,"Morellonomicon, None, None",18,3.33
TFT7_Ornn,"None, None, RedBuff",16,3.69
TFT7_Ornn,"None, None, TitanicHydra",34,3.71
TFT7_Ornn,"None, None, Zephyr",14,3.79
